,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
68395,03/02/2014,Completed,03/04/2014,14-00298014,Abandoned Vehicle Complaint,CE 81103,(Unlisted Make),Black,FVI - Outcome,Vehicle was moved from original address requested,13.0,9013 S STATE ST,60619.0,,,6.0,6.0,44.0,,41.73066480195136,-87.62390994874838,"(41.73066480195137, -87.62390994874838)",2014-03-02
68396,03/02/2014,Completed,03/04/2014,14-00298038,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Red,FVI - Outcome,Return to Owner - Vehicle,60.0,3457 W 60TH PL,60629.0,,,16.0,8.0,66.0,,41.78329994391543,-87.71035201764116,"(41.78329994391543, -87.71035201764117)",2014-03-02
68397,03/02/2014,Completed,03/04/2014,14-00298906,Abandoned Vehicle Complaint,H18 2050,Cadillac,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,8732 S ST LAWRENCE AVE,60619.0,,,6.0,6.0,44.0,,41.735616956164996,-87.60979323685045,"(41.73561695616499, -87.60979323685046)",2014-03-02
68398,03/01/2014,Completed,03/04/2014,14-00294716,Abandoned Vehicle Complaint,NO INFO,Nissan,Brown,FVI - Outcome,Vehicle was moved from original address requested,65.0,5226 S MICHIGAN AVE,60615.0,,,3.0,2.0,40.0,52.0,41.79924975986121,-87.62272861651991,"(41.799249759861205, -87.6227286165199)",2014-03-01
68399,03/01/2014,Completed,03/04/2014,14-00295162,Abandoned Vehicle Complaint,GEAR,Hyundai,Blue,FVI - Outcome,Vehicle was moved from original address requested,30.0,1321 E 71ST PL,60619.0,,,5.0,3.0,43.0,,41.76498765175528,-87.59251616354351,"(41.76498765175527, -87.59251616354351)",2014-03-01
68400,03/01/2014,Completed,03/04/2014,14-00295184,Abandoned Vehicle Complaint,R658479,Ford,Black,FVI - Outcome,Return to Owner - Vehicle,7.0,1333 E 71ST PL,60619.0,,,5.0,3.0,43.0,,41.7649900403416,-87.59206583293819,"(41.7649900403416, -87.59206583293818)",2014-03-01
68705,03/05/2014,Completed - Dup,03/05/2014,14-00309186,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Create Work Order,10.0,3022 W WASHINGTON BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-05
68706,03/05/2014,Completed - Dup,03/05/2014,14-00309188,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Create Work Order,10.0,3022 W WASHINGTON BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-05
68707,03/04/2014,Completed - Dup,03/05/2014,14-00307376,Abandoned Vehicle Complaint,709AGN,Ford,White,FVI - Outcome,Create Work Order,35.0,2657 W FARWELL AVE,60645.0,1157373.30818505,1945353.57952144,50.0,24.0,2.0,,42.00569239747765,-87.69718632348919,"(42.00569239747766, -87.69718632348918)",2014-03-04
68708,03/04/2014,Completed,03/05/2014,14-00303540,Abandoned Vehicle Complaint,R461155,Chrysler,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,9718 S GREEN ST,60643.0,,,21.0,22.0,73.0,,41.717026467381906,-87.64445407977446,"(41.717026467381906, -87.64445407977446)",2014-03-04
68709,03/04/2014,Completed,03/05/2014,14-00304464,Abandoned Vehicle Complaint,R48665 2,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,90.0,2717 W THOMAS ST,60622.0,,,1.0,12.0,24.0,,41.90101274697256,-87.69510397457327,"(41.90101274697256, -87.69510397457326)",2014-03-04
68710,03/04/2014,Completed,03/05/2014,14-00305967,Abandoned Vehicle Complaint,K769078,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,21.0,11413 S ST LAWRENCE AVE,60628.0,,,9.0,5.0,50.0,,41.6869570337511,-87.60814909307025,"(41.6869570337511, -87.60814909307027)",2014-03-04
68711,03/04/2014,Completed,03/05/2014,14-00307581,Abandoned Vehicle Complaint,R147739,Nissan,Silver,FVI - Outcome,Return to Owner - Vehicle,3.0,440 N ORLEANS ST,60654.0,,,42.0,18.0,8.0,,41.890341971280506,-87.63714472645874,"(41.890341971280506, -87.63714472645873)",2014-03-04
68712,03/03/2014,Completed - Dup,03/05/2014,14-00299626,Abandoned Vehicle Complaint,R146354,Volvo,Blue,FVI - Outcome,Create Work Order,70.0,1743 W FARRAGUT AVE,60640.0,1163770.88470733,1934912.85889091,40.0,20.0,77.0,,41.97691353654903,-87.67384839392912,"(41.97691353654902, -87.67384839392912)",2014-03-03
68713,03/03/2014,Completed - Dup,03/05/2014,14-00299845,Abandoned Vehicle Complaint,K77 0235,Chevrolet,Blue,FVI - Outcome,Create Work Order,45.0,1023 W AINSLIE ST,60640.0,1168493.70090603,1932957.16761659,46.0,20.0,3.0,34.0,41.97145469188808,-87.65587425377272,"(41.971454691888084, -87.65587425377272)",2014-03-03
68714,03/03/2014,Completed - Dup,03/05/2014,14-00302244,Abandoned Vehicle Complaint,709AGN,Ford,White,FVI - Outcome,Create Work Order,30.0,2657 W FARWELL AVE,60645.0,1157373.30818505,1945353.57952144,50.0,24.0,2.0,,42.00569239747765,-87.69718632348919,"(42.00569239747766, -87.69718632348918)",2014-03-03
68715,03/03/2014,Completed,03/05/2014,14-00299485,Abandoned Vehicle Complaint,S748781,Mercury,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,3206 W 38TH PL,60632.0,,,12.0,9.0,58.0,,41.823599144564746,-87.70477768692749,"(41.82359914456474, -87.70477768692749)",2014-03-03
68716,03/03/2014,Completed,03/05/2014,14-00299756,Abandoned Vehicle Complaint,H931607,Ford,Green,FVI - Outcome,Vehicle was moved from original address requested,20.0,3141 W FULTON BLVD,60612.0,,,27.0,12.0,27.0,,41.88632438484308,-87.70546805632677,"(41.88632438484308, -87.70546805632677)",2014-03-03
68717,03/03/2014,Completed,03/05/2014,14-00301138,Abandoned Vehicle Complaint,DON'T HAVE,,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,4200 N ASHLAND AVE,60613.0,,,47.0,19.0,6.0,,41.958038773675476,-87.66930167426108,"(41.958038773675476, -87.66930167426108)",2014-03-03
68718,03/03/2014,Completed,03/05/2014,14-00301245,Abandoned Vehicle Complaint,N207008,Toyota,Blue,FVI - Outcome,Return to Owner - Vehicle,60.0,3439 W 60TH PL,60629.0,,,16.0,8.0,66.0,,41.78330958682517,-87.70967445732906,"(41.78330958682517, -87.70967445732907)",2014-03-03
68719,03/03/2014,Completed,03/05/2014,14-00301377,Abandoned Vehicle Complaint,N904884,Dodge,Black,FVI - Outcome,Vehicle was moved from original address requested,45.0,1515 W SUNNYSIDE AVE,60640.0,,,47.0,19.0,3.0,31.0,41.963315312265735,-87.66844134463983,"(41.963315312265735, -87.66844134463985)",2014-03-03
68720,03/03/2014,Completed,03/05/2014,14-00302313,Abandoned Vehicle Complaint,K562625,Hyundai,Brown,FVI - Outcome,Vehicle was moved from original address requested,150.0,2457 N AUSTIN AVE,60639.0,,,29.0,25.0,19.0,,41.92553027202511,-87.77562664368574,"(41.92553027202511, -87.77562664368575)",2014-03-03
68721,03/03/2014,Completed,03/05/2014,14-00302341,Abandoned Vehicle Complaint,S860929,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,10.0,5835 S SHIELDS AVE,60621.0,,,20.0,7.0,68.0,,41.787829526445954,-87.63388745004127,"(41.787829526445954, -87.63388745004127)",2014-03-03
68722,03/01/2014,Completed,03/05/2014,14-00296533,Abandoned Vehicle Complaint,R492992,Infiniti/M30,Silver,FVI - Outcome,Vehicle was moved from original address requested,60.0,7937 S MAY ST,60620.0,,,17.0,6.0,71.0,32.0,41.749408577533494,-87.65235261400926,"(41.74940857753349, -87.65235261400927)",2014-03-01
68792,03/06/2014,Completed - Dup,03/06/2014,14-00314993,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Create Work Order,10.0,3022 W WASHINGTON BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-06
68793,03/06/2014,Completed,03/06/2014,14-00315101,Abandoned Vehicle Complaint,UNK,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,650 W WAYMAN ST,60661.0,,,27.0,12.0,28.0,,41.88755305871056,-87.64479021822201,"(41.88755305871056, -87.644790218222)",2014-03-06
68794,03/06/2014,Completed,03/06/2014,14-00316995,Abandoned Vehicle Complaint,L617706,Plymouth,Green,FVI - Outcome,Vehicle was moved from original address requested,20.0,3623 W NORTH AVE,60647.0,,,26.0,25.0,23.0,,41.90987135853275,-87.71770661922243,"(41.90987135853275, -87.71770661922243)",2014-03-06
68795,03/05/2014,Completed - Dup,03/06/2014,14-00314014,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Create Work Order,10.0,3022 W WASHINGTON BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-05
68796,03/05/2014,Completed,03/06/2014,14-00309185,Abandoned Vehicle Complaint,S906989,Pontiac,Silver,FVI - Outcome,Return to Owner - Vehicle,10.0,3018 W WASHINGTON BLVD,60612.0,,,2.0,12.0,27.0,,41.882948633381375,-87.70206582427242,"(41.882948633381375, -87.70206582427242)",2014-03-05
68797,03/05/2014,Completed,03/06/2014,14-00311511,Abandoned Vehicle Complaint,NO INFO,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,30.0,7207 S INDIANA AVE,60619.0,,,6.0,3.0,69.0,,41.763531435964225,-87.61989106464645,"(41.76353143596423, -87.61989106464645)",2014-03-05
68798,03/05/2014,Completed,03/06/2014,14-00311707,Abandoned Vehicle Complaint,K543940,Bmw,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,650 N TROY ST,60612.0,,,27.0,12.0,23.0,,41.89341622594701,-87.7054075840205,"(41.89341622594701, -87.7054075840205)",2014-03-05
68799,03/05/2014,Completed,03/06/2014,14-00312186,Abandoned Vehicle Complaint,330R976,Jaguar,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,9648 S WOODLAWN AVE,60628.0,,,8.0,5.0,50.0,,41.71893515975125,-87.59483555960578,"(41.718935159751254, -87.5948355596058)",2014-03-05
68800,03/05/2014,Completed,03/06/2014,14-00313978,Abandoned Vehicle Complaint,S808969,Pontiac,Silver,FVI - Outcome,Vehicle was moved from original address requested,10.0,3022 W WASHINGTON BLVD,60612.0,,,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-05
68801,03/05/2014,Completed,03/06/2014,14-00314199,Abandoned Vehicle Complaint,S391761,,Blue,FVI - Outcome,Vehicle was moved from original address requested,60.0,4200 S MAPLEWOOD AVE,60632.0,,,12.0,9.0,58.0,,41.81735777516136,-87.68851424590393,"(41.81735777516136, -87.68851424590392)",2014-03-05
68802,03/05/2014,Completed,03/06/2014,14-00314354,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Multi - Color,FVI - Outcome,Vehicle was moved from original address requested,2.0,664 W WAYMAN ST,60661.0,,,27.0,12.0,28.0,,41.88757551008098,-87.64539464507719,"(41.88757551008098, -87.64539464507719)",2014-03-05
68803,03/05/2014,Completed,03/06/2014,14-00314508,Abandoned Vehicle Complaint,J73 901,Volkswagen,Blue,FVI - Outcome,Vehicle was moved from original address requested,24.0,1810 W 44TH ST,60609.0,,,12.0,9.0,61.0,,41.814118874039785,-87.67048711525206,"(41.81411887403979, -87.67048711525204)",2014-03-05
68804,03/05/2014,Completed,03/06/2014,14-00314518,Abandoned Vehicle Complaint,128 9816,Ford,White,FVI - Outcome,Return to Owner - Vehicle,17.0,1821 W 44TH ST,60609.0,,,12.0,9.0,61.0,,41.81389705883243,-87.67093967733277,"(41.81389705883243, -87.67093967733277)",2014-03-05
68805,03/04/2014,Completed,03/06/2014,14-00306000,Abandoned Vehicle Complaint,PES966,Nissan,Gold,FVI - Outcome,Vehicle was moved from original address requested,14.0,570 E 115TH ST,60628.0,,,9.0,5.0,50.0,,41.685576395484844,-87.60874589307792,"(41.68557639548484, -87.60874589307792)",2014-03-04
68806,03/04/2014,Completed,03/06/2014,14-00307634,Abandoned Vehicle Complaint,ASA5071,Volkswagen,Silver,FVI - Outcome,Vehicle was moved from original address requested,240.0,3335 N MARSHFIELD AVE,60657.0,,,44.0,19.0,6.0,27.0,41.942558468738376,-87.6698142048667,"(41.942558468738376, -87.66981420486668)",2014-03-04
68807,03/04/2014,Completed,03/06/2014,14-00308458,Abandoned Vehicle Complaint,Y181921,Saab,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,1640 W FULTON ST,60612.0,,,27.0,12.0,28.0,,41.887010243559004,-87.6687200527326,"(41.887010243559004, -87.66872005273261)",2014-03-04
68808,03/03/2014,Completed,03/06/2014,14-00299584,Abandoned Vehicle Complaint,KHAOS,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,612 E 103RD PL,60628.0,,,9.0,5.0,49.0,41.0,41.70659264582157,-87.60839648172696,"(41.70659264582158, -87.60839648172696)",2014-03-03
68809,03/03/2014,Completed,03/06/2014,14-00300208,Abandoned Vehicle Complaint,,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,311 W CONCORD PL,60614.0,,,43.0,18.0,7.0,,41.91199712193407,-87.6371843492077,"(41.91199712193407, -87.6371843492077)",2014-03-03
68810,03/03/2014,Completed,03/06/2014,14-00300995,Abandoned Vehicle Complaint,Y504825,Mercedes,Black,FVI - Outcome,Return to Owner - Vehicle,340.0,2437 W POPE JOHN PAUL II DR,60632.0,,,12.0,9.0,58.0,,41.815562513594756,-87.68612778339944,"(41.815562513594756, -87.68612778339946)",2014-03-03
68811,03/03/2014,Completed,03/06/2014,14-00301695,Abandoned Vehicle Complaint,176B2879,Honda,Red,FVI - Outcome,Vehicle was moved from original address requested,3.0,865 N CHRISTIANA AVE,60651.0,,,27.0,11.0,23.0,63.0,41.89733410066426,-87.70981940978912,"(41.89733410066426, -87.70981940978912)",2014-03-03
68812,03/03/2014,Completed,03/06/2014,14-00301926,Abandoned Vehicle Complaint,1127280,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,33.0,455 N HOYNE AVE,60612.0,,,26.0,12.0,24.0,,41.89026468321379,-87.67918918184431,"(41.8902646832138, -87.67918918184431)",2014-03-03
68813,03/03/2014,Completed,03/06/2014,14-00302125,Abandoned Vehicle Complaint,2844470,Chevrolet,Gray,FVI - Outcome,Return to Owner - Vehicle,7.0,7947 S GREEN ST,60620.0,,,17.0,6.0,71.0,32.0,41.74923436602367,-87.64506882724301,"(41.74923436602367, -87.645068827243)",2014-03-03
68815,03/02/2014,Completed,03/06/2014,14-00298993,Abandoned Vehicle Complaint,CF2B401,Hyundai,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,1800 S ROCKWELL ST,60608.0,,,28.0,10.0,29.0,,41.85740863512669,-87.69086102555677,"(41.85740863512669, -87.69086102555677)",2014-03-02
68816,03/01/2014,Completed - Dup,03/06/2014,14-00295643,Abandoned Vehicle Complaint,AMG9357,Cadillac,White,FVI - Outcome,Create Work Order,180.0,951 E 84TH PL,60619.0,1184144.1380131,1849163.53993403,8.0,6.0,44.0,50.0,41.74117051131757,-87.60055397093792,"(41.74117051131757, -87.60055397093792)",2014-03-01
68817,03/01/2014,Completed,03/06/2014,14-00295635,Abandoned Vehicle Complaint,AMG9357,Cadillac,White,FVI - Outcome,Return to Owner - Vehicle,180.0,951 E 84TH PL,60619.0,,,8.0,6.0,44.0,50.0,41.74117051131757,-87.60055397093792,"(41.74117051131757, -87.60055397093792)",2014-03-01
68818,03/01/2014,Completed,03/06/2014,14-00296354,Abandoned Vehicle Complaint,UNKNOWN,Chrysler,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,2030 N SEDGWICK ST,60614.0,,,43.0,18.0,7.0,,41.919257891072014,-87.63899079549425,"(41.919257891072014, -87.63899079549425)",2014-03-01
68819,03/01/2014,Completed,03/06/2014,14-00296867,Abandoned Vehicle Complaint,R213050,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,10.0,4133 W HARRISON ST,60624.0,,,24.0,11.0,26.0,,41.87328966645722,-87.72923332217907,"(41.87328966645722, -87.72923332217907)",2014-03-01
68898,03/07/2014,Completed - Dup,03/07/2014,14-00321534,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Create Work Order,18.0,3022 W WASHINGTON BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-07
68899,03/07/2014,Completed,03/07/2014,14-00321769,Abandoned Vehicle Complaint,TU4189,Toyota,White,FVI - Outcome,Return to Owner - Vehicle,40.0,2849 S KEELEY ST,60608.0,,,11.0,9.0,60.0,,41.841691596722704,-87.65432152012842,"(41.8416915967227, -87.65432152012842)",2014-03-07
68900,03/06/2014,Completed - Dup,03/07/2014,14-00320974,Abandoned Vehicle Complaint,R146354,Volvo,Blue,,,75.0,1743 W FARRAGUT AVE,60640.0,1163770.88470733,1934912.85889091,40.0,20.0,77.0,,41.97691353654903,-87.67384839392912,"(41.97691353654902, -87.67384839392912)",2014-03-06
68901,03/06/2014,Completed,03/07/2014,14-00318472,Abandoned Vehicle Complaint,K703809,Chevrolet,Red,FVI - Outcome,Return to Owner - Vehicle,150.0,2943 S FARRELL ST,60608.0,,,11.0,9.0,60.0,,41.84006944987161,-87.65226799249764,"(41.840069449871606, -87.65226799249764)",2014-03-06
68902,03/06/2014,Completed,03/07/2014,14-00319224,Abandoned Vehicle Complaint,8318,Ford,Blue,FVI - Outcome,Vehicle was moved from original address requested,14.0,6200 W DIVERSEY AVE,60639.0,,,29.0,25.0,19.0,,41.93117956153329,-87.78089221156681,"(41.93117956153329, -87.78089221156681)",2014-03-06
68903,03/06/2014,Completed,03/07/2014,14-00319383,Abandoned Vehicle Complaint,CLH9515,Ford,Gray,FVI - Outcome,Return to Owner - Vehicle,14.0,3344 S UNION AVE,60616.0,,,11.0,9.0,60.0,,41.8330948722742,-87.64387283467545,"(41.833094872274195, -87.64387283467546)",2014-03-06
68904,03/06/2014,Completed,03/07/2014,14-00319497,Abandoned Vehicle Complaint,S806989,Pontiac,Silver,FVI - Outcome,Vehicle was moved from original address requested,10.0,3022 W WASHINGTON BLVD,60612.0,,,2.0,12.0,27.0,,41.88294698154069,-87.7022184319606,"(41.88294698154069, -87.70221843196059)",2014-03-06
68905,03/06/2014,Completed,03/07/2014,14-00319975,Abandoned Vehicle Complaint,L770438,Lexus,Black,FVI - Outcome,Vehicle was moved from original address requested,76.0,2866 S POPLAR AVE,60608.0,,,11.0,9.0,60.0,,41.841745169038695,-87.65030260276959,"(41.841745169038695, -87.65030260276959)",2014-03-06
68906,03/06/2014,Completed,03/07/2014,14-00320915,Abandoned Vehicle Complaint,CAN'T SEE IT,(Unlisted Make),Blue,FVI - Outcome,Vehicle was moved from original address requested,3.0,4938 W CRYSTAL ST,60651.0,,,37.0,25.0,25.0,,41.903329663853256,-87.75001140576582,"(41.90332966385326, -87.75001140576582)",2014-03-06
68907,03/05/2014,Completed,03/07/2014,14-00309790,Abandoned Vehicle Complaint,716109,,Green,FVI - Outcome,Vehicle was moved from original address requested,90.0,8300 S WOLCOTT AVE,60620.0,,,18.0,6.0,71.0,,41.74288339388895,-87.67067935777627,"(41.742883393888945, -87.67067935777627)",2014-03-05
68908,03/05/2014,Completed,03/07/2014,14-00310032,Abandoned Vehicle Complaint,,,Black,FVI - Outcome,Vehicle was moved from original address requested,,2619 W 79TH ST,60652.0,,,18.0,8.0,70.0,,41.749843282933995,-87.68864964420902,"(41.74984328293399, -87.68864964420901)",2014-03-05
68909,03/05/2014,Completed,03/07/2014,14-00311665,Abandoned Vehicle Complaint,1874602,(Reconstructed Trailers),Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,2613 W 79TH ST,60652.0,,,18.0,8.0,70.0,,41.749846915925595,-87.68839984684614,"(41.74984691592559, -87.68839984684614)",2014-03-05
68910,03/05/2014,Completed,03/07/2014,14-00311845,Abandoned Vehicle Complaint,R998860,Buick,Brown,FVI - Outcome,Vehicle was moved from original address requested,2.0,1711 N KEYSTONE AVE,60639.0,,,30.0,25.0,23.0,,41.912060534377936,-87.72747710608203,"(41.91206053437794, -87.72747710608205)",2014-03-05
68911,03/05/2014,Completed,03/07/2014,14-00313257,Abandoned Vehicle Complaint,105414,Chevrolet,Blue,FVI - Outcome,Return to Owner - Vehicle,150.0,4544 S UNION AVE,60609.0,,,11.0,9.0,61.0,,41.811219863708814,-87.6433265058193,"(41.81121986370881, -87.64332650581929)",2014-03-05
68912,03/05/2014,Completed,03/07/2014,14-00313744,Abandoned Vehicle Complaint,55555555,Ford,Green,FVI - Outcome,Vehicle was moved from original address requested,21.0,11138 S TRUMBULL AVE,60655.0,,,19.0,22.0,74.0,55.0,41.69033462797505,-87.70702467887541,"(41.69033462797505, -87.7070246788754)",2014-03-05
68913,03/04/2014,Completed,03/07/2014,14-00306090,Abandoned Vehicle Complaint,NONE,(Unlisted Make),,FVI - Outcome,Need Vehicle Tow Report,10.0,3435 W 53RD PL,60632.0,,,14.0,8.0,63.0,,41.796051964737536,-87.70994350091613,"(41.79605196473754, -87.70994350091613)",2014-03-04
68914,03/04/2014,Completed,03/07/2014,14-00306767,Abandoned Vehicle Complaint,1275794,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,21.0,8401 S WOOD ST,60620.0,,,18.0,6.0,71.0,,41.74109752133783,-87.6679098981832,"(41.74109752133783, -87.66790989818318)",2014-03-04
68915,03/04/2014,Completed,03/07/2014,14-00307131,Abandoned Vehicle Complaint,80TM614,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,30.0,7404 S KIMBARK AVE,60619.0,,,5.0,3.0,43.0,,41.76032128394621,-87.59341776895666,"(41.760321283946205, -87.59341776895666)",2014-03-04
68916,03/04/2014,Completed,03/07/2014,14-00307851,Abandoned Vehicle Complaint,S393466,Pontiac,Beige,FVI - Outcome,Return to Owner - Vehicle,5.0,8851 S WOOD ST,60620.0,,,21.0,22.0,71.0,,41.73238090733078,-87.66768315344333,"(41.73238090733077, -87.66768315344335)",2014-03-04
68917,03/04/2014,Completed,03/07/2014,14-00308297,Abandoned Vehicle Complaint,8449656,Honda,Blue,FVI - Outcome,Vehicle was moved from original address requested,63.0,1700 N MEADE AVE,60639.0,,,29.0,25.0,25.0,,41.91114081081436,-87.77786195388774,"(41.91114081081436, -87.77786195388774)",2014-03-04
68918,03/03/2014,Completed,03/07/2014,14-00301018,Abandoned Vehicle Complaint,4808570,Ford,Green,FVI - Outcome,Return to Owner - Vehicle,30.0,4337 S MOZART ST,60632.0,,,12.0,9.0,58.0,,41.81442303423171,-87.69547384808345,"(41.81442303423171, -87.69547384808345)",2014-03-03
68919,03/03/2014,Completed,03/07/2014,14-00301925,Abandoned Vehicle Complaint,NO PLATES,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,1400 N LUNA AVE,60651.0,,,37.0,25.0,25.0,,41.90586038990392,-87.7646934767033,"(41.905860389903914, -87.7646934767033)",2014-03-03
