,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
56664,08/01/2013,Completed - Dup,08/02/2013,13-01071740,Abandoned Vehicle Complaint,N539428,Jeep (If Mfd. Prior To 1970),Red,,,320.0,2424 W GREENLEAF AVE,60645.0,1158947.40889154,1946710.15172557,50.0,24.0,2.0,,42.009611663907364,-87.69078646524063,"(42.009611663907364, -87.69078646524063)",2013-08-01
56665,08/01/2013,Completed - Dup,08/02/2013,13-01072277,Abandoned Vehicle Complaint,NO INFO,Cadillac,Silver,,,14000.0,626 E 33RD PL,60616.0,1180983.76973356,1883020.44988036,4.0,2.0,35.0,,41.83437360252576,-87.61075375058279,"(41.83437360252576, -87.61075375058279)",2013-08-01
56666,08/01/2013,Completed - Dup,08/02/2013,13-01072344,Abandoned Vehicle Complaint,N220765,Honda,White,,,10.0,6140 W PATTERSON AVE,60634.0,1134790.16902997,1923633.01560843,38.0,16.0,17.0,,41.94674701329078,-87.78061006050369,"(41.94674701329078, -87.78061006050368)",2013-08-01
56667,08/01/2013,Completed - Dup,08/02/2013,13-01072460,Abandoned Vehicle Complaint,9695704,General Motors Corp.,Unknown,,,7.0,2501 W THOMAS ST,60622.0,1159531.59371214,1907236.18740258,1.0,12.0,24.0,,41.90106505628333,-87.68956472627455,"(41.90106505628333, -87.68956472627454)",2013-08-01
56735,08/06/2013,Completed - Dup,08/08/2013,13-01102442,Abandoned Vehicle Complaint,R475710,Honda,Gray,,,10.0,3420 N PITTSBURGH AVE,60634.0,1120477.2493772,1921827.11872626,36.0,16.0,17.0,,41.94233066737507,-87.8327720307787,"(41.94233066737507, -87.83277203077871)",2013-08-06
56777,08/15/2013,Completed - Dup,08/16/2013,13-01164452,Abandoned Vehicle Complaint,5282591,Chevrolet,Beige,,,30.0,1209 N NOBLE ST,60642.0,1166830.4382178,1908201.67651407,32.0,14.0,24.0,33.0,41.90372547737016,-87.66247406362301,"(41.90372547737016, -87.66247406362302)",2013-08-15
56803,08/04/2013,Completed - Dup,08/05/2013,13-01083787,Abandoned Vehicle Complaint,530YLT,Buick,Blue,FVI - Outcome,Create Work Order,30.0,2232 S SAWYER AVE,60623.0,1155040.65660508,1888978.00872646,22.0,10.0,30.0,,41.85075720658804,-87.70658823443605,"(41.85075720658804, -87.70658823443607)",2013-08-04
56804,08/04/2013,Completed - Dup,08/05/2013,13-01084341,Abandoned Vehicle Complaint,1217893,Ford,Red,,,14.0,715 N HOYNE AVE,60612.0,1162274.50068441,1904830.0099785,1.0,12.0,24.0,29.0,41.89458836861954,-87.67931379413126,"(41.89458836861954, -87.67931379413126)",2013-08-04
56805,08/04/2013,Completed - Dup,08/05/2013,13-01084345,Abandoned Vehicle Complaint,R497489,Plymouth,Copper,,,9.0,11253 S PEORIA ST,60643.0,1172330.73119586,1830209.91997948,34.0,22.0,75.0,,41.688953384015534,-87.64455832804747,"(41.68895338401553, -87.64455832804747)",2013-08-04
56806,08/03/2013,Completed - Dup,08/05/2013,13-01080919,Abandoned Vehicle Complaint,422P681,Jeep/Cherokee,Black,,,30.0,3224 W LE MOYNE ST,60651.0,1154589.13137169,1909788.39999523,26.0,14.0,23.0,,41.90838552754138,-87.70796738206933,"(41.908385527541384, -87.70796738206933)",2013-08-03
56807,08/02/2013,Completed - Dup,08/05/2013,13-01077966,Abandoned Vehicle Complaint,4099DL,Chevrolet,Yellow,,,30.0,4904 W MEDILL AVE,60639.0,1143317.82791729,1915184.00169231,31.0,25.0,19.0,,41.92341276090032,-87.74900385551787,"(41.92341276090032, -87.74900385551786)",2013-08-02
56808,08/02/2013,Completed - Dup,08/05/2013,13-01079664,Abandoned Vehicle Complaint,N542845,Buick,Blue,,,31.0,5002 N MONITOR AVE,60630.0,1136183.80250103,1932970.51930642,45.0,16.0,11.0,,41.97235023469935,-87.7747585790468,"(41.97235023469935, -87.7747585790468)",2013-08-02
56850,08/06/2013,Completed - Dup,08/06/2013,13-01096989,Abandoned Vehicle Complaint,K806360,Ford,White,,,14.0,3840 N MAJOR AVE,60634.0,1137664.9880297,1925068.60636888,38.0,16.0,15.0,,41.95073409329289,-87.76951050624487,"(41.95073409329289, -87.76951050624487)",2013-08-06
56851,08/06/2013,Completed - Dup,08/06/2013,13-01097689,Abandoned Vehicle Complaint,K80 6360,Ford,White,FVI - Outcome,Create Work Order,14.0,3840 N MAJOR AVE,60634.0,1137664.9880297,1925068.60636888,38.0,16.0,15.0,,41.95073409329289,-87.76951050624487,"(41.95073409329289, -87.76951050624487)",2013-08-06
56852,08/06/2013,Completed - Dup,08/06/2013,13-01099270,Abandoned Vehicle Complaint,A491783,Kia Motors Corp,Green,,,60.0,3917 N TROY ST,60618.0,1154689.60252173,1925879.49689042,33.0,17.0,16.0,60.0,41.95266357286337,-87.70661062387114,"(41.952663572863365, -87.70661062387114)",2013-08-06
56853,08/03/2013,Completed,08/06/2013,13-01080737,Abandoned Vehicle Complaint,108LQQ,Mitsubishi,White,FVI - Outcome,Vehicle was moved from original address requested,0.0,3905 N DRAKE AVE,60618.0,,,35.0,17.0,16.0,,41.952267800119,-87.71639653500358,"(41.952267800118996, -87.71639653500358)",2013-08-03
56854,08/03/2013,Completed,08/06/2013,13-01081043,Abandoned Vehicle Complaint,1526438V,Pontiac,Brown,FVI - Outcome,Vehicle was moved from original address requested,720.0,8036 S BENNETT AVE,60617.0,,,8.0,4.0,46.0,,41.74864964733182,-87.57850890845474,"(41.74864964733181, -87.57850890845475)",2013-08-03
56855,08/03/2013,Completed,08/06/2013,13-01081106,Abandoned Vehicle Complaint,A2C720,Chrysler,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,4631 N WINTHROP AVE,60640.0,,,46.0,19.0,3.0,34.0,41.96629303682028,-87.65694625772953,"(41.966293036820275, -87.65694625772953)",2013-08-03
56856,08/04/2013,Completed,08/06/2013,13-01084527,Abandoned Vehicle Complaint,UNKNOWN,Pontiac,Gold,FVI - Outcome,Return to Owner - Vehicle,31.0,2850 W WARREN BLVD,60612.0,,,2.0,12.0,27.0,,41.8820829940527,-87.6982787583849,"(41.8820829940527, -87.69827875838489)",2013-08-04
56857,08/02/2013,Completed,08/06/2013,13-01079370,Abandoned Vehicle Complaint,UNKNOWN,Pontiac,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,3901 W CERMAK RD,60623.0,1150727.49497214,1889098.76989841,22.0,10.0,29.0,,41.851471085512046,-87.72233939475147,"(41.85147108551205, -87.72233939475147)",2013-08-02
56858,08/02/2013,Completed,08/06/2013,13-01080277,Abandoned Vehicle Complaint,1739890,Legacy Unknown,Red,FVI - Outcome,Vehicle was moved from original address requested,9.0,7032 S GREEN ST,60621.0,1171849.40848436,1858221.83107392,17.0,7.0,68.0,,41.766005605740354,-87.64580434796629,"(41.76600560574035, -87.6458043479663)",2013-08-02
56859,08/01/2013,Completed,08/06/2013,13-01069864,Abandoned Vehicle Complaint,86505PV,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,2936 W FILLMORE ST,60612.0,1156827.36009908,1895232.62566942,28.0,11.0,29.0,,41.86840048593602,-87.69992019304823,"(41.86840048593602, -87.69992019304823)",2013-08-01
56860,08/01/2013,Completed,08/06/2013,13-01072272,Abandoned Vehicle Complaint,NO INFO,(Unlisted Make),Silver,FVI - Outcome,Vehicle was moved from original address requested,30000.0,626 E 33RD PL,60616.0,1180983.76973356,1883020.44988036,4.0,2.0,35.0,,41.83437360252576,-87.61075375058279,"(41.83437360252576, -87.61075375058279)",2013-08-01
56952,08/06/2013,Completed,08/07/2013,13-01096083,Abandoned Vehicle Complaint,0000000,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,90.0,831 N FAIRFIELD AVE,60622.0,1157908.00989071,1905419.89466559,26.0,12.0,24.0,,41.896623917046405,-87.69534583147447,"(41.896623917046405, -87.69534583147447)",2013-08-06
56953,08/05/2013,Completed,08/07/2013,13-01088570,Abandoned Vehicle Complaint,35346V,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,3640 N OKETO AVE,60634.0,,,36.0,16.0,17.0,,41.94636586650608,-87.81203654448183,"(41.94636586650608, -87.81203654448183)",2013-08-05
56954,08/05/2013,Completed,08/07/2013,13-01091599,Abandoned Vehicle Complaint,K856126,Hyundai,Gray,FVI - Outcome,Vehicle was moved from original address requested,25.0,610 N BISHOP ST,60642.0,1166505.23368141,1904226.16660152,27.0,12.0,24.0,,41.89283503131125,-87.66408866652577,"(41.89283503131125, -87.66408866652577)",2013-08-05
56955,08/05/2013,Completed,08/07/2013,13-01091959,Abandoned Vehicle Complaint,NONE,Dodge,Blue,FVI - Outcome,Return to Owner - Vehicle,-80.0,6133 S LANGLEY AVE,60637.0,1181946.51349014,1864496.18642617,20.0,3.0,42.0,,41.78301834279641,-87.60829635190335,"(41.78301834279641, -87.60829635190335)",2013-08-05
56956,08/01/2013,Completed,08/07/2013,13-01066554,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Brown,FVI - Outcome,Vehicle was moved from original address requested,90.0,4924 W CONGRESS PKWY,60644.0,1143743.21280143,1897232.88883033,24.0,15.0,25.0,,41.87413910162893,-87.7482140328828,"(41.874139101628934, -87.7482140328828)",2013-08-01
57008,08/08/2013,Completed - Dup,08/08/2013,13-01112867,Abandoned Vehicle Complaint,597AJG,Chevrolet,Black,,,0.0,6223 S MASSASOIT AVE,60638.0,1139142.21010288,1862712.17328148,13.0,8.0,64.0,,41.77910216185555,-87.76528493087153,"(41.77910216185555, -87.76528493087153)",2013-08-08
57009,08/08/2013,Completed - Dup,08/08/2013,13-01113069,Abandoned Vehicle Complaint,X399001,Chevrolet,White,,,60.0,6341 W EDDY ST,60634.0,1133468.79169774,1922939.77861877,36.0,16.0,17.0,,41.94464938663994,-87.78538312769871,"(41.94464938663994, -87.78538312769871)",2013-08-08
57010,08/08/2013,Completed - Dup,08/08/2013,13-01114702,Abandoned Vehicle Complaint,1217893,Ford,Red,,,20.0,715 N HOYNE AVE,60612.0,1162274.50068441,1904830.0099785,1.0,12.0,24.0,29.0,41.89458836861954,-87.67931379413126,"(41.89458836861954, -87.67931379413126)",2013-08-08
57011,08/08/2013,Completed - Dup,08/08/2013,13-01115252,Abandoned Vehicle Complaint,3570300,Chrysler,Gray,,,14.0,5979 N MARKHAM AVE,60646.0,1136513.30000269,1939444.35002258,45.0,16.0,11.0,,41.9900683862752,-87.77292567171595,"(41.9900683862752, -87.77292567171595)",2013-08-08
57012,08/08/2013,Completed,08/08/2013,13-01114572,Abandoned Vehicle Complaint,R605879,Cadillac,Tan,,,21.0,7958 S CHAPPEL AVE,60617.0,1191247.88933322,1852606.43309105,8.0,4.0,46.0,50.0,41.74989404733703,-87.57487958778603,"(41.74989404733703, -87.57487958778603)",2013-08-08
57013,08/07/2013,Completed - Dup,08/08/2013,13-01105813,Abandoned Vehicle Complaint,K806360,Ford,White,,,15.0,3840 N MAJOR AVE,60634.0,1137664.9880297,1925068.60636888,38.0,16.0,15.0,,41.95073409329289,-87.76951050624487,"(41.95073409329289, -87.76951050624487)",2013-08-07
57014,08/07/2013,Completed - Dup,08/08/2013,13-01106893,Abandoned Vehicle Complaint,S208186,Chevrolet,Gold,,,8.0,3242 W 84TH PL,60652.0,1156237.95821174,1848381.81920675,18.0,8.0,70.0,,41.73983765233996,-87.70383029569392,"(41.73983765233996, -87.7038302956939)",2013-08-07
57015,08/07/2013,Completed - Dup,08/08/2013,13-01108405,Abandoned Vehicle Complaint,X323128,Nissan,Green,,,9.0,3114 W AINSLIE ST,60625.0,1154823.75511998,1932388.90719152,33.0,17.0,14.0,,41.97039834410515,-87.7067397265009,"(41.97039834410515, -87.70673972650089)",2013-08-07
57016,08/07/2013,Completed - Dup,08/08/2013,13-01109512,Abandoned Vehicle Complaint,R497489,Plymouth,Gray,,,14.0,11253 S PEORIA ST,60643.0,1172330.73119586,1830209.91997948,34.0,22.0,75.0,,41.688953384015534,-87.64455832804747,"(41.68895338401553, -87.64455832804747)",2013-08-07
57017,08/07/2013,Completed - Dup,08/08/2013,13-01110113,Abandoned Vehicle Complaint,N28 2193,Chrysler,Blue,,,63.0,4243 W BYRON ST,60641.0,1147258.41872039,1925582.59713097,38.0,17.0,16.0,,41.951652536444676,-87.73421974293682,"(41.951652536444676, -87.73421974293683)",2013-08-07
57018,08/07/2013,Completed - Dup,08/08/2013,13-01110505,Abandoned Vehicle Complaint,X323128,Nissan,Green,,,9.0,3108 W AINSLIE ST,60625.0,1154732.15511998,1932387.30719152,33.0,17.0,14.0,,41.970400140023116,-87.70648469740252,"(41.97040014002312, -87.70648469740252)",2013-08-07
57019,08/07/2013,Completed - Dup,08/08/2013,13-01110692,Abandoned Vehicle Complaint,875LSG,Chevrolet,Blue,,,14.0,47 W 113TH PL,60628.0,1177928.3752940001,1829707.67869876,34.0,5.0,49.0,,41.68791214037935,-87.62480782985433,"(41.68791214037935, -87.62480782985433)",2013-08-07
57020,08/07/2013,Completed - Dup,08/08/2013,13-01111076,Abandoned Vehicle Complaint,736UGZ,(Unlisted Make),Gray,,,64.0,4348 S PRINCETON AVE,60609.0,1175012.97097422,1876040.15681538,3.0,9.0,37.0,,41.814974454303744,-87.63367772916409,"(41.814974454303744, -87.63367772916408)",2013-08-07
57021,08/07/2013,Completed,08/08/2013,13-01107891,Abandoned Vehicle Complaint,NONE,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,90.0,4337 W MADISON ST,60624.0,1147476.84947634,1899661.04098129,28.0,11.0,26.0,,41.88051171710117,-87.73451467580853,"(41.88051171710117, -87.73451467580853)",2013-08-07
57022,08/06/2013,Completed - Dup,08/08/2013,13-01098166,Abandoned Vehicle Complaint,111 111,(Unlisted Make),Silver,,,21.0,4105 N HERMITAGE AVE,60613.0,1164062.61277642,1927315.41521945,47.0,19.0,6.0,,41.95629378562377,-87.67211344480275,"(41.95629378562377, -87.67211344480273)",2013-08-06
57023,08/06/2013,Completed,08/08/2013,13-01100452,Abandoned Vehicle Complaint,R32 0066,Jeep/Cherokee,White,FVI - Outcome,Vehicle was moved from original address requested,62.0,11071 W UPPERLEVELT3 ST,60666.0,1101896.2673,1934744.56725,41.0,16.0,76.0,,41.977483314043475,-87.90018491408482,"(41.97748331404348, -87.90018491408482)",2013-08-06
57024,08/06/2013,Completed,08/08/2013,13-01101197,Abandoned Vehicle Complaint,COVERED IN TARP,(Unlisted Make),Silver,FVI - Outcome,Return to Owner - Vehicle,10767.0,3308 S ELLIS AVE,60616.0,,,4.0,2.0,35.0,,41.834474956085096,-87.61051206683844,"(41.83447495608509, -87.61051206683844)",2013-08-06
57111,08/08/2013,Completed - Dup,08/09/2013,13-01118487,Abandoned Vehicle Complaint,UNKNOWN,Pontiac,Red,FVI - Outcome,Create Work Order,90.0,1442 W AINSLIE ST,60640.0,1165642.11996557,1933006.72001957,46.0,20.0,3.0,31.0,41.971871328498146,-87.66633724692406,"(41.97187132849815, -87.66633724692406)",2013-08-08
57112,08/08/2013,Completed,08/09/2013,13-01118774,Abandoned Vehicle Complaint,LAST 4DIGIT 1111,Honda,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,3034 W JACKSON BLVD,60612.0,,,28.0,11.0,27.0,,41.877467482350184,-87.70240679382627,"(41.87746748235019, -87.70240679382628)",2013-08-08
57113,08/07/2013,Completed - Dup,08/09/2013,13-01107122,Abandoned Vehicle Complaint,BMV8833,Ford,Black,Place 7 Day Sticker,,60.0,3927 N DRAKE AVE,60618.0,1152023.4173055,1925915.63790896,35.0,17.0,16.0,,41.952861244956274,-87.71641203616768,"(41.95286124495627, -87.71641203616768)",2013-08-07
57114,08/07/2013,Completed,08/09/2013,13-01109829,Abandoned Vehicle Complaint,P346295,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,15.0,2329 N MAJOR AVE,60639.0,,,37.0,25.0,19.0,,41.9230054707161,-87.76824074844336,"(41.9230054707161, -87.76824074844336)",2013-08-07
57115,08/07/2013,Completed,08/09/2013,13-01110469,Abandoned Vehicle Complaint,K517716,Pontiac,Black,FVI - Outcome,Return to Owner - Vehicle,360.0,641 E 46TH ST,60653.0,,,4.0,2.0,38.0,47.0,41.81119593316886,-87.60988296436085,"(41.81119593316886, -87.60988296436084)",2013-08-07
57116,08/07/2013,Completed,08/09/2013,13-01110606,Abandoned Vehicle Complaint,P832130,General Motors Corp.,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,12844 S EGGLESTON AVE,60628.0,,,9.0,5.0,53.0,,41.66019662956757,-87.6331967467346,"(41.66019662956757, -87.63319674673461)",2013-08-07
57117,08/06/2013,Completed - Dup,08/09/2013,13-01100139,Abandoned Vehicle Complaint,0,,Beige,FVI - Outcome,Create Work Order,45.0,1936 W 69TH ST,60636.0,1164527.32593183,1858908.81563094,17.0,7.0,67.0,,41.768563943746656,-87.67264301663117,"(41.768563943746656, -87.67264301663116)",2013-08-06
57118,08/06/2013,Completed,08/09/2013,13-01101450,Abandoned Vehicle Complaint,NOBUL10,Toyota,Red,FVI - Outcome,Return to Owner - Vehicle,7.0,6260 W LAWRENCE AVE,60630.0,1133779.69417038,1931236.97591473,38.0,16.0,15.0,,41.96762837195883,-87.78422428477889,"(41.96762837195883, -87.78422428477887)",2013-08-06
57119,08/06/2013,Completed,08/09/2013,13-01101817,Abandoned Vehicle Complaint,N760476,Dodge,Black,FVI - Outcome,Vehicle was moved from original address requested,16.0,7203 S COLES AVE,60649.0,,,7.0,3.0,43.0,,41.7651491439499,-87.56342818577468,"(41.7651491439499, -87.56342818577468)",2013-08-06
57120,08/06/2013,Completed,08/09/2013,13-01102088,Abandoned Vehicle Complaint,R350993,Toyota,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,9548 S PAXTON AVE,60617.0,,,7.0,4.0,51.0,,41.7210830004477,-87.57064880197187,"(41.721083000447706, -87.57064880197187)",2013-08-06
57121,08/05/2013,Completed,08/09/2013,13-01093188,Abandoned Vehicle Complaint,,"U-Haul Co, Division Parkhurst Manufacturing Co.",White,FVI - Outcome,Return to Owner - Vehicle,14.0,1936 W 69TH ST,60636.0,1164527.32593183,1858908.81563094,17.0,7.0,67.0,,41.768563943746656,-87.67264301663117,"(41.768563943746656, -87.67264301663116)",2013-08-05
57122,08/01/2013,Completed,08/09/2013,13-01068692,Abandoned Vehicle Complaint,9699939,Pontiac,Black,FVI - Outcome,Need Vehicle Tow Report,10.0,5039 S LOOMIS BLVD,60609.0,1167850.73328943,1871336.02711793,16.0,9.0,61.0,,41.802041519654075,-87.6597872372038,"(41.80204151965408, -87.65978723720382)",2013-08-01
57123,08/01/2013,Completed,08/09/2013,13-01068857,Abandoned Vehicle Complaint,L729499,Chevrolet,Blue,FVI - Outcome,Need Vehicle Tow Report,10.0,5039 S LOOMIS BLVD,60609.0,1167850.73328943,1871336.02711793,16.0,9.0,61.0,,41.802041519654075,-87.6597872372038,"(41.80204151965408, -87.65978723720382)",2013-08-01
57194,08/12/2013,Completed,08/12/2013,13-01130955,Abandoned Vehicle Complaint,810BRR,Buick,Red,FVI - Outcome,Vehicle was moved from original address requested,7.0,9503 S PAXTON AVE,60617.0,,,7.0,4.0,51.0,,41.72240262235186,-87.5703791322968,"(41.72240262235186, -87.5703791322968)",2013-08-12
57195,08/12/2013,Completed,08/12/2013,13-01131807,Abandoned Vehicle Complaint,TEMP PLATES,Jeep/Cherokee,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,3013 E 92ND ST,60617.0,,,10.0,4.0,46.0,5.0,41.72814820508026,-87.5506410400607,"(41.72814820508026, -87.55064104006068)",2013-08-12
57196,08/10/2013,Completed,08/12/2013,13-01126711,Abandoned Vehicle Complaint,K521083,Dodge,Green,FVI - Outcome,Vehicle was moved from original address requested,10.0,6915 S CONSTANCE AVE,60649.0,,,5.0,3.0,43.0,,41.76927977080393,-87.57992068423776,"(41.76927977080393, -87.57992068423776)",2013-08-10
57197,08/10/2013,Completed,08/12/2013,13-01127617,Abandoned Vehicle Complaint,152P768,Pontiac,Black,FVI - Outcome,Vehicle was moved from original address requested,250.0,1552 E 65TH PL,60637.0,,,5.0,3.0,42.0,,41.77619030681139,-87.58680039081099,"(41.77619030681139, -87.58680039081098)",2013-08-10
57198,08/11/2013,Completed,08/12/2013,13-01128598,Abandoned Vehicle Complaint,K521083,,Green,FVI - Outcome,Vehicle was moved from original address requested,9.0,6931 S CONSTANCE AVE,60649.0,,,5.0,3.0,43.0,,41.768827544428525,-87.57990908392193,"(41.76882754442852, -87.57990908392192)",2013-08-11
57199,08/09/2013,Completed,08/12/2013,13-01123106,Abandoned Vehicle Complaint,NONE,(Unlisted Make),Unknown,FVI - Outcome,Return to Owner - Vehicle,300.0,626 E 33RD PL,60616.0,,,4.0,2.0,35.0,,41.83437360252576,-87.61075375058279,"(41.83437360252576, -87.61075375058279)",2013-08-09
57200,08/08/2013,Completed - Dup,08/12/2013,13-01116875,Abandoned Vehicle Complaint,N33 3521,Toyota,Black,,,14.0,5339 N MAGNOLIA AVE,60640.0,1167001.988324,1935598.27218753,48.0,20.0,77.0,26.0,41.97929659006081,-87.66107794696795,"(41.979296590060805, -87.66107794696794)",2013-08-08
57201,08/08/2013,Completed - Dup,08/12/2013,13-01116970,Abandoned Vehicle Complaint,466OIM,Honda,Gray,,,60.0,5637 S KEELER AVE,60629.0,1149331.61108955,1866765.0499843997,13.0,8.0,62.0,,41.790325918160576,-87.72783552396473,"(41.79032591816058, -87.72783552396473)",2013-08-08
57202,08/08/2013,Completed - Dup,08/12/2013,13-01118377,Abandoned Vehicle Complaint,675LSG,Chrysler,Blue,,,16.0,47 W 113TH PL,60628.0,1177928.3752940001,1829707.67869876,34.0,5.0,49.0,,41.68791214037935,-87.62480782985433,"(41.68791214037935, -87.62480782985433)",2013-08-08
57203,08/08/2013,Completed - Dup,08/12/2013,13-01118398,Abandoned Vehicle Complaint,S208186,Chevrolet,Gold,,,9.0,3242 W 84TH PL,60652.0,1156237.95821174,1848381.81920675,18.0,8.0,70.0,,41.73983765233996,-87.70383029569392,"(41.73983765233996, -87.7038302956939)",2013-08-08
57204,08/08/2013,Completed - Dup,08/12/2013,13-01118404,Abandoned Vehicle Complaint,NONE,Volkswagen,Blue,,,7.0,5812 W IOWA ST,60651.0,1137464.1858142999,1905412.77509408,29.0,15.0,25.0,,41.896702074738904,-87.77090384255371,"(41.89670207473891, -87.77090384255371)",2013-08-08
57205,08/08/2013,Completed,08/12/2013,13-01114254,Abandoned Vehicle Complaint,I208659,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,10.0,3001 N LECLAIRE AVE,60641.0,,,31.0,25.0,19.0,,41.93513485662288,-87.75395621715882,"(41.935134856622874, -87.75395621715882)",2013-08-08
57206,08/08/2013,Completed,08/12/2013,13-01116435,Abandoned Vehicle Complaint,319FLY,Ford,Unknown,FVI - Outcome,Vehicle was moved from original address requested,30.0,3324 N HAMLIN AVE,60618.0,,,30.0,17.0,21.0,,41.941743475992226,-87.72251805399559,"(41.941743475992226, -87.72251805399559)",2013-08-08
57207,08/08/2013,Completed,08/12/2013,13-01117421,Abandoned Vehicle Complaint,K80 6360,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,16.0,3840 N MAJOR AVE,60634.0,,,38.0,16.0,15.0,,41.95073409329289,-87.76951050624487,"(41.95073409329289, -87.76951050624487)",2013-08-08
57208,08/08/2013,Completed,08/12/2013,13-01117538,Abandoned Vehicle Complaint,676P196,Mercury,Brown,FVI - Outcome,Vehicle was moved from original address requested,60.0,321 N MAYFIELD AVE,60644.0,,,29.0,15.0,25.0,,41.88629151712626,-87.77184941213581,"(41.88629151712626, -87.77184941213582)",2013-08-08
57209,08/07/2013,Completed,08/12/2013,13-01103496,Abandoned Vehicle Complaint,N205907,Plymouth,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,5900 W WELLINGTON AVE,60634.0,,,30.0,25.0,19.0,,41.93493700342285,-87.77372416733948,"(41.93493700342285, -87.77372416733948)",2013-08-07
