,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
83799,10/02/2014,Completed,10/03/2014,14-01680716,Abandoned Vehicle Complaint,K759892,Toyota,Tan,FVI - Outcome,Vehicle was moved from original address requested,7.0,2607 S SHIELDS AVE,60616.0,,,11.0,9.0,34.0,,41.845215233262714,-87.63534900633292,"(41.84521523326271, -87.6353490063329)",2014-10-02
83800,10/02/2014,Completed,10/03/2014,14-01680733,Abandoned Vehicle Complaint,P352203,Audi,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,210 W 27TH ST,60616.0,,,11.0,9.0,34.0,,41.84418477870858,-87.63224453468672,"(41.84418477870858, -87.63224453468672)",2014-10-02
83801,10/02/2014,Completed,10/03/2014,14-01680753,Abandoned Vehicle Complaint,1281846,Chrysler,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,254 W 29TH ST,60616.0,,,11.0,9.0,34.0,,41.841254199797284,-87.63395221528906,"(41.841254199797284, -87.63395221528906)",2014-10-02
83802,10/01/2014,Completed - Dup,10/03/2014,14-01673755,Abandoned Vehicle Complaint,N22 7453,Nissan,Black,FVI - Outcome,Create Work Order,7.0,6450 S NEW ENGLAND AVE,60638.0,1131533.48333373,1860883.18551479,23.0,8.0,64.0,,41.77412400767321,-87.79351141417175,"(41.77412400767321, -87.79351141417175)",2014-10-01
83803,10/01/2014,Completed - Dup,10/03/2014,14-01675190,Abandoned Vehicle Complaint,N849386,Jeep/Cherokee,Black,FVI - Outcome,Create Work Order,90.0,2917 N MASON AVE,60634.0,1136218.95602814,1918778.63859254,30.0,25.0,19.0,,41.93353180972705,-87.77468428922045,"(41.93353180972705, -87.77468428922045)",2014-10-01
83804,10/01/2014,Completed,10/03/2014,14-01673712,Abandoned Vehicle Complaint,L737701,Chevrolet,Black,FVI - Outcome,Return to Owner - Vehicle,7.0,6450 S NEW ENGLAND AVE,60638.0,,,23.0,8.0,64.0,,41.77412400767321,-87.79351141417175,"(41.77412400767321, -87.79351141417175)",2014-10-01
83832,10/04/2014,Completed,10/06/2014,14-01696881,Abandoned Vehicle Complaint,S824209,Mercury,Blue,FVI - Outcome,Vehicle was moved from original address requested,90.0,9058 S PRINCETON AVE,60620.0,,,21.0,6.0,49.0,,41.72896172198632,-87.63121421794752,"(41.728961721986316, -87.63121421794752)",2014-10-04
83833,10/05/2014,Completed - Dup,10/06/2014,14-01698526,Abandoned Vehicle Complaint,L726439,Chrysler,Green,FVI - Outcome,Create Work Order,1.0,3143 S GILES AVE,60616.0,1178781.4500152,1884220.58001621,2.0,2.0,35.0,,41.83711489927897,-87.61930604395315,"(41.837114899278966, -87.61930604395315)",2014-10-05
83834,10/05/2014,Completed,10/06/2014,14-01698524,Abandoned Vehicle Complaint,S107131,Mercedes,Black,FVI - Outcome,Return to Owner - Vehicle,2.0,3143 S GILES AVE,60616.0,,,2.0,2.0,35.0,,41.83711489927897,-87.61930604395315,"(41.837114899278966, -87.61930604395315)",2014-10-05
83835,10/05/2014,Completed,10/06/2014,14-01699178,Abandoned Vehicle Complaint,V525909,Buick,White,FVI - Outcome,Return to Owner - Vehicle,10.0,441 W 95TH PL,60628.0,1174959.07148392,1841575.20000487,21.0,22.0,73.0,,41.72054160890276,-87.63558222266798,"(41.72054160890276, -87.63558222266799)",2014-10-05
83836,10/03/2014,Completed - Dup,10/06/2014,14-01688016,Abandoned Vehicle Complaint,UNKNOWN,Cadillac,Green,FVI - Outcome,Create Work Order,12.0,5512 N NEWLAND AVE,60656.0,1129268.13949736,1936273.86480228,41.0,16.0,10.0,,41.98147219960264,-87.80011233155079,"(41.981472199602635, -87.80011233155079)",2014-10-03
83837,10/03/2014,Completed,10/06/2014,14-01688528,Abandoned Vehicle Complaint,K527686,Buick,Blue,FVI - Outcome,Vehicle was moved from original address requested,20.0,8101 S YALE AVE,60620.0,,,21.0,6.0,44.0,,41.74712761365792,-87.63042439913389,"(41.747127613657916, -87.63042439913389)",2014-10-03
83838,10/03/2014,Completed,10/06/2014,14-01688874,Abandoned Vehicle Complaint,YNM605,Legacy Unknown,Maroon,FVI - Outcome,Return to Owner - Vehicle,21.0,5901 N SAUGANASH LN,60646.0,,,39.0,17.0,12.0,,41.988132672974785,-87.73533645159857,"(41.988132672974785, -87.73533645159857)",2014-10-03
83839,10/03/2014,Completed,10/06/2014,14-01689293,Abandoned Vehicle Complaint,1172081,Nissan,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,2932 S PRINCETON AVE,60616.0,,,11.0,9.0,34.0,,41.84011506422268,-87.63429923283192,"(41.84011506422268, -87.63429923283192)",2014-10-03
83840,10/03/2014,Completed,10/06/2014,14-01691376,Abandoned Vehicle Complaint,0000000,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,3.0,3837 N LEAVITT ST,60618.0,,,47.0,19.0,5.0,,41.95155699891772,-87.68339108693975,"(41.95155699891772, -87.68339108693975)",2014-10-03
83841,10/02/2014,Completed,10/06/2014,14-01679209,Abandoned Vehicle Complaint,,(Unlisted Make),Gray,FVI - Outcome,Return to Owner - Vehicle,30.0,227 W ADAMS ST,60606.0,,,2.0,1.0,32.0,,41.87926672944712,-87.63454803730177,"(41.87926672944712, -87.63454803730177)",2014-10-02
83842,10/02/2014,Completed,10/06/2014,14-01679905,Abandoned Vehicle Complaint,R536764,Hyundai,Black,FVI - Outcome,Vehicle was moved from original address requested,25.0,11600 S HALSTED ST,60628.0,,,34.0,5.0,53.0,,41.68297347396108,-87.64222846796137,"(41.68297347396108, -87.64222846796137)",2014-10-02
83843,10/02/2014,Completed,10/06/2014,14-01680774,Abandoned Vehicle Complaint,NONE,Toyota,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,300 W 30TH ST,60616.0,,,11.0,9.0,34.0,,41.83979589334167,-87.63420881055474,"(41.83979589334167, -87.63420881055474)",2014-10-02
83844,10/02/2014,Completed,10/06/2014,14-01681197,Abandoned Vehicle Complaint,ILLINOIS,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,45.0,164 W ADAMS ST,60603.0,,,42.0,1.0,32.0,,41.87950574912456,-87.63275045041638,"(41.879505749124554, -87.63275045041637)",2014-10-02
83845,10/02/2014,Completed,10/06/2014,14-01681447,Abandoned Vehicle Complaint,P43 3502,Ford,Silver,FVI - Outcome,Vehicle was moved from original address requested,2.0,3423 W 45TH ST,60632.0,,,14.0,8.0,58.0,39.0,41.81159939843114,-87.710091034473,"(41.81159939843114, -87.710091034473)",2014-10-02
83846,10/02/2014,Completed,10/06/2014,14-01681639,Abandoned Vehicle Complaint,P199627,Nissan,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,426 W 96TH PL,60628.0,,,21.0,22.0,73.0,,41.71895149571121,-87.6350086332522,"(41.71895149571121, -87.63500863325221)",2014-10-02
83847,10/02/2014,Completed,10/06/2014,14-01683712,Abandoned Vehicle Complaint,263CCE,Pontiac,White,FVI - Outcome,Vehicle was moved from original address requested,40.0,1323 W 97TH ST,60643.0,,,21.0,22.0,73.0,,41.717975035482844,-87.65625824481577,"(41.71797503548284, -87.65625824481576)",2014-10-02
83848,10/02/2014,Completed,10/06/2014,14-01684208,Abandoned Vehicle Complaint,4163402,(Unlisted Make),Silver,FVI - Outcome,Return to Owner - Vehicle,365.0,2536 W HARRISON ST,60612.0,,,2.0,11.0,28.0,,41.873958916694995,-87.69011469126661,"(41.873958916694995, -87.69011469126661)",2014-10-02
83849,10/01/2014,Completed,10/06/2014,14-01667131,Abandoned Vehicle Complaint,S70309,Bmw,Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,3730 W DIVERSEY AVE,60647.0,,,30.0,25.0,21.0,,41.93197599872462,-87.72092335564335,"(41.93197599872462, -87.72092335564335)",2014-10-01
83850,10/01/2014,Completed,10/06/2014,14-01674631,Abandoned Vehicle Complaint,S930832,Dodge,Maroon,FVI - Outcome,Vehicle was moved from original address requested,22.0,10400 S PEORIA ST,60643.0,,,34.0,22.0,73.0,,41.704980912846324,-87.64535254973829,"(41.70498091284632, -87.64535254973829)",2014-10-01
83881,10/06/2014,Completed,10/07/2014,14-01708454,Abandoned Vehicle Complaint,1350937,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,56.0,947 E 63RD ST,60637.0,,,20.0,3.0,42.0,,41.780357689902466,-87.60109581465514,"(41.780357689902466, -87.60109581465514)",2014-10-06
83882,10/06/2014,Completed,10/07/2014,14-01709221,Abandoned Vehicle Complaint,001108178 TRANSIT TAG,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,20.0,1963 W NORWOOD ST,60660.0,,,40.0,24.0,2.0,,41.991782763225864,-87.67955230115633,"(41.99178276322587, -87.67955230115633)",2014-10-06
83883,10/06/2014,Completed,10/07/2014,14-01709633,Abandoned Vehicle Complaint,112LNP,Nissan,Blue,FVI - Outcome,Vehicle was moved from original address requested,15.0,1147 E 44TH ST,60653.0,,,4.0,2.0,39.0,,41.814532086339405,-87.59751672358965,"(41.814532086339405, -87.59751672358966)",2014-10-06
83884,10/06/2014,Completed,10/07/2014,14-01709645,Abandoned Vehicle Complaint,12137 B TRUCK,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,5418 S LOCKWOOD AVE,60638.0,,,23.0,8.0,56.0,,41.79405680074432,-87.75515600293394,"(41.794056800744315, -87.75515600293393)",2014-10-06
83885,10/06/2014,Completed,10/07/2014,14-01710166,Abandoned Vehicle Complaint,N224232,(Unlisted Make),Gray,FVI - Outcome,Vehicle was moved from original address requested,30.0,3358 W AINSLIE ST,60625.0,,,39.0,17.0,14.0,,41.97033312810442,-87.71335441549526,"(41.97033312810442, -87.71335441549526)",2014-10-06
83886,10/07/2014,Completed,10/07/2014,14-01710810,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,Beige,FVI - Outcome,Vehicle was moved from original address requested,30.0,5228 S PAULINA ST,60609.0,,,16.0,9.0,61.0,,41.798587483620274,-87.66728511626076,"(41.79858748362027, -87.66728511626077)",2014-10-07
83887,10/05/2014,Completed - Dup,10/07/2014,14-01698441,Abandoned Vehicle Complaint,40407,Ford,Silver,FVI - Outcome,Create Work Order,30.0,10444 S AVENUE O,60617.0,1200848.0496095,1836305.45881514,10.0,4.0,52.0,,41.70506361650787,-87.5402644289979,"(41.70506361650787, -87.5402644289979)",2014-10-05
83888,10/05/2014,Completed,10/07/2014,14-01699435,Abandoned Vehicle Complaint,693R804,Cadillac,Tan,FVI - Outcome,Return to Owner - Vehicle,16.0,6352 S GREENWOOD AVE,60637.0,,,20.0,3.0,42.0,,41.77895302721723,-87.59928597577141,"(41.778953027217234, -87.59928597577141)",2014-10-05
83889,10/06/2014,Completed - Dup,10/07/2014,14-01702627,Abandoned Vehicle Complaint,40407,Ford,Silver,FVI - Outcome,Create Work Order,30.0,10444 S AVENUE O,60617.0,1200848.0496095,1836305.45881514,10.0,4.0,52.0,,41.70506361650787,-87.5402644289979,"(41.70506361650787, -87.5402644289979)",2014-10-06
83890,10/06/2014,Completed - Dup,10/07/2014,14-01705701,Abandoned Vehicle Complaint,5933804,Dodge,Blue,FVI - Outcome,Create Work Order,30.0,4921 S WINCHESTER AVE,60609.0,1164185.46333059,1872010.67392618,16.0,9.0,61.0,,41.80420702565178,-87.67321902364654,"(41.804207025651785, -87.67321902364654)",2014-10-06
83891,10/06/2014,Completed - Dup,10/07/2014,14-01705703,Abandoned Vehicle Complaint,IL K220107,Ford,White,FVI - Outcome,Create Work Order,14.0,3547 N BELL AVE,60618.0,1160736.44688318,1923517.41039599,47.0,19.0,5.0,,41.946356283822304,-87.68445830243122,"(41.946356283822304, -87.68445830243122)",2014-10-06
83892,10/06/2014,Completed,10/07/2014,14-01703068,Abandoned Vehicle Complaint,A962746,Honda,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,680 S FEDERAL ST,60605.0,,,2.0,1.0,32.0,,41.873416373565775,-87.6297767178152,"(41.87341637356577, -87.6297767178152)",2014-10-06
83893,10/06/2014,Completed,10/07/2014,14-01703288,Abandoned Vehicle Complaint,IL X30 3393,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,14.0,3547 N BELL AVE,60618.0,,,47.0,19.0,5.0,,41.946356283822304,-87.68445830243122,"(41.946356283822304, -87.68445830243122)",2014-10-06
83894,10/06/2014,Completed,10/07/2014,14-01703777,Abandoned Vehicle Complaint,S803328,Legacy Unknown,White,FVI - Outcome,Vehicle was moved from original address requested,14.0,8000 S PULASKI RD,60652.0,,,13.0,8.0,70.0,,41.747463096528406,-87.72198872135834,"(41.747463096528406, -87.72198872135833)",2014-10-06
83895,10/06/2014,Completed,10/07/2014,14-01703896,Abandoned Vehicle Complaint,S856876,Buick,Black,FVI - Outcome,Vehicle was moved from original address requested,15.0,1521 W 64TH ST,60636.0,,,17.0,7.0,67.0,,41.777567538756145,-87.66262467043816,"(41.777567538756145, -87.66262467043816)",2014-10-06
83896,10/06/2014,Completed,10/07/2014,14-01703911,Abandoned Vehicle Complaint,R313244,Chevrolet,Green,FVI - Outcome,Return to Owner - Vehicle,30.0,7328 S EUCLID AVE,60649.0,,,5.0,3.0,43.0,,41.76161078789281,-87.5781858802803,"(41.761610787892806, -87.57818588028032)",2014-10-06
83897,10/06/2014,Completed,10/07/2014,14-01704271,Abandoned Vehicle Complaint,UNKNOWN,Jeep/Cherokee,Gray,FVI - Outcome,Vehicle was moved from original address requested,14.0,5400 S KILDARE AVE,60632.0,,,23.0,8.0,62.0,,41.7948806471093,-87.73071143826677,"(41.794880647109295, -87.73071143826677)",2014-10-06
83898,10/06/2014,Completed,10/07/2014,14-01704693,Abandoned Vehicle Complaint,.,Toyota,Blue,FVI - Outcome,Vehicle was moved from original address requested,8.0,3846 S LAKE PARK AVE,60653.0,,,4.0,2.0,36.0,,41.82567520901646,-87.60448378100162,"(41.82567520901646, -87.60448378100162)",2014-10-06
83899,10/06/2014,Completed,10/07/2014,14-01705575,Abandoned Vehicle Complaint,5933804,(Unlisted Make),Blue,FVI - Outcome,Vehicle was moved from original address requested,30.0,4919 S DAMEN AVE,60609.0,,,16.0,9.0,61.0,,41.804252948226825,-87.67443739147538,"(41.80425294822683, -87.67443739147537)",2014-10-06
83900,10/06/2014,Completed,10/07/2014,14-01705663,Abandoned Vehicle Complaint,X353328,Chrysler,Burgundy,FVI - Outcome,Return to Owner - Vehicle,30.0,4921 S WINCHESTER AVE,60609.0,,,16.0,9.0,61.0,,41.80420702565178,-87.67321902364654,"(41.804207025651785, -87.67321902364654)",2014-10-06
83901,10/06/2014,Completed,10/07/2014,14-01705811,Abandoned Vehicle Complaint,N973745,Mitsubishi,Gray,FVI - Outcome,Vehicle was moved from original address requested,25.0,4913 S WINCHESTER AVE,60609.0,,,16.0,9.0,61.0,,41.804430224699004,-87.6732234357132,"(41.80443022469901, -87.67322343571318)",2014-10-06
83902,10/06/2014,Completed,10/07/2014,14-01706414,Abandoned Vehicle Complaint,UNKNOWN,Ford,White,FVI - Outcome,Return to Owner - Vehicle,10.0,1010 E 63RD ST,60637.0,,,20.0,3.0,42.0,,41.78058346843131,-87.60058330866268,"(41.78058346843131, -87.60058330866268)",2014-10-06
83903,10/06/2014,Completed,10/07/2014,14-01706629,Abandoned Vehicle Complaint,1048719,Ford,Multi-Color,FVI - Outcome,Vehicle was moved from original address requested,7.0,5211 N CALIFORNIA AVE,60625.0,,,40.0,20.0,4.0,,41.976210707126995,-87.69878859256481,"(41.97621070712699, -87.69878859256481)",2014-10-06
83904,10/03/2014,Completed,10/07/2014,14-01690897,Abandoned Vehicle Complaint,3354140,Ford,Blue,FVI - Outcome,Return to Owner - Vehicle,30.0,5200 S MAYFIELD AVE,60638.0,,,23.0,8.0,56.0,,41.798004444684075,-87.76993011294506,"(41.79800444468408, -87.76993011294506)",2014-10-03
83905,10/03/2014,Completed,10/07/2014,14-01692971,Abandoned Vehicle Complaint,IL P32 8415,(Unlisted Make),Gray,FVI - Outcome,Vehicle was moved from original address requested,1.0,1200 W SHERWIN AVE,60626.0,,,49.0,24.0,1.0,,42.01516072126506,-87.6628813017685,"(42.01516072126506, -87.6628813017685)",2014-10-03
83906,10/04/2014,Completed,10/07/2014,14-01695816,Abandoned Vehicle Complaint,78777,Jeep - Year Greater 1988,Green,FVI - Outcome,Vehicle was moved from original address requested,32.0,1039 E 63RD ST,60637.0,,,20.0,3.0,42.0,,41.78037748258949,-87.59934787780158,"(41.78037748258949, -87.59934787780158)",2014-10-04
83907,10/04/2014,Completed,10/07/2014,14-01696960,Abandoned Vehicle Complaint,L718054,Honda,Green,FVI - Outcome,Return to Owner - Vehicle,14.0,2854 W WARREN BLVD,60612.0,,,2.0,12.0,27.0,,41.88208161619312,-87.6984263141017,"(41.88208161619312, -87.69842631410168)",2014-10-04
83908,10/03/2014,Completed - Dup,10/07/2014,14-01686922,Abandoned Vehicle Complaint,3728353,Chevrolet,Gray,FVI - Outcome,Create Work Order,30.0,4501 S KILPATRICK AVE,60632.0,1145780.49699106,1874380.11150221,23.0,8.0,56.0,,41.811216211198406,-87.74066188373575,"(41.811216211198406, -87.74066188373575)",2014-10-03
83909,10/03/2014,Completed - Dup,10/07/2014,14-01692329,Abandoned Vehicle Complaint,40407,Ford,Silver,FVI - Outcome,Create Work Order,28.0,10444 S AVENUE O,60617.0,1200848.0496095,1836305.45881514,10.0,4.0,52.0,,41.70506361650787,-87.5402644289979,"(41.70506361650787, -87.5402644289979)",2014-10-03
83910,10/03/2014,Completed,10/07/2014,14-01688084,Abandoned Vehicle Complaint,8936 X,"(Homemade Motorcycle, Moped.Etc.)",Black,FVI - Outcome,Return to Owner - Vehicle,10.0,4823 N WOLCOTT AVE,60640.0,,,47.0,20.0,4.0,31.0,41.96951028141553,-87.67607989545992,"(41.96951028141553, -87.67607989545992)",2014-10-03
83911,10/02/2014,Completed,10/07/2014,14-01678415,Abandoned Vehicle Complaint,V12 9443,Buick,Silver,FVI - Outcome,Vehicle was moved from original address requested,30.0,8242 S SOUTH SHORE DR,60617.0,,,7.0,4.0,46.0,,41.745246166439216,-87.54806176840981,"(41.745246166439216, -87.5480617684098)",2014-10-02
83912,10/02/2014,Completed,10/07/2014,14-01680996,Abandoned Vehicle Complaint,L765691,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,2922 E 78TH PL,60649.0,,,7.0,4.0,43.0,49.0,41.752992858521424,-87.55227798307766,"(41.752992858521424, -87.55227798307766)",2014-10-02
83913,10/02/2014,Completed,10/07/2014,14-01682373,Abandoned Vehicle Complaint,TEMP 539R431,Buick,Brown,FVI - Outcome,Return to Owner - Vehicle,30.0,4501 W SCHUBERT AVE,60639.0,,,31.0,25.0,20.0,,41.929496789459435,-87.73929507029024,"(41.92949678945944, -87.73929507029025)",2014-10-02
83914,10/02/2014,Completed,10/07/2014,14-01682396,Abandoned Vehicle Complaint,V107952,Nissan,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,5616 S ARTESIAN AVE,60629.0,,,16.0,8.0,63.0,,41.79155546477949,-87.68537223564104,"(41.79155546477949, -87.68537223564105)",2014-10-02
83915,10/02/2014,Completed,10/07/2014,14-01684472,Abandoned Vehicle Complaint,3728353,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,4501 S KILPATRICK AVE,60632.0,,,23.0,8.0,56.0,,41.811216211198406,-87.74066188373575,"(41.811216211198406, -87.74066188373575)",2014-10-02
83916,10/01/2014,Completed,10/07/2014,14-01671494,Abandoned Vehicle Complaint,S363353,Chevrolet,Brown,FVI - Outcome,Vehicle was moved from original address requested,7.0,5447 W 63RD PL,60638.0,,,13.0,8.0,64.0,,41.77710291260404,-87.75868605028961,"(41.77710291260404, -87.75868605028961)",2014-10-01
