Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
06/15/2012,Completed - Dup,08/31/2012,12-01087378,Tree Trim,Parkway,5413 N MAGNOLIA AVE,60640.0,1166987.82401701,1936088.78520406,48.0,20.0,77.0,41.98019204165697,-87.66125031077455,"(41.98019204165697, -87.66125031077456)",2012-06-15
06/15/2012,Completed - Dup,09/04/2012,12-01087956,Tree Trim,Parkway,6334 W DIVERSEY AVE,60639.0,1133579.0147789,1917930.61832234,29.0,25.0,19.0,41.931017720902794,-87.78454461493645,"(41.9310177209028, -87.78454461493646)",2012-06-15
06/15/2012,Completed - Dup,09/12/2012,12-01087953,Tree Trim,Parkway,13000 S CARONDOLET AVE,60633.0,1198427.73960427,1819367.59037671,10.0,4.0,55.0,41.659169702164846,-87.54954418403825,"(41.65916970216484, -87.54954418403827)",2012-06-15
06/15/2012,Completed - Dup,09/13/2012,12-01088216,Tree Trim,Parkway,5516 W VAN BUREN ST,60644.0,1139819.68899149,1897470.40648036,29.0,15.0,25.0,41.87476057978171,-87.76211167969356,"(41.874760579781714, -87.76211167969356)",2012-06-15
06/15/2012,Completed - Dup,09/14/2012,12-01089935,Tree Trim,Parkway,8116 S OAKLEY AVE,60620.0,1162434.22863093,1850738.7783816003,18.0,8.0,70.0,41.746080358019924,-87.68038397735742,"(41.746080358019924, -87.68038397735742)",2012-06-15
06/15/2012,Completed - Dup,09/17/2012,12-01086848,Tree Trim,Parkway,8550 S KEDVALE AVE,60652.0,1150224.62651301,1847869.7830174998,18.0,8.0,70.0,41.738452860980786,-87.7251973758954,"(41.73845286098078, -87.7251973758954)",2012-06-15
06/15/2012,Completed - Dup,09/17/2012,12-01088564,Tree Trim,Parkway,8423 S MARSHFIELD AVE,60620.0,1166808.11448714,1848852.40927174,18.0,6.0,71.0,41.74081169368036,-87.6644108090728,"(41.74081169368035, -87.66441080907279)",2012-06-15
06/15/2012,Completed - Dup,09/17/2012,12-01090198,Tree Trim,Parkway,10732 S HOMAN AVE,60655.0,1155571.94290062,1833242.30117453,19.0,22.0,74.0,41.698207079028656,-87.70599626968686,"(41.69820707902866, -87.70599626968688)",2012-06-15
06/15/2012,Completed - Dup,10/04/2012,12-01089319,Tree Trim,Parkway,4215 N ST LOUIS AVE,60618.0,1152300.75237674,1927794.96779323,33.0,17.0,16.0,41.95773679625683,-87.71548401054396,"(41.95773679625683, -87.71548401054395)",2012-06-15
06/15/2012,Completed - Dup,10/12/2012,12-01086836,Tree Trim,Parkway,1707 N BURLING ST,60614.0,1171024.47006826,1911591.98101688,43.0,18.0,7.0,41.912884044599046,-87.64712638737355,"(41.91288404459905, -87.64712638737355)",2012-06-15
06/15/2012,Completed - Dup,12/26/2012,12-01085369,Tree Trim,Parkway,5119 S HARDING AVE,60632.0,1150913.91048275,1870381.8800061,23.0,8.0,62.0,41.80021632180393,-87.72208578739462,"(41.80021632180393, -87.72208578739462)",2012-06-15
06/15/2012,Completed,01/16/2013,12-01087411,Tree Trim,Parkway,1231 E 87TH PL,60619.0,1186120.42003419,1847220.3599182,8.0,4.0,48.0,41.73589945552091,-87.59370419154772,"(41.73589945552091, -87.59370419154772)",2012-06-15
06/15/2012,Completed,01/29/2013,12-01087262,Tree Trim,Parkway,6255 N ROCKWELL ST,60659.0,1157858.59036967,1941429.07490218,50.0,24.0,2.0,41.995037676102314,-87.6946777759243,"(41.99503767610231, -87.6946777759243)",2012-06-15
06/15/2012,Completed,03/05/2013,12-01088664,Tree Trim,Parkway,7836 S ADA ST,60620.0,1168800.7132342,1852802.5509833999,17.0,6.0,71.0,41.751608694662686,-87.65699633321456,"(41.75160869466269, -87.65699633321456)",2012-06-15
06/15/2012,Completed,03/13/2013,12-01088418,Tree Trim,Parkway,10170 S SEELEY AVE,60643.0,1164389.69301027,1836978.60012553,19.0,22.0,72.0,41.708279329598774,-87.6736051381298,"(41.708279329598774, -87.67360513812982)",2012-06-15
06/15/2012,Completed,03/20/2013,12-01087604,Tree Trim,Parkway,6636 S ALBANY AVE,60629.0,1156858.1956949,1860460.42220622,15.0,8.0,66.0,41.772872359658535,-87.70055388980782,"(41.77287235965854, -87.70055388980782)",2012-06-15
06/15/2012,Completed,04/01/2013,12-01086679,Tree Trim,Parkway,5717 N TALMAN AVE,60659.0,1157638.724233,1937867.98251048,40.0,20.0,2.0,41.98527038341143,-87.69558410082612,"(41.98527038341143, -87.69558410082612)",2012-06-15
06/15/2012,Completed,04/02/2013,12-01088080,Tree Trim,Parkway,1234 N ARTESIAN AVE,60622.0,1159849.98992142,1908133.69418375,26.0,14.0,24.0,41.903632227745454,-87.68827423243265,"(41.90363222774545, -87.68827423243265)",2012-06-15
06/15/2012,Completed,04/03/2013,12-01087701,Tree Trim,Parkway,6105 S KILDARE AVE,60629.0,1148751.20122857,1863773.40427009,13.0,8.0,65.0,41.78212356200685,-87.73018722262245,"(41.78212356200685, -87.73018722262246)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088669,Tree Trim,,4332 N HARDING AVE,60618.0,1149281.14826818,1928499.59011208,39.0,17.0,16.0,41.95972953691819,-87.72656682870873,"(41.95972953691819, -87.72656682870874)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088673,Tree Trim,,4314 N HAMLIN AVE,60618.0,1150283.99802557,1928402.99570696,39.0,17.0,16.0,41.95944492994032,-87.7228824038221,"(41.95944492994032, -87.7228824038221)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088676,Tree Trim,,4322 N HAMLIN AVE,60618.0,1150282.39802557,1928456.69570696,39.0,17.0,16.0,41.95959231786637,-87.72288687973743,"(41.95959231786637, -87.72288687973743)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088693,Tree Trim,,5721 N WEST CIRCLE AVE,60631.0,1128149.1543043002,1937781.45428989,41.0,16.0,10.0,41.98558425706013,-87.80404811286112,"(41.985584257060125, -87.80404811286111)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088736,Tree Trim,,6024 W MELROSE ST,60634.0,1135655.8277153,1920982.68996606,36.0,16.0,17.0,41.939356209291844,-87.77683980540972,"(41.93935620929184, -87.77683980540972)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088739,Tree Trim,,2226 N NORDICA AVE,60707.0,1128726.47640101,1913960.71716694,36.0,25.0,25.0,41.920207658365534,-87.80246741034081,"(41.920207658365534, -87.80246741034082)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088746,Tree Trim,,2224 N NORDICA AVE,60707.0,1128726.77640101,1913951.71716694,36.0,25.0,25.0,41.92018295611226,-87.80246651276703,"(41.920182956112264, -87.80246651276703)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088810,Tree Trim,,6693 N OLMSTED AVE,60631.0,1124693.61761662,1943746.70811718,41.0,16.0,9.0,42.002011401779534,-87.81662526640842,"(42.00201140177953, -87.81662526640842)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088840,Tree Trim,,6708 N OKETO AVE,60631.0,1126054.43950319,1944014.78002373,41.0,16.0,9.0,42.002724371638266,-87.81161283787459,"(42.002724371638266, -87.81161283787458)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088945,Tree Trim,,627 S HOYNE AVE,60612.0,1162486.01818438,1897280.35090077,25.0,12.0,28.0,41.87379496018074,-87.67889555226441,"(41.873794960180746, -87.6788955522644)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088948,Tree Trim,,629 S HOYNE AVE,60612.0,1162486.11818438,1897274.75090077,25.0,12.0,28.0,41.87377959118742,-87.67889534187603,"(41.87377959118742, -87.67889534187603)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088950,Tree Trim,,631 S HOYNE AVE,60612.0,1162486.31818438,1897269.05090077,25.0,12.0,28.0,41.87376394569289,-87.67889476713553,"(41.873763945692886, -87.67889476713552)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088953,Tree Trim,,633 S HOYNE AVE,60612.0,1162486.41818438,1897263.45090077,25.0,12.0,28.0,41.87374857669949,-87.67889455674734,"(41.873748576699484, -87.67889455674735)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088957,Tree Trim,,637 S HOYNE AVE,60612.0,1162486.81818438,1897252.15090077,25.0,12.0,28.0,41.87371756011914,-87.67889340446797,"(41.87371756011914, -87.67889340446797)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088959,Tree Trim,,639 S HOYNE AVE,60612.0,1162486.91818438,1897246.45090077,25.0,12.0,28.0,41.87370191671667,-87.67889319687949,"(41.87370191671667, -87.67889319687949)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088966,Tree Trim,,632 S HOYNE AVE,60612.0,1162486.41818438,1897266.25090077,25.0,12.0,28.0,41.87375626015008,-87.67889447836569,"(41.87375626015008, -87.67889447836568)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088971,Tree Trim,,645 S HOYNE AVE,60612.0,1162487.41818438,1897229.55090077,25.0,12.0,28.0,41.87365553114242,-87.67889183421381,"(41.873655531142425, -87.67889183421381)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088973,Tree Trim,,651 S HOYNE AVE,60612.0,1162487.91739167,1897212.58993349,25.0,12.0,28.0,41.873608978284715,-87.67889047616681,"(41.873608978284715, -87.67889047616683)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088975,Tree Trim,,657 S HOYNE AVE,60612.0,1162488.31739167,1897195.58993349,25.0,12.0,28.0,41.873562320393,-87.67888948345396,"(41.873562320393, -87.67888948345397)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01088978,Tree Trim,,659 S HOYNE AVE,60612.0,1162488.51739167,1897189.98993349,25.0,12.0,28.0,41.87354694930683,-87.6788889059168,"(41.87354694930683, -87.6788889059168)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089077,Tree Trim,,349 W 95TH ST,60628.0,1175536.3303116998,1841922.24447408,21.0,5.0,49.0,41.72160378365182,-87.63263816933022,"(41.72160378365182, -87.63263816933022)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089081,Tree Trim,,319 W 95TH ST,60628.0,1175753.45219411,1841927.78421005,21.0,5.0,49.0,41.72161413322822,-87.6318427287882,"(41.72161413322822, -87.6318427287882)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089086,Tree Trim,,9621 S PARNELL AVE,60628.0,1174327.51649997,1841086.71322241,21.0,22.0,73.0,41.71933788330147,-87.63709057308223,"(41.71933788330147, -87.63709057308223)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089087,Tree Trim,,6940 S MICHIGAN AVE,60637.0,1178361.83550201,1859028.52939114,6.0,3.0,69.0,41.768481885450775,-87.62177078258749,"(41.76848188545077, -87.62177078258749)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089091,Tree Trim,,6901 S MICHIGAN AVE,60637.0,1178354.43550201,1859289.32939114,6.0,3.0,69.0,41.76919771658081,-87.62178999850218,"(41.76919771658081, -87.62178999850217)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089097,Tree Trim,,6907 S MICHIGAN AVE,60637.0,1178355.53550201,1859249.22939114,6.0,3.0,69.0,41.76908765291913,-87.62178718246784,"(41.769087652919126, -87.62178718246784)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089099,Tree Trim,,8022 S HARPER AVE,60619.0,1187869.1700226,1852098.57010545,8.0,4.0,45.0,41.74924432645902,-87.58714252974272,"(41.74924432645902, -87.58714252974272)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089201,Tree Trim,,10621 S LAFAYETTE AVE,60628.0,1177808.75840007,1834456.40880436,34.0,5.0,49.0,41.70106545676932,-87.62453981893259,"(41.70106545676932, -87.62453981893259)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089214,Tree Trim,,10615 S LAFAYETTE AVE,60628.0,1177807.21819892,1834510.39297675,34.0,5.0,49.0,41.70121363174512,-87.62454383176308,"(41.70121363174512, -87.62454383176308)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089219,Tree Trim,,10605 S LAFAYETTE AVE,60628.0,1177804.61819892,1834600.29297675,34.0,5.0,49.0,41.70146038874945,-87.62455064289057,"(41.701460388749446, -87.62455064289057)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089222,Tree Trim,,10512 S LA SALLE ST,60628.0,1177135.52003441,1835243.27000955,34.0,5.0,49.0,41.70323989396979,-87.62698134106459,"(41.703239893969794, -87.6269813410646)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089225,Tree Trim,,10560 S LA SALLE ST,60628.0,1177145.34669023,1834902.65918671,34.0,5.0,49.0,41.70230498837991,-87.62695558833047,"(41.70230498837991, -87.62695558833049)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089226,Tree Trim,,10610 S LA SALLE ST,60628.0,1177155.64669023,1834534.05918671,34.0,5.0,49.0,41.70129326569327,-87.6269289435606,"(41.70129326569327, -87.62692894356059)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089233,Tree Trim,,10529 S PERRY AVE,60628.0,1177464.41002986,1835131.27128346,34.0,5.0,49.0,41.70292514487947,-87.62578039483246,"(41.70292514487948, -87.62578039483246)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089235,Tree Trim,,10528 S PERRY AVE,60628.0,1177464.21002986,1835138.27128346,34.0,5.0,49.0,41.70294435837611,-87.62578091658901,"(41.70294435837611, -87.62578091658902)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089239,Tree Trim,,10534 S PERRY AVE,60628.0,1177465.31002986,1835095.87128346,34.0,5.0,49.0,41.70282798199351,-87.62577816426037,"(41.70282798199351, -87.62577816426038)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01089242,Tree Trim,,15 W 104TH ST,60628.0,1177995.4816288,1836014.33839018,34.0,5.0,49.0,41.70533641428422,-87.62380910790745,"(41.70533641428422, -87.62380910790746)",2012-06-15
06/15/2012,Completed,06/15/2012,12-01090398,Tree Trim,,5100 S TRIPP AVE,60632.0,1148893.76807604,1870456.77177184,23.0,8.0,57.0,41.80046101791164,-87.72949242385346,"(41.80046101791163, -87.72949242385346)",2012-06-15
06/15/2012,Completed,06/19/2012,12-01086056,Tree Trim,Parkway,8444 W SUNNYSIDE AVE,60656.0,1118915.144925,1928810.54000247,36.0,16.0,76.0,41.961118571074316,-87.83820177883503,"(41.96111857107432, -87.83820177883503)",2012-06-15
06/15/2012,Completed,06/25/2012,12-01089216,Tree Trim,Parkway,12410 S LOWE AVE,60628.0,1174230.84809815,1822586.53459349,34.0,5.0,53.0,41.66857271865693,-87.63799164546462,"(41.66857271865694, -87.63799164546462)",2012-06-15
06/15/2012,Completed,07/17/2012,12-01087362,Tree Trim,Parkway,2300 N GREENVIEW AVE,60614.0,1165928.45038988,1915378.86997183,32.0,18.0,7.0,41.923385852876294,-87.66573955404833,"(41.923385852876294, -87.66573955404833)",2012-06-15
06/15/2012,Completed,07/20/2012,12-01088133,Tree Trim,Parkway,1800 W BRYN MAWR AVE,60660.0,1163346.67271674,1937214.04141278,40.0,20.0,4.0,41.983357399168966,-87.67460924393195,"(41.98335739916897, -87.67460924393195)",2012-06-15
06/15/2012,Completed,08/02/2012,12-01086192,Tree Trim,Parkway,1942 W WILSON AVE,60640.0,1162553.16989243,1930560.10248976,47.0,19.0,4.0,41.9651154294027,-87.6777148787075,"(41.9651154294027, -87.6777148787075)",2012-06-15
06/15/2012,Completed,08/02/2012,12-01090051,Tree Trim,Parkway,6644 W HAYES AVE,60631.0,1130846.33370483,1943069.98010969,41.0,16.0,10.0,42.00005028107075,-87.79400535406351,"(42.00005028107075, -87.79400535406351)",2012-06-15
06/15/2012,Completed,08/21/2012,12-01089964,Tree Trim,Parkway,9199 S PAULINA ST,60620.0,1166622.0899853997,1843676.65833129,21.0,22.0,73.0,41.726612627777136,-87.66523959004057,"(41.726612627777136, -87.66523959004057)",2012-06-15
06/15/2012,Completed,08/30/2012,12-01087789,Tree Trim,Parkway,13200 S GREEN BAY AVE,60633.0,1200750.09979837,1818055.58260104,10.0,4.0,55.0,41.655511143889214,-87.54109034880426,"(41.655511143889214, -87.54109034880427)",2012-06-15
06/15/2012,Completed,09/04/2012,12-01085224,Tree Trim,Parkway,5239 N NEW ENGLAND AVE,60656.0,1129606.01830755,1934367.50308077,41.0,16.0,10.0,41.97619121084693,-87.79876811005371,"(41.97619121084693, -87.7987681100537)",2012-06-15
06/15/2012,Completed,09/04/2012,12-01086986,Tree Trim,Parkway,6650 N HARLEM AVE,60631.0,1127378.71779088,1943677.65987523,41.0,16.0,9.0,42.00177703670818,-87.80674843878836,"(42.00177703670818, -87.80674843878836)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01084178,Tree Trim,Parkway,619 N MONTICELLO AVE,60624.0,1151941.21726807,1903883.31813123,27.0,11.0,23.0,41.89212829563637,-87.71743719424771,"(41.89212829563637, -87.7174371942477)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01085954,Tree Trim,Parkway,2820 W WARREN BLVD,60612.0,1157585.82427288,1900229.29758176,2.0,13.0,27.0,41.88198827066961,-87.69680644549419,"(41.88198827066961, -87.69680644549419)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01087539,Tree Trim,Parkway,5725 N LANSING AVE,60646.0,1142437.29402466,1937647.68739546,45.0,16.0,12.0,41.98496286837499,-87.75149978151664,"(41.98496286837499, -87.75149978151664)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01088205,Tree Trim,,4951 W PENSACOLA AVE,60641.0,1142648.27812626,1928467.73398841,45.0,16.0,15.0,41.95976841102843,-87.75095331441986,"(41.95976841102843, -87.75095331441986)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01089093,Tree Trim,Parkway,7411 N OVERHILL AVE,60631.0,1124075.22169984,1948615.71746729,41.0,16.0,9.0,42.01538263579664,-87.81879266521126,"(42.01538263579664, -87.81879266521125)",2012-06-15
06/15/2012,Completed,09/13/2012,12-01090679,Tree Trim,Alley,2745 W MAYPOLE AVE,60612.0,1158049.6656827,1900842.21677688,2.0,13.0,27.0,41.88366072535187,-87.69508648237371,"(41.88366072535187, -87.69508648237372)",2012-06-15
06/15/2012,Completed,09/17/2012,12-01084618,Tree Trim,Parkway,4332 W IOWA ST,60651.0,1147210.96991585,1905639.57419991,37.0,11.0,23.0,41.89703951177924,-87.73476451590504,"(41.89703951177924, -87.73476451590503)",2012-06-15
06/15/2012,Completed,09/17/2012,12-01085915,Tree Trim,Parkway,5222 S NEWCASTLE AVE,60638.0,1131602.205467,1869187.83640531,23.0,8.0,56.0,41.797294663063006,-87.79293664478544,"(41.79729466306301, -87.79293664478543)",2012-06-15
06/15/2012,Completed,09/26/2012,12-01086965,Tree Trim,Parkway,2856 N DRAKE AVE,60618.0,1152261.72158956,1918893.48166601,35.0,14.0,21.0,41.93331122539266,-87.71586324658973,"(41.933311225392664, -87.71586324658973)",2012-06-15
06/15/2012,Completed,09/26/2012,12-01088982,Tree Trim,Alley,3117 N SAWYER AVE,60618.0,1154171.82160415,1920550.1473965999,35.0,14.0,21.0,41.937819277770345,-87.70879937129007,"(41.937819277770345, -87.70879937129008)",2012-06-15
06/15/2012,Completed,10/01/2012,12-01087221,Tree Trim,Parkway,10121 S LONGWOOD DR,60643.0,1165456.67411824,1837479.0967779998,19.0,22.0,72.0,41.70963027560769,-87.66968364377266,"(41.70963027560769, -87.66968364377266)",2012-06-15
06/15/2012,Completed,10/01/2012,12-01089293,Tree Trim,Alley,8221 S WINCHESTER AVE,60620.0,1164786.70361221,1850143.04253128,18.0,6.0,71.0,41.744396261775435,-87.67178075441281,"(41.74439626177544, -87.6717807544128)",2012-06-15
06/15/2012,Completed,10/04/2012,12-01089247,Tree Trim,Vacant Lot,4026 W CARROLL AVE,60624.0,1149490.7560222,1901932.01992998,28.0,11.0,26.0,41.88682163887509,-87.72648743634295,"(41.88682163887509, -87.72648743634295)",2012-06-15
06/15/2012,Completed,10/04/2012,12-01089253,Tree Trim,Vacant Lot,4028 W CARROLL AVE,60624.0,1149477.2560222,1901931.71992998,28.0,11.0,26.0,41.886821077609,-87.72653702013571,"(41.886821077609, -87.72653702013571)",2012-06-15
06/15/2012,Completed,10/05/2012,12-01088426,Tree Trim,,5100 N MARINE DR,60640.0,1169589.14167973,1934337.47049539,48.0,20.0,3.0,41.975329985230964,-87.65173494225374,"(41.97532998523096, -87.65173494225375)",2012-06-15
06/15/2012,Completed,10/09/2012,12-01089158,Tree Trim,Parkway,6318 N KEYSTONE AVE,60646.0,1148224.13427628,1941594.47280372,39.0,17.0,12.0,41.995683240989386,-87.7301139002829,"(41.99568324098938, -87.7301139002829)",2012-06-15
06/15/2012,Completed,10/15/2012,12-01086855,Tree Trim,Parkway,2321 N LEAVITT ST,60647.0,1161310.00290829,1915327.62008953,32.0,14.0,22.0,41.92334263103556,-87.68271081243077,"(41.92334263103556, -87.68271081243077)",2012-06-15
06/15/2012,Completed,10/18/2012,12-01088646,Tree Trim,Parkway,6646 S GREENWOOD AVE,60637.0,1184362.72478025,1861154.2676716,5.0,3.0,42.0,41.774176769423015,-87.5997083600828,"(41.774176769423015, -87.5997083600828)",2012-06-15
06/15/2012,Completed,10/22/2012,12-01086594,Tree Trim,Parkway,530 W FULLERTON PKWY,60614.0,1172227.96979724,1916218.49477185,43.0,19.0,7.0,41.92555290979392,-87.64256814927809,"(41.92555290979392, -87.64256814927808)",2012-06-15
06/15/2012,Completed,10/29/2012,12-01085052,Tree Trim,Parkway,10757 S ROCKWELL ST,60655.0,1161000.63487612,1833202.60016937,19.0,22.0,75.0,41.69798790557883,-87.68612008544903,"(41.69798790557883, -87.68612008544903)",2012-06-15
06/15/2012,Completed,11/02/2012,12-01085953,Tree Trim,Parkway,1445 W RASCHER AVE,60640.0,1165570.47003166,1936294.38000109,48.0,20.0,77.0,41.980786598182796,-87.66645690252588,"(41.9807865981828, -87.66645690252587)",2012-06-15
06/15/2012,Completed,11/07/2012,12-01088742,Tree Trim,Parkway,5325 N LAKEWOOD AVE,60640.0,1166676.54488983,1935495.08302561,48.0,20.0,77.0,41.978569601526864,-87.66241217576821,"(41.978569601526864, -87.66241217576821)",2012-06-15
06/15/2012,Completed,12/05/2012,12-01087490,Tree Trim,Parkway,3629 S GILES AVE,60653.0,1178858.7963323,1880968.25431225,2.0,2.0,35.0,41.828675203076244,-87.6192811574708,"(41.828675203076244, -87.6192811574708)",2012-06-15
06/15/2012,Completed,12/11/2012,12-01085118,Tree Trim,Parkway,5347 N LUDLAM AVE,60630.0,1139306.70798469,1935239.22599875,45.0,16.0,11.0,41.97841163563939,-87.7630729045757,"(41.97841163563939, -87.76307290457568)",2012-06-15
06/15/2012,Completed,12/28/2012,12-01086209,Tree Trim,Parkway,5453 N NAGLE AVE,60630.0,1132582.64049599,1935860.92290005,45.0,16.0,11.0,41.98023780240669,-87.78778670163281,"(41.98023780240669, -87.78778670163281)",2012-06-15
06/16/2012,Completed - Dup,03/12/2013,12-01091223,Tree Trim,Parkway,10301 S FAIRFIELD AVE,60655.0,1159961.25679098,1836229.16772471,19.0,22.0,72.0,41.7063147148702,-87.68984297481843,"(41.706314714870196, -87.68984297481843)",2012-06-16
06/16/2012,Completed - Dup,08/23/2012,12-01092167,Tree Trim,Parkway,3110 W 25TH ST,60623.0,1155989.02437046,1887233.98939562,12.0,10.0,30.0,41.84636010475124,-87.70302025115662,"(41.84636010475124, -87.70302025115663)",2012-06-16
06/16/2012,Completed - Dup,08/23/2012,12-01092356,Tree Trim,Parkway,4800 S UNION AVE,60609.0,1172440.09213145,1873048.17220587,11.0,9.0,61.0,41.807085722549154,-87.64306420822113,"(41.80708572254916, -87.64306420822113)",2012-06-16
06/16/2012,Completed - Dup,09/10/2012,12-01092848,Tree Trim,Parkway,7149 S WASHTENAW AVE,60629.0,1159609.54508571,1857129.22782395,18.0,8.0,66.0,41.76367508092003,-87.69055934305162,"(41.76367508092003, -87.69055934305162)",2012-06-16
