,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
64856,01/05/2014,Completed,01/07/2014,14-00015408,Abandoned Vehicle Complaint,R342190,Mercury,Turquoise,FVI - Outcome,Vehicle was moved from original address requested,10.0,1311 S TROY ST,60623.0,,,24.0,10.0,29.0,,41.8642076901414,-87.70423362630852,"(41.8642076901414, -87.70423362630852)",2014-01-05
64857,01/06/2014,Completed,01/07/2014,14-00020713,Abandoned Vehicle Complaint,77306FF,Mercedes,White,FVI - Outcome,Return to Owner - Vehicle,5.0,3716 W 66TH PL,60629.0,,,13.0,8.0,65.0,,41.77249567900661,-87.71598014374467,"(41.77249567900661, -87.71598014374469)",2014-01-06
64858,01/07/2014,Completed,01/07/2014,14-00022257,Abandoned Vehicle Complaint,S200526,Lexus,Black,FVI - Outcome,Vehicle was moved from original address requested,5.0,3438 W 84TH ST,60652.0,,,18.0,8.0,70.0,,41.740672766083954,-87.70857534130569,"(41.740672766083954, -87.70857534130569)",2014-01-07
64859,01/04/2014,Completed,01/07/2014,14-00012692,Abandoned Vehicle Complaint,X357795,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,50.0,6751 S KEDVALE AVE,60629.0,,,13.0,8.0,65.0,,41.76982828528663,-87.72604603302138,"(41.76982828528663, -87.72604603302138)",2014-01-04
64860,01/04/2014,Completed,01/07/2014,14-00012694,Abandoned Vehicle Complaint,X357795,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,60.0,6748 S KEDVALE AVE,60629.0,,,13.0,8.0,65.0,,41.7698805510535,-87.72634070342843,"(41.7698805510535, -87.72634070342843)",2014-01-04
64861,01/04/2014,Completed,01/07/2014,14-00013246,Abandoned Vehicle Complaint,NLPS,Infiniti/Q45,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,3640 W 66TH ST,60629.0,,,13.0,8.0,65.0,,41.773427838319336,-87.71456560787085,"(41.773427838319336, -87.71456560787084)",2014-01-04
64862,01/04/2014,Completed,01/07/2014,14-00013455,Abandoned Vehicle Complaint,G224833,Toyota,Blue,FVI - Outcome,Vehicle was moved from original address requested,30.0,3416 W 59TH ST,60629.0,,,14.0,8.0,63.0,,41.78626871895894,-87.7090378649716,"(41.78626871895894, -87.7090378649716)",2014-01-04
64863,01/03/2014,Completed,01/07/2014,14-00011204,Abandoned Vehicle Complaint,1257704,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,10.0,2400 W 102ND ST,60655.0,,,19.0,22.0,72.0,20.0,41.70831300210319,-87.68172543460621,"(41.70831300210319, -87.6817254346062)",2014-01-03
64864,01/02/2014,Completed,01/07/2014,14-00006994,Abandoned Vehicle Complaint,K914340,Cadillac,Blue,FVI - Outcome,Vehicle was moved from original address requested,7.0,11400 S ROCKWELL ST,60655.0,,,19.0,22.0,75.0,,41.68619621138624,-87.68619857315274,"(41.68619621138624, -87.68619857315274)",2014-01-02
64865,01/02/2014,Completed,01/07/2014,14-00007397,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Green,FVI - Outcome,Vehicle was moved from original address requested,90.0,3240 W 56TH ST,60629.0,,,14.0,8.0,63.0,,41.79178459680007,-87.70513247805556,"(41.79178459680007, -87.70513247805556)",2014-01-02
65269,01/07/2014,Completed,01/08/2014,14-00025740,Abandoned Vehicle Complaint,UJ3 D7J,Honda,Green,FVI - Outcome,Vehicle was moved from original address requested,3.0,608 N ELIZABETH ST,60642.0,,,27.0,12.0,24.0,,41.892828255313134,-87.65967473329195,"(41.892828255313134, -87.65967473329195)",2014-01-07
65270,01/07/2014,Completed,01/08/2014,14-00026115,Abandoned Vehicle Complaint,P27 3146,Isuzu,Black,FVI - Outcome,Vehicle was moved from original address requested,20.0,3518 W 81ST PL,60652.0,,,18.0,8.0,70.0,,41.7452180310804,-87.71036175069528,"(41.7452180310804, -87.71036175069528)",2014-01-07
65271,01/08/2014,Completed,01/08/2014,14-00026887,Abandoned Vehicle Complaint,R650761,Mitsubishi,Black,FVI - Outcome,Return to Owner - Vehicle,7.0,1359 W HUBBARD ST,60642.0,,,27.0,12.0,24.0,,41.88983708756915,-87.66120532952775,"(41.88983708756915, -87.66120532952773)",2014-01-08
65272,01/08/2014,Completed,01/08/2014,14-00027660,Abandoned Vehicle Complaint,00000000,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,8.0,3820 W JACKSON BLVD,60624.0,,,28.0,11.0,26.0,,41.87725095184432,-87.72155391060726,"(41.87725095184432, -87.72155391060727)",2014-01-08
65273,01/08/2014,Completed,01/08/2014,14-00027664,Abandoned Vehicle Complaint,UNKNOWN,Legacy Unknown,Gray,FVI - Outcome,Vehicle was moved from original address requested,14.0,426 N CICERO AVE,60644.0,,,28.0,15.0,25.0,,41.88872771724089,-87.7457298164208,"(41.88872771724089, -87.74572981642079)",2014-01-08
65274,01/08/2014,Completed,01/08/2014,14-00028385,Abandoned Vehicle Complaint,DON'T HAVE,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,90.0,540 N HARDING AVE,60624.0,,,27.0,11.0,23.0,,41.89110140902295,-87.7248803581567,"(41.89110140902295, -87.7248803581567)",2014-01-08
65275,01/05/2014,Completed - Dup,01/08/2014,14-00014613,Abandoned Vehicle Complaint,K540636,Dodge,Beige,FVI - Outcome,Create Work Order,8.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-05
65276,01/06/2014,Completed,01/08/2014,14-00016815,Abandoned Vehicle Complaint,R453258,Chevrolet,Brown,FVI - Outcome,Vehicle was moved from original address requested,31.0,3406 S ABERDEEN ST,60608.0,,,11.0,9.0,60.0,,41.83244789611623,-87.65359150031425,"(41.83244789611623, -87.65359150031425)",2014-01-06
65277,01/06/2014,Completed,01/08/2014,14-00017833,Abandoned Vehicle Complaint,N80 6421,Pontiac,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,919 S WOOD ST,60612.0,,,2.0,12.0,28.0,,41.86974840809474,-87.67128944468847,"(41.86974840809474, -87.67128944468847)",2014-01-06
65278,01/06/2014,Completed,01/08/2014,14-00020573,Abandoned Vehicle Complaint,1132294,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,60.0,2067 N LAKEWOOD AVE,60614.0,,,43.0,18.0,7.0,,41.919517383078286,-87.66084593511096,"(41.91951738307829, -87.66084593511096)",2014-01-06
65279,01/06/2014,Completed,01/08/2014,14-00020767,Abandoned Vehicle Complaint,S127663,Mercury,Red,FVI - Outcome,Vehicle was moved from original address requested,14.0,2840 W ESTES AVE,60645.0,,,50.0,24.0,2.0,,42.010340706392455,-87.70134013829669,"(42.01034070639245, -87.70134013829669)",2014-01-06
65280,01/07/2014,Completed,01/08/2014,14-00023837,Abandoned Vehicle Complaint,COVERED WITH SNOW,Bmw,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,3916 W CULLOM AVE,60618.0,,,39.0,17.0,16.0,,41.959256731978456,-87.72606803092664,"(41.959256731978456, -87.72606803092665)",2014-01-07
65281,01/07/2014,Completed,01/08/2014,14-00024319,Abandoned Vehicle Complaint,R987195,Chevrolet,Beige,FVI - Outcome,Vehicle was moved from original address requested,21.0,6158 S NARRAGANSETT AVE,60638.0,,,23.0,8.0,64.0,,41.779596736587074,-87.78148025635565,"(41.779596736587074, -87.78148025635566)",2014-01-07
65282,01/07/2014,Completed,01/08/2014,14-00024675,Abandoned Vehicle Complaint,UNKNOWN,Ford,Yellow,FVI - Outcome,Vehicle was moved from original address requested,14.0,8038 S YALE AVE,60620.0,,,17.0,6.0,44.0,,41.747857223610296,-87.6307360708696,"(41.7478572236103, -87.6307360708696)",2014-01-07
65283,01/07/2014,Completed,01/08/2014,14-00025198,Abandoned Vehicle Complaint,C721290,Toyota,Blue,FVI - Outcome,Vehicle was moved from original address requested,60.0,2755 W BERWYN AVE,60625.0,,,40.0,20.0,4.0,,41.97753685509365,-87.69870566062714,"(41.977536855093646, -87.69870566062714)",2014-01-07
65284,01/03/2014,Completed,01/08/2014,14-00012045,Abandoned Vehicle Complaint,S21 1318,Pontiac,Silver,FVI - Outcome,Vehicle was moved from original address requested,5.0,4626 S EVANS AVE,60653.0,,,4.0,2.0,38.0,47.0,41.81050782491715,-87.60796854396419,"(41.81050782491715, -87.6079685439642)",2014-01-03
65285,01/03/2014,Completed,01/08/2014,14-00012357,Abandoned Vehicle Complaint,?,(Unlisted Make),Multi-Color,FVI - Outcome,Vehicle was moved from original address requested,99.0,7000 S MERRILL AVE,60649.0,,,5.0,3.0,43.0,42.0,41.767928442002024,-87.57282575225145,"(41.76792844200202, -87.57282575225146)",2014-01-03
65286,01/04/2014,Completed - Dup,01/08/2014,14-00012857,Abandoned Vehicle Complaint,K540636,Dodge,Beige,FVI - Outcome,Create Work Order,30.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-04
65287,01/04/2014,Completed - Dup,01/08/2014,14-00013710,Abandoned Vehicle Complaint,K540636,Dodge,Beige,FVI - Outcome,Create Work Order,14.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-04
65288,01/04/2014,Completed,01/08/2014,14-00013615,Abandoned Vehicle Complaint,G69 3913,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,20.0,3108 W CULLOM AVE,60618.0,,,33.0,17.0,16.0,60.0,41.959483846936884,-87.70617406842454,"(41.95948384693688, -87.70617406842454)",2014-01-04
65289,01/04/2014,Completed,01/08/2014,14-00013718,Abandoned Vehicle Complaint,S211318,Pontiac,Gray,FVI - Outcome,Vehicle was moved from original address requested,10.0,4624 S EVANS AVE,60653.0,,,4.0,2.0,38.0,47.0,41.81056433015714,-87.60796990253841,"(41.81056433015714, -87.60796990253841)",2014-01-04
65290,01/04/2014,Completed,01/08/2014,14-00014042,Abandoned Vehicle Complaint,NONE,Nissan,Silver,FVI - Outcome,Vehicle was moved from original address requested,6.0,3135 S MAY ST,60608.0,,,11.0,9.0,60.0,,41.836917765703724,-87.65462796471168,"(41.836917765703724, -87.65462796471168)",2014-01-04
65291,01/02/2014,Completed - Dup,01/08/2014,14-00007175,Abandoned Vehicle Complaint,R504621,Honda,Green,FVI - Outcome,Create Work Order,8.0,3316 S LITUANICA AVE,60608.0,1170846.97912937,1882968.76727863,11.0,9.0,60.0,,41.834235294951625,-87.64875913757879,"(41.834235294951625, -87.64875913757879)",2014-01-02
65292,01/02/2014,Completed,01/08/2014,14-00005138,Abandoned Vehicle Complaint,R504621,Honda,Green,FVI - Outcome,Return to Owner - Vehicle,7.0,3316 S LITUANICA AVE,60608.0,,,11.0,9.0,60.0,,41.834235294951625,-87.64875913757879,"(41.834235294951625, -87.64875913757879)",2014-01-02
65293,01/02/2014,Completed,01/08/2014,14-00006696,Abandoned Vehicle Complaint,A842140,Chevrolet,Beige,FVI - Outcome,Vehicle was moved from original address requested,300.0,2711 E 76TH ST,60649.0,,,7.0,4.0,43.0,49.0,41.75742360690064,-87.55760471524859,"(41.75742360690063, -87.5576047152486)",2014-01-02
65294,01/03/2014,Completed - Dup,01/08/2014,14-00008789,Abandoned Vehicle Complaint,UNKNOWN,Chrysler,Beige,FVI - Outcome,Create Work Order,10.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-03
65295,01/03/2014,Completed - Dup,01/08/2014,14-00008954,Abandoned Vehicle Complaint,K540636,Ford,Beige,FVI - Outcome,Create Work Order,8.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-03
65296,01/03/2014,Completed - Dup,01/08/2014,14-00012193,Abandoned Vehicle Complaint,S21 1318,Pontiac,Silver,FVI - Outcome,Create Work Order,5.0,4626 S EVANS AVE,60653.0,1182032.20987713,1874501.53991105,4.0,2.0,38.0,47.0,41.81050782491715,-87.60796854396419,"(41.81050782491715, -87.6079685439642)",2014-01-03
65297,01/03/2014,Completed - Dup,01/08/2014,14-00012301,Abandoned Vehicle Complaint,K540636,Dodge,Beige,FVI - Outcome,Create Work Order,8.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-03
65298,01/01/2014,Completed - Dup,01/08/2014,14-00001127,Abandoned Vehicle Complaint,41769,Ford,Beige,FVI - Outcome,Create Work Order,30.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-01
65299,01/01/2014,Completed - Dup,01/08/2014,14-00001982,Abandoned Vehicle Complaint,41769,Ford,Beige,FVI - Outcome,Create Work Order,21.0,9216 S LOOMIS ST,60620.0,1168614.59039759,1843632.23797555,21.0,22.0,73.0,,41.72619770534492,-87.65808119448624,"(41.726197705344916, -87.65808119448623)",2014-01-01
65353,01/09/2014,Completed,01/09/2014,14-00032378,Abandoned Vehicle Complaint,COVERED WITH SNOW / NOT ABLE TO SEE,Legacy Unknown,Green,FVI - Outcome,Return to Owner - Vehicle,200.0,2922 W ADAMS ST,60612.0,,,2.0,11.0,27.0,,41.87841731524725,-87.69963271010178,"(41.87841731524725, -87.69963271010178)",2014-01-09
65354,01/09/2014,Completed,01/09/2014,14-00032411,Abandoned Vehicle Complaint,6630685,Toyota,Silver,FVI - Outcome,Return to Owner - Vehicle,15.0,3333 S MAY ST,60608.0,,,11.0,9.0,60.0,,41.83335973983626,-87.65453388929457,"(41.83335973983626, -87.65453388929457)",2014-01-09
65355,01/09/2014,Completed,01/09/2014,14-00032971,Abandoned Vehicle Complaint,UNKNOWN,Bmw,Silver,FVI - Outcome,Vehicle was moved from original address requested,14.0,333 W MADISON ST,60606.0,,,2.0,1.0,32.0,,41.881812166715854,-87.63625503487741,"(41.88181216671585, -87.63625503487741)",2014-01-09
65356,01/09/2014,Completed,01/09/2014,14-00033375,Abandoned Vehicle Complaint,000000,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,2.0,2935 N MELVINA AVE,60634.0,,,29.0,25.0,19.0,,41.933957924041955,-87.78077821349541,"(41.93395792404195, -87.7807782134954)",2014-01-09
65357,01/08/2014,Completed - Dup,01/09/2014,14-00029588,Abandoned Vehicle Complaint,SVER25,Nissan,Blue,FVI - Outcome,Create Work Order,7.0,1452 W IRVING PARK RD,60613.0,1165719.25991156,1926653.17001059,47.0,19.0,6.0,,41.954434362797365,-87.66636193418474,"(41.95443436279737, -87.66636193418474)",2014-01-08
65358,01/08/2014,Completed,01/09/2014,14-00029240,Abandoned Vehicle Complaint,?,Great Dane Trailers Inc.,White,FVI - Outcome,Vehicle was moved from original address requested,25.0,4907 N KEYSTONE AVE,60630.0,,,39.0,17.0,14.0,,41.97031040884449,-87.72917596578787,"(41.97031040884449, -87.72917596578786)",2014-01-08
65359,01/08/2014,Completed,01/09/2014,14-00029356,Abandoned Vehicle Complaint,UNKNOW,Nissan,Blue,FVI - Outcome,Vehicle was moved from original address requested,14.0,1452 W IRVING PARK RD,60613.0,,,47.0,19.0,6.0,,41.954434362797365,-87.66636193418474,"(41.95443436279737, -87.66636193418474)",2014-01-08
65360,01/06/2014,Completed,01/09/2014,14-00018088,Abandoned Vehicle Complaint,279652Z,,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,2942 E 97TH ST,60617.0,,,10.0,4.0,51.0,,41.719212147722786,-87.5520939135612,"(41.719212147722786, -87.55209391356118)",2014-01-06
65361,01/07/2014,Completed,01/09/2014,14-00023764,Abandoned Vehicle Complaint,1256066,Chevrolet,Red,FVI - Outcome,Vehicle was moved from original address requested,7.0,1532 S MICHIGAN AVE,60605.0,,,2.0,1.0,33.0,,41.861033463252724,-87.62415378514216,"(41.861033463252724, -87.62415378514216)",2014-01-07
65362,01/07/2014,Completed,01/09/2014,14-00024787,Abandoned Vehicle Complaint,NO PLATE VISIBLE,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,1.0,10117 S AVENUE N,60617.0,,,10.0,4.0,52.0,,41.71142075768538,-87.53875889131834,"(41.71142075768538, -87.53875889131834)",2014-01-07
65363,01/07/2014,Completed,01/09/2014,14-00025783,Abandoned Vehicle Complaint,P13 1559,Toyota,Purple,FVI - Outcome,Vehicle was moved from original address requested,30.0,2210 W ARTHUR AVE,60645.0,,,50.0,24.0,2.0,,41.99972721252863,-87.68554776701208,"(41.99972721252863, -87.68554776701208)",2014-01-07
65364,01/04/2014,Completed,01/09/2014,14-00013758,Abandoned Vehicle Complaint,R42 0246,Toyota,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,5710 N FRANCISCO AVE,60659.0,,,40.0,20.0,2.0,,41.98529851217413,-87.70180320846895,"(41.985298512174126, -87.70180320846896)",2014-01-04
65365,01/03/2014,Completed,01/09/2014,14-00009767,Abandoned Vehicle Complaint,175R502,Buick,White,FVI - Outcome,Return to Owner - Vehicle,14.0,1307 N LAWNDALE AVE,60651.0,,,26.0,25.0,23.0,,41.90479772589249,-87.71891582391831,"(41.904797725892486, -87.71891582391831)",2014-01-03
65366,01/01/2014,Completed,01/09/2014,14-00001675,Abandoned Vehicle Complaint,CZ7337,Honda,Brown,FVI - Outcome,Return to Owner - Vehicle,21.0,1718 S DESPLAINES ST,60616.0,,,25.0,12.0,31.0,,41.85854419234354,-87.64304431324102,"(41.85854419234354, -87.64304431324103)",2014-01-01
65367,01/01/2014,Completed,01/09/2014,14-00001975,Abandoned Vehicle Complaint,000000000,(Unlisted Make),Gold,FVI - Outcome,Vehicle was moved from original address requested,10.0,13315 S AVENUE N,60633.0,,,10.0,4.0,55.0,,41.65317850970514,-87.53852278836605,"(41.65317850970514, -87.53852278836604)",2014-01-01
65487,01/10/2014,Completed,01/10/2014,14-00038868,Abandoned Vehicle Complaint,NONE,,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,4907 N KEYSTONE AVE,60630.0,,,39.0,17.0,14.0,,41.97031040884449,-87.72917596578787,"(41.97031040884449, -87.72917596578786)",2014-01-10
65488,01/10/2014,Completed,01/10/2014,14-00040610,Abandoned Vehicle Complaint,3869311,Dodge,Tan,FVI - Outcome,Vehicle was moved from original address requested,15.0,8746 S EAST END AVE,60617.0,,,8.0,4.0,48.0,,41.735563287791756,-87.58299192938179,"(41.735563287791756, -87.58299192938178)",2014-01-10
65489,01/09/2014,Completed,01/10/2014,14-00032436,Abandoned Vehicle Complaint,2955309,Honda,Purple,FVI - Outcome,Vehicle was moved from original address requested,50.0,9300 S STATE ST,60619.0,,,21.0,6.0,49.0,,41.7252911358729,-87.62397462188149,"(41.7252911358729, -87.62397462188149)",2014-01-09
65490,01/09/2014,Completed,01/10/2014,14-00032569,Abandoned Vehicle Complaint,NO PLATES,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,5.0,100 W 108TH PL,60628.0,,,34.0,5.0,49.0,,41.69722027931997,-87.62574598541153,"(41.697220279319964, -87.62574598541153)",2014-01-09
65491,01/09/2014,Completed,01/10/2014,14-00033904,Abandoned Vehicle Complaint,6616917,Bmw,Blue,FVI - Outcome,Vehicle was moved from original address requested,7.0,9036 S PLEASANT AVE,60643.0,,,19.0,22.0,72.0,,41.72913833804492,-87.67201092808907,"(41.72913833804492, -87.67201092808907)",2014-01-09
65492,01/09/2014,Completed,01/10/2014,14-00034572,Abandoned Vehicle Complaint,NONE,Buick,Blue,FVI - Outcome,Vehicle was moved from original address requested,10.0,9157 S CARPENTER ST,60620.0,,,21.0,22.0,73.0,,41.727015139249296,-87.64929861367555,"(41.7270151392493, -87.64929861367557)",2014-01-09
65493,01/09/2014,Completed,01/10/2014,14-00035651,Abandoned Vehicle Complaint,S327538,Subaru,Green,FVI - Outcome,Vehicle was moved from original address requested,90.0,2604 W ESTES AVE,60645.0,,,50.0,24.0,2.0,,42.01047087766673,-87.695245646044,"(42.01047087766673, -87.695245646044)",2014-01-09
65494,01/09/2014,Completed,01/10/2014,14-00035728,Abandoned Vehicle Complaint,L954137,Jeep/Cherokee,Black,FVI - Outcome,Vehicle was moved from original address requested,35.0,3513 W CARMEN AVE,60625.0,,,39.0,17.0,13.0,,41.97285336976027,-87.71651592735778,"(41.97285336976027, -87.71651592735776)",2014-01-09
