,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
39916,10/13/2010,Completed,04/14/2011,10-01666067,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,5465 S CORNELL AVE,60615.0,1188185.9434661001,1869222.74557105,5.0,21.0,41.0,61.0,41.79621751589204,-87.58528818818355,"(41.79621751589204, -87.58528818818357)",2010-10-13
39917,10/13/2010,Completed,04/14/2011,10-01666069,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,11021 S NORMAL AVE,60628.0,1174925.89339122,1831729.80008103,34.0,22.0,49.0,,41.69359089286456,-87.63502779982338,"(41.693590892864556, -87.63502779982338)",2010-10-13
39918,10/13/2010,Completed,04/14/2011,10-01666071,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,8045 S YALE AVE,60620.0,1176014.01467504,1851616.73037024,17.0,6.0,44.0,,41.74769291180064,-87.63043790458427,"(41.74769291180064, -87.63043790458428)",2010-10-13
40083,10/15/2010,Completed,04/14/2011,10-01677276,Abandoned Vehicle Complaint,,Ford,Blue,FVI - Outcome,Redeemed,7.0,12014 S PRINCETON AVE,60628.0,1176444.84179659,1825263.3729833001,34.0,5.0,53.0,,41.675640064584954,-87.62994777826097,"(41.67564006458495, -87.62994777826097)",2010-10-15
40131,10/18/2010,Completed,02/17/2011,10-01688423,Abandoned Vehicle Complaint,,,,,,,2100 S HALSTED ST,60608.0,1171356.38528632,1890194.07990149,25.0,12.0,31.0,,41.853922786104285,-87.64667597939602,"(41.853922786104285, -87.64667597939602)",2010-10-18
40421,10/18/2010,Completed,01/04/2011,10-01687534,Abandoned Vehicle Complaint,,Chevrolet,White,,,7.0,3929 W 58TH PL,60629.0,1151176.08199774,1865522.28337141,13.0,8.0,62.0,3.0,41.786756526024924,-87.72171882661004,"(41.78675652602492, -87.72171882661004)",2010-10-18
40422,10/18/2010,Completed,01/04/2011,10-01687619,Abandoned Vehicle Complaint,H702188,Mitsubishi,Black,,,7.0,11831 S INDIANA AVE,60628.0,1179702.67170566,1826434.25012872,9.0,5.0,53.0,,41.67896563934124,-87.61770116880501,"(41.67896563934124, -87.617701168805)",2010-10-18
40423,10/18/2010,Completed,01/28/2011,10-01687522,Abandoned Vehicle Complaint,,Chrysler,Blue,,,7.0,2334 E 68TH ST,60649.0,1192882.44949506,1860331.04411666,5.0,3.0,43.0,,41.77182338746439,-87.56853343726105,"(41.77182338746439, -87.56853343726104)",2010-10-18
40547,10/19/2010,Completed,03/03/2011,10-01699105,Abandoned Vehicle Complaint,148M666,Cadillac,Blue,Place 7 Day Sticker,Follow on Activity was created,30.0,8212 S RHODES AVE,60619.0,1181333.57179684,1850669.98562047,6.0,6.0,44.0,,41.74526439195889,-87.61127612547494,"(41.74526439195889, -87.61127612547496)",2010-10-19
40638,10/20/2010,Completed,04/22/2011,10-01706883,Abandoned Vehicle Complaint,793754,Ford,White,Place 7 Day Sticker,Follow on Activity was created,7.0,7030 N PAULINA ST,60626.0,1163907.73403344,1946893.0437273998,49.0,24.0,1.0,24.0,42.00998625318489,-87.67241934747611,"(42.00998625318489, -87.6724193474761)",2010-10-20
40734,10/21/2010,Completed,01/07/2011,10-01715833,Abandoned Vehicle Complaint,,,,,,,4720 N TALMAN AVE,60625.0,1157853.16992019,1931249.87328558,47.0,19.0,4.0,21.0,41.96737288032644,-87.6951308127243,"(41.96737288032644, -87.6951308127243)",2010-10-21
40735,10/21/2010,Completed,03/23/2011,10-01717273,Abandoned Vehicle Complaint,,,,,,,831 W 35TH ST,60609.0,1171404.58647147,1881661.42597413,11.0,9.0,60.0,,41.83062440978732,-87.64739018941358,"(41.83062440978732, -87.64739018941358)",2010-10-21
40736,10/21/2010,Completed,03/23/2011,10-01717274,Abandoned Vehicle Complaint,,,,,,,5249 S EMERALD AVE,60609.0,1172194.08200902,1870057.26280452,3.0,9.0,61.0,,41.798340734137504,-87.64389769689302,"(41.7983407341375, -87.64389769689303)",2010-10-21
40737,10/21/2010,Completed,04/14/2011,10-01716262,Abandoned Vehicle Complaint,X838429,Pontiac,Gray,FVI - Outcome,Redeemed,7.0,9134 S HALSTED ST,60620.0,1172580.06677384,1844280.27416632,21.0,22.0,73.0,,41.72774141064979,-87.64353078938947,"(41.72774141064979, -87.64353078938947)",2010-10-21
40738,10/21/2010,Completed,06/16/2011,10-01715836,Abandoned Vehicle Complaint,,,,,,,399 E LOWER RANDOLPH ST,60601.0,1179247.62662322,1901267.84988957,42.0,1.0,32.0,,41.884261786502755,-87.6172956669855,"(41.88426178650276, -87.6172956669855)",2010-10-21
40739,10/21/2010,Completed,09/13/2011,10-01717267,Abandoned Vehicle Complaint,,,,,,,1641 W 34TH ST,60608.0,1165850.77990038,1882192.2022926002,11.0,9.0,59.0,,41.83220829310222,-87.66717431804152,"(41.83220829310222, -87.66717431804152)",2010-10-21
40824,10/22/2010,Completed,01/04/2011,10-01720792,Abandoned Vehicle Complaint,,Oldsmobile,Gold,,,10.0,6245 S KNOX AVE,60629.0,1146448.97631792,1862789.54990313,13.0,8.0,64.0,3.0,41.77896102427157,-87.73849580237481,"(41.77896102427156, -87.73849580237481)",2010-10-22
40825,10/22/2010,Completed,01/04/2011,10-01723687,Abandoned Vehicle Complaint,BSC548,Chevrolet,Black,Place 7 Day Sticker,Follow on Activity was created,60.0,144 S THROOP ST,60607.0,1167747.93007178,1899482.29777685,27.0,12.0,28.0,,41.87935624167681,-87.65964774193195,"(41.879356241676824, -87.65964774193195)",2010-10-22
41004,10/24/2010,Completed,03/22/2011,10-01727431,Abandoned Vehicle Complaint,G577463,Nissan,Gray,Place 7 Day Sticker,Follow on Activity was created,9.0,4032 W SCHOOL ST,60641.0,1148802.97012645,1921621.34722524,30.0,17.0,16.0,,41.940972401759254,-87.72861047956825,"(41.94097240175926, -87.72861047956825)",2010-10-24
41129,10/25/2010,Completed,03/03/2011,10-01729864,Abandoned Vehicle Complaint,,Ford,White,,,7.0,804 W 120TH ST,60643.0,1173128.73752822,1825281.19570069,34.0,5.0,53.0,,41.6760984226649,-87.64212363735966,"(41.6760984226649, -87.64212363735965)",2010-10-25
41387,10/27/2010,Completed,03/23/2011,10-01748633,Abandoned Vehicle Complaint,X563247,Chevrolet,Blue,,,7.0,2945 W WILCOX ST,60612.0,1156774.38193432,1899212.44282363,2.0,11.0,27.0,,41.87909721668704,-87.70049467819351,"(41.87909721668705, -87.70049467819351)",2010-10-27
41468,10/28/2010,Completed,01/04/2011,10-01764424,Abandoned Vehicle Complaint,C177690,Ford,Gray,Place 7 Day Sticker,Follow on Activity was created,21.0,6351 S KILPATRICK AVE,60629.0,1146135.6712163,1862077.83841954,13.0,8.0,64.0,3.0,41.77695732064984,-87.73965753052521,"(41.776957320649835, -87.73965753052521)",2010-10-28
41548,10/29/2010,Completed,03/08/2011,10-01772155,Abandoned Vehicle Complaint,,,,,,,4735 W FLOURNOY ST,60644.0,1144777.49157714,1896605.47403315,24.0,11.0,25.0,,41.872159170075705,-87.74396615071139,"(41.872159170075705, -87.74396615071137)",2010-10-29
41549,10/29/2010,Completed,04/14/2011,10-01767330,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,459 E LOWER WACKER DR,60601.0,1179451.0691,1902373.9876,42.0,1.0,32.0,,41.88726182884482,-87.61586440712509,"(41.88726182884482, -87.6158644071251)",2010-10-29
41550,10/29/2010,Completed,04/14/2011,10-01772125,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,400 E LOWER WACKER DR,60601.0,1179182.06297533,1902386.82172984,42.0,1.0,32.0,,41.88755113170046,-87.61735600828747,"(41.88755113170046, -87.61735600828747)",2010-10-29
141014,10/29/2010,Completed - Dup,10/18/2016,10-01767939,Abandoned Vehicle Complaint,X401534,Buick,Maroon,FVI - Outcome,Create Work Order,7.0,7412 S DORCHESTER AVE,60619.0,1186824.57100548,1856128.01163397,8.0,3.0,43.0,,41.760114288284,-87.59098355329301,"(41.760114288283994, -87.59098355329301)",2010-10-29
141015,10/29/2010,Completed - Dup,10/18/2016,10-01768665,Abandoned Vehicle Complaint,H417650,Cadillac,Tan,FVI - Outcome,Create Work Order,7.0,7529 S PEORIA ST,60620.0,1171610.38208568,1854869.07826572,17.0,6.0,71.0,,41.75690886171772,-87.64648366158609,"(41.75690886171772, -87.6464836615861)",2010-10-29
141016,10/29/2010,Completed - Dup,10/18/2016,10-01772885,Abandoned Vehicle Complaint,550L290,Ford,Gold,FVI - Outcome,Create Work Order,150.0,1008 N LECLAIRE AVE,60651.0,1142175.89712154,1906230.27232366,37.0,15.0,25.0,,41.898924854106944,-87.75339450583836,"(41.898924854106944, -87.75339450583836)",2010-10-29
141019,10/18/2010,Completed - Dup,10/18/2016,10-01687764,Abandoned Vehicle Complaint,602L725,Pontiac,Gray,FVI - Outcome,Create Work Order,7.0,5249 S EMERALD AVE,60609.0,1172194.08200902,1870057.26280452,20.0,9.0,61.0,,41.798340734137504,-87.64389769689302,"(41.7983407341375, -87.64389769689303)",2010-10-18
141048,10/01/2010,Completed - Dup,10/18/2016,10-01601152,Abandoned Vehicle Complaint,9341747,Dodge,Gray,FVI - Outcome,Create Work Order,7.0,8045 S YALE AVE,60620.0,1176014.01467504,1851616.73037024,17.0,6.0,44.0,,41.74769291180064,-87.63043790458427,"(41.74769291180064, -87.63043790458428)",2010-10-01
