,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
375266,11/03/2015,Completed,11/03/2015,15-05924607,Pothole in Street,Final Outcome,Pothole Patched,23.0,800 S LEAVITT ST,60612.0,1161846.09998082,1896403.64190935,28.0,12.0,28.0,,41.871355329121144,-87.68141509540716,"(41.87135532912114, -87.68141509540715)",2015-11-03
375267,11/03/2015,Completed,11/03/2015,15-05924624,Pothole in Street,Final Outcome,Pothole Patched,10.0,1100 S MOZART ST,60612.0,1157522.39999065,1895248.22001058,28.0,11.0,29.0,,41.86822697039673,-87.69731862790428,"(41.86822697039673, -87.69731862790428)",2015-11-03
375268,11/02/2015,Completed - Dup,11/03/2015,15-05890390,Pothole in Street,,,,4800 N MERRIMAC AVE,60630.0,1133536.98998085,1931573.32769506,45.0,16.0,11.0,,41.96854789721271,-87.78452612058548,"(41.96854789721271, -87.78452612058548)",2015-11-02
375323,11/04/2015,Completed,11/04/2015,15-05939907,Pothole in Street,Final Outcome,Completed Upon Arrival,0.0,11100 S LANGLEY AVE,60628.0,1182899.05997791,1831492.52032338,9.0,5.0,50.0,,41.69272514103978,-87.60613912456097,"(41.69272514103978, -87.60613912456097)",2015-11-04
375324,11/04/2015,Completed,11/04/2015,15-05941432,Pothole in Street,Final Outcome,Pothole Patched,14.0,3800 S CALUMET AVE,60653.0,1179148.73990596,1879862.96229338,3.0,2.0,35.0,,41.82554280251518,-87.6183958208251,"(41.82554280251518, -87.6183958208251)",2015-11-04
375325,11/04/2015,Completed,11/04/2015,15-05946635,Pothole in Street,Final Outcome,Pothole Patched,37.0,5800 N FOREST GLEN AVE,60646.0,1143621.69622514,1938074.66937843,39.0,17.0,12.0,,41.986258306115715,-87.74710628640389,"(41.98625830611571, -87.74710628640389)",2015-11-04
375326,11/04/2015,Completed,11/04/2015,15-05946663,Pothole in Street,Final Outcome,Pothole Patched,14.0,5900 N FOREST GLEN AVE,60646.0,1144480.73352029,1938868.05739911,39.0,17.0,12.0,,41.98841609408631,-87.74400689251324,"(41.98841609408631, -87.74400689251324)",2015-11-04
375327,11/04/2015,Completed,11/04/2015,15-05948268,Pothole in Street,Final Outcome,Street Resurfaced,0.0,8300 S EAST END AVE,60617.0,1189039.47231789,1850285.01519526,8.0,4.0,45.0,50.0,41.74419236423265,-87.58305755964855,"(41.744192364232646, -87.58305755964855)",2015-11-04
375328,11/04/2015,Completed,11/04/2015,15-05948286,Pothole in Street,Final Outcome,Street Resurfaced,0.0,8400 S EAST END AVE,60617.0,1189056.73788853,1849621.57202441,8.0,4.0,45.0,50.0,41.742371560180665,-87.5830156108909,"(41.742371560180665, -87.5830156108909)",2015-11-04
375329,11/04/2015,Completed,11/04/2015,15-05939668,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0.0,3422 S GILES AVE,60616.0,1178825.08043325,1882351.15037786,4.0,2.0,35.0,,41.83216605047989,-87.61950175460241,"(41.832166050479884, -87.61950175460242)",2015-11-04
375330,11/03/2015,Completed - Dup,11/04/2015,15-05916817,Pothole in Street,,,,5229 W JACKSON BLVD,60644.0,1141561.69379679,1898170.43832862,29.0,15.0,25.0,,41.876534983664186,-87.75612506075005,"(41.876534983664186, -87.75612506075005)",2015-11-03
375331,11/03/2015,Completed,11/04/2015,15-05911608,Pothole in Street,Final Outcome,Pothole Patched,15.0,5005 S ARCHER AVE,60632.0,1150472.51161964,1871087.52237961,14.0,8.0,57.0,39.0,41.80207667874289,-87.72358616219877,"(41.80207667874289, -87.72358616219877)",2015-11-03
375332,11/03/2015,Completed,11/04/2015,15-05917356,Pothole in Street,Final Outcome,Pothole Patched,17.0,5617 S SACRAMENTO AVE,60629.0,1157336.02900417,1867241.93548536,16.0,8.0,63.0,,41.79124405399631,-87.69846611823955,"(41.79124405399631, -87.69846611823954)",2015-11-03
375333,11/03/2015,Completed,11/04/2015,15-05926451,Pothole in Street,Final Outcome,Pothole Patched,121.0,8500 S EAST END AVE,60617.0,1189073.81587978,1848957.61199414,8.0,4.0,45.0,50.0,41.740549093514105,-87.58297421902857,"(41.740549093514105, -87.58297421902856)",2015-11-03
375334,11/02/2015,Completed,11/04/2015,15-05894106,Pothole in Street,Final Outcome,Pothole Patched,7.0,6117 N SAUGANASH AVE,60646.0,1146334.77998753,1940258.10001229,39.0,17.0,12.0,,41.99214420197857,-87.73702061822995,"(41.99214420197857, -87.73702061822993)",2015-11-02
375335,11/02/2015,Completed,11/04/2015,15-05898208,Pothole in Street,Final Outcome,Pothole Patched,28.0,5319 S KEATING AVE,60632.0,1145591.95918415,1869005.33423232,14.0,8.0,56.0,,41.79607602612796,-87.74148023069124,"(41.796076026127956, -87.74148023069124)",2015-11-02
375336,11/02/2015,Completed,11/04/2015,15-05898338,Pothole in Street,Final Outcome,Pothole Patched,15.0,7231 S AVERS AVE,60629.0,1151952.42467509,1856378.87741701,13.0,8.0,65.0,,41.761414354277385,-87.71848664159813,"(41.76141435427738, -87.71848664159812)",2015-11-02
375337,11/02/2015,Completed,11/04/2015,15-05898385,Pothole in Street,Final Outcome,Pothole Patched,9.0,7148 S SPRINGFIELD AVE,60629.0,1151601.43442734,1856914.03349861,13.0,8.0,65.0,,41.762677839639075,-87.72004303311272,"(41.76267783963907, -87.72004303311272)",2015-11-02
375446,11/05/2015,Completed,11/05/2015,15-05970070,Pothole in Street,Final Outcome,Pothole Patched,5.0,11305 S RACINE AVE,60643.0,1170349.80237188,1829780.83561667,34.0,22.0,75.0,,41.68836910959831,-87.65184012307991,"(41.688369109598305, -87.6518401230799)",2015-11-05
375447,11/05/2015,Completed,11/05/2015,15-05971521,Pothole in Street,Final Outcome,Not Within CDOT Jurisdiction,0.0,400 E 130TH ST,60628.0,1181235.21987389,1819201.37457467,9.0,5.0,54.0,,41.65923538845862,-87.61237051974872,"(41.65923538845862, -87.61237051974872)",2015-11-05
375448,11/05/2015,Completed,11/05/2015,15-05971560,Pothole in Street,Final Outcome,Pothole Patched,5.0,640 W 120TH ST,60628.0,1174101.99091394,1825303.64837516,34.0,5.0,53.0,,41.67613904194605,-87.63863517418147,"(41.67613904194605, -87.63863517418149)",2015-11-05
375449,11/05/2015,Completed,11/05/2015,15-05971670,Pothole in Street,Final Outcome,Pothole Patched,10.0,3501 W 80TH ST,60652.0,1154434.85391268,1851328.59890458,18.0,8.0,70.0,,41.747750950449046,-87.70976483244391,"(41.747750950449046, -87.70976483244391)",2015-11-05
375450,11/05/2015,Completed,11/05/2015,15-05972003,Pothole in Street,Final Outcome,Pothole Patched,4.0,2555 W MOFFAT ST,60647.0,1159039.68720272,1912205.69000416,1.0,14.0,22.0,,41.91470530010244,-87.69194803163622,"(41.91470530010244, -87.69194803163622)",2015-11-05
375451,11/05/2015,Completed,11/05/2015,15-05972446,Pothole in Street,Final Outcome,Pothole Patched,4.0,5759 N CLIFFORD AVE,60646.0,1142114.12030903,1937808.09027481,39.0,16.0,12.0,,41.98528209900459,-87.75262876742256,"(41.98528209900459, -87.75262876742256)",2015-11-05
375452,11/05/2015,Completed,11/05/2015,15-05972457,Pothole in Street,Final Outcome,Pothole Patched,15.0,5101 W CATALPA AVE,60630.0,1141404.13849151,1935814.30078793,39.0,16.0,12.0,,41.979856373980596,-87.75542250860819,"(41.97985637398059, -87.75542250860818)",2015-11-05
375453,11/05/2015,Completed,11/05/2015,15-05964955,Pothole in Street,Final Outcome,Pothole Patched,5.0,2500 S MICHIGAN AVE,60616.0,1177606.46599073,1887806.2780950002,3.0,1.0,33.0,,41.84743015005298,-87.62385343633439,"(41.84743015005298, -87.62385343633437)",2015-11-05
375454,11/05/2015,Completed,11/05/2015,15-05965059,Pothole in Street,Final Outcome,Pothole Patched,2.0,1800 S MICHIGAN AVE,60616.0,1177502.98340612,1891599.15478546,3.0,1.0,33.0,,41.85781284523801,-87.62407861489126,"(41.85781284523801, -87.62407861489127)",2015-11-05
375455,11/05/2015,Completed,11/05/2015,15-05965088,Pothole in Street,Final Outcome,Pothole Patched,1.0,1400 S MICHIGAN AVE,60605.0,1177444.3761087,1893870.0164796002,3.0,1.0,33.0,,41.86400154354981,-87.6242257291397,"(41.864001543549804, -87.62422572913968)",2015-11-05
375456,11/05/2015,Completed,11/05/2015,15-05965107,Pothole in Street,Final Outcome,Pothole Patched,2.0,800 S MICHIGAN AVE,60605.0,1177396.22110982,1896700.32582713,4.0,1.0,32.0,,41.87181181410728,-87.62431549922361,"(41.87181181410728, -87.62431549922361)",2015-11-05
375457,11/05/2015,Completed,11/05/2015,15-05965179,Pothole in Street,Final Outcome,Pothole Patched,3.0,400 S MICHIGAN AVE,60605.0,1177347.93260788,1898568.04117246,42.0,1.0,32.0,,41.87693801152278,-87.6244366179451,"(41.87693801152278, -87.6244366179451)",2015-11-05
375458,11/05/2015,Completed,11/05/2015,15-05965336,Pothole in Street,Final Outcome,Pothole Patched,1.0,200 N CLARK ST,60601.0,1175501.3595888,1901736.84170313,42.0,1.0,32.0,,41.88576680430301,-87.63112354015102,"(41.88576680430301, -87.63112354015102)",2015-11-05
375459,11/05/2015,Completed,11/05/2015,15-05965361,Pothole in Street,Final Outcome,Pothole Patched,9.0,100 S CLARK ST,60603.0,1175549.86866703,1899898.67669098,42.0,1.0,32.0,,41.88066286754167,-87.63099923270126,"(41.880662867541666, -87.63099923270127)",2015-11-05
375460,11/05/2015,Completed,11/05/2015,15-05965381,Pothole in Street,Final Outcome,Pothole Patched,1.0,200 S CLARK ST,60604.0,1175562.70500805,1899431.45479199,42.0,1.0,32.0,,41.87938042411857,-87.63096595695058,"(41.87938042411858, -87.63096595695056)",2015-11-05
375461,11/05/2015,Completed,11/05/2015,15-05965463,Pothole in Street,Final Outcome,Pothole Patched,2.0,400 S CLARK ST,60605.0,1175589.47499165,1898509.71252309,4.0,1.0,32.0,,41.876818253090505,-87.63089450000886,"(41.876818253090505, -87.63089450000888)",2015-11-05
375462,11/03/2015,Completed - Dup,11/05/2015,15-05926571,Pothole in Street,,,,6369 N CALDWELL AVE,60646.0,1138620.48371408,1941903.12932183,39.0,16.0,12.0,,41.99679471808843,-87.76533742211392,"(41.99679471808843, -87.7653374221139)",2015-11-03
375463,11/03/2015,Completed,11/05/2015,15-05917994,Pothole in Street,Final Outcome,Pothole Patched,7.0,3237 W 54TH ST,60632.0,1155606.78546907,1868631.53259104,14.0,8.0,63.0,,41.795209185513094,-87.7050595620273,"(41.795209185513094, -87.70505956202729)",2015-11-03
375464,11/03/2015,Completed,11/05/2015,15-05918045,Pothole in Street,Final Outcome,Completed Upon Arrival,0.0,5358 S CHRISTIANA AVE,60632.0,1154955.68268942,1868890.73260085,14.0,8.0,63.0,,41.79537682378381,-87.70742981608406,"(41.795376823783805, -87.70742981608406)",2015-11-03
375465,11/03/2015,Completed,11/05/2015,15-05919315,Pothole in Street,Final Outcome,Pothole Patched,10.0,6369 N CALDWELL AVE,60646.0,1138620.48371408,1941903.12932183,39.0,16.0,12.0,,41.99679471808843,-87.76533742211392,"(41.99679471808843, -87.7653374221139)",2015-11-03
375466,11/02/2015,Completed,11/05/2015,15-05888089,Pothole in Street,Final Outcome,Pothole Patched,1.0,2930 N SHERIDAN RD,60657.0,1173066.44947569,1919747.19607516,44.0,19.0,6.0,,41.9352934991878,-87.63953546157596,"(41.9352934991878, -87.63953546157597)",2015-11-02
375635,11/06/2015,Completed,11/06/2015,15-05988350,Pothole in Street,Final Outcome,Pothole Patched,10.0,3301 S WESTERN BLVD,60608.0,1160961.61972947,1882731.55508767,25.0,9.0,59.0,,41.833849723048,-87.68436318367556,"(41.833849723048004, -87.68436318367556)",2015-11-06
375636,11/06/2015,Completed,11/06/2015,15-05988359,Pothole in Street,Final Outcome,Pothole Patched,5.0,3201 S WESTERN BLVD,60608.0,1160934.19470542,1883211.41013246,25.0,9.0,59.0,,41.8352617655229,-87.68483765570774,"(41.835261765522894, -87.68483765570774)",2015-11-06
375637,11/06/2015,Completed,11/06/2015,15-05988364,Pothole in Street,Final Outcome,Pothole Patched,15.0,3200 S WESTERN BLVD,60608.0,1160933.59470542,1883230.01013246,25.0,9.0,59.0,,41.83525619192249,-87.68513111491022,"(41.835256191922504, -87.68513111491022)",2015-11-06
375638,11/06/2015,Completed,11/06/2015,15-05988371,Pothole in Street,Final Outcome,Pothole Patched,20.0,3300 S WESTERN BLVD,60608.0,1160958.11972947,1882745.75508767,25.0,9.0,59.0,,41.83390345820784,-87.68504714298113,"(41.833903458207836, -87.68504714298112)",2015-11-06
375639,11/06/2015,Completed,11/06/2015,15-05988453,Pothole in Street,Final Outcome,Pothole Patched,5.0,3201 S WESTERN AVE,60608.0,1161046.43869351,1883281.79809573,12.0,9.0,59.0,,41.835363040876004,-87.68442116860996,"(41.835363040876, -87.68442116860997)",2015-11-06
375640,11/06/2015,Completed,11/06/2015,15-05988486,Pothole in Street,Final Outcome,Pothole Patched,5.0,3200 S WESTERN AVE,60608.0,1160869.21591452,1883203.16637084,25.0,9.0,59.0,,41.835189744358175,-87.68536903536516,"(41.835189744358175, -87.68536903536516)",2015-11-06
375641,11/06/2015,Completed,11/06/2015,15-05988504,Pothole in Street,Final Outcome,Pothole Patched,10.0,3300 S WESTERN AVE,60608.0,1160876.17371161,1882743.66002631,25.0,9.0,59.0,,41.833886468165616,-87.68535287151781,"(41.83388646816562, -87.68535287151782)",2015-11-06
375642,11/06/2015,Completed,11/06/2015,15-05988509,Pothole in Street,Final Outcome,Pothole Patched,3.0,101 E RANDOLPH ST,60601.0,1177294.23650813,1901287.7114083,42.0,1.0,32.0,,41.88435985524245,-87.6244448142116,"(41.88435985524245, -87.62444481421159)",2015-11-06
375643,11/06/2015,Completed,11/06/2015,15-05988522,Pothole in Street,Final Outcome,Pothole Patched,2.0,201 E RANDOLPH ST,60601.0,1177880.48012492,1901312.08170297,42.0,1.0,32.0,,41.88416738433913,-87.62225004170132,"(41.884167384339136, -87.62225004170132)",2015-11-06
375644,11/06/2015,Completed,11/06/2015,15-05988538,Pothole in Street,Final Outcome,Pothole Patched,4.0,301 E RANDOLPH ST,60601.0,1178320.69171859,1901236.79788794,42.0,1.0,32.0,,41.884196569021036,-87.62046729944406,"(41.88419656902104, -87.62046729944407)",2015-11-06
375645,11/06/2015,Completed,11/06/2015,15-05988548,Pothole in Street,Final Outcome,Pothole Patched,3.0,401 E RANDOLPH ST,60601.0,1179235.21477782,1901327.76107774,42.0,1.0,32.0,,41.884260089371054,-87.61716300139608,"(41.884260089371054, -87.61716300139608)",2015-11-06
375646,11/06/2015,Completed,11/06/2015,15-05988554,Pothole in Street,Final Outcome,Pothole Patched,1.0,400 E RANDOLPH ST,60601.0,1179225.21477782,1901327.46107774,42.0,1.0,32.0,,41.8846463654345,-87.61724849623945,"(41.8846463654345, -87.61724849623945)",2015-11-06
375647,11/06/2015,Completed,11/06/2015,15-05988562,Pothole in Street,Final Outcome,Pothole Patched,2.0,300 E RANDOLPH ST,60601.0,1178318.61319011,1901312.99969159,42.0,1.0,32.0,,41.884623784635856,-87.62047604442976,"(41.88462378463585, -87.62047604442976)",2015-11-06
375648,11/06/2015,Completed,11/06/2015,15-05988599,Pothole in Street,Final Outcome,Pothole Patched,10.0,72 E RANDOLPH ST,60601.0,1177034.9699951,1901296.39082104,42.0,1.0,32.0,,41.884607839210204,-87.62524544800738,"(41.8846078392102, -87.62524544800738)",2015-11-06
375649,11/06/2015,Completed,11/06/2015,15-05988626,Pothole in Street,Final Outcome,Pothole Patched,15.0,540 E 31ST ST,60616.0,1180746.97949085,1884564.65159794,4.0,1.0,35.0,,41.838610816678184,-87.61189367572798,"(41.83861081667819, -87.61189367572798)",2015-11-06
375650,11/06/2015,Completed,11/06/2015,15-05992608,Pothole in Street,Final Outcome,Pothole Patched,13.0,11000 S TROY ST,60655.0,1157312.31127665,1831472.44168182,19.0,22.0,74.0,55.0,41.69322565299849,-87.69981503524114,"(41.69322565299849, -87.69981503524114)",2015-11-06
375651,11/06/2015,Completed,11/06/2015,15-05994888,Pothole in Street,Final Outcome,Pothole Patched,3.0,10553 S TRUMBULL AVE,60655.0,1155220.54819918,1834336.06762872,19.0,22.0,74.0,,41.70091590188398,-87.7071103820776,"(41.70091590188398, -87.7071103820776)",2015-11-06
375652,11/06/2015,Completed,11/06/2015,15-05995279,Pothole in Street,Final Outcome,Pothole Patched,16.0,3300 W HARRISON ST,60624.0,1154465.1899796003,1897171.08101099,24.0,11.0,27.0,,41.87376822938186,-87.70840749839655,"(41.87376822938186, -87.70840749839654)",2015-11-06
375653,11/06/2015,Completed,11/06/2015,15-05996465,Pothole in Street,Final Outcome,Pothole Patched,2.0,2742 W 39TH PL,60632.0,1158702.84912747,1878344.91617948,12.0,9.0,58.0,,41.82200447812205,-87.69394661007004,"(41.82200447812205, -87.69394661007004)",2015-11-06
375654,11/06/2015,Completed,11/06/2015,15-05996536,Pothole in Street,Final Outcome,Pothole Patched,2.0,2742 W 39TH PL,60632.0,1158702.84912747,1878344.91617948,12.0,9.0,58.0,,41.82200447812205,-87.69394661007004,"(41.82200447812205, -87.69394661007004)",2015-11-06
375655,11/06/2015,Completed,11/06/2015,15-05998232,Pothole in Street,Final Outcome,Pothole Patched,3.0,2300 E 97TH ST,60617.0,1193235.02678756,1841010.23523298,7.0,4.0,51.0,,41.718797734055656,-87.56780656530714,"(41.718797734055656, -87.56780656530714)",2015-11-06
375656,11/06/2015,Completed,11/06/2015,15-05998250,Pothole in Street,Final Outcome,Pothole Patched,1.0,9700 S BRENNAN AVE,60617.0,1193235.02678756,1841010.23523298,7.0,4.0,51.0,,41.7185752603336,-87.56798505166176,"(41.718575260333594, -87.56798505166176)",2015-11-06
375657,11/06/2015,Completed,11/06/2015,15-05998270,Pothole in Street,Final Outcome,Pothole Patched,14.0,2332 E 92ND ST,60617.0,1193444.84980066,1844423.14431539,7.0,4.0,48.0,,41.72815814278149,-87.56692161295082,"(41.72815814278149, -87.56692161295081)",2015-11-06
375658,11/06/2015,Completed,11/06/2015,15-05998282,Pothole in Street,Final Outcome,Pothole Patched,18.0,2200 E 92ND ST,60617.0,1192443.30218209,1844398.37139087,7.0,4.0,48.0,,41.72811510958507,-87.57057413715813,"(41.72811510958507, -87.57057413715812)",2015-11-06
375659,11/06/2015,Completed,11/06/2015,15-05998293,Pothole in Street,Final Outcome,Pothole Patched,16.0,2100 E 91ST ST,60617.0,1191761.16506795,1845044.61877365,8.0,4.0,48.0,,41.72990427719183,-87.57308158854038,"(41.72990427719183, -87.57308158854039)",2015-11-06
375660,11/06/2015,Completed,11/06/2015,15-05998350,Pothole in Street,Final Outcome,Pothole Patched,12.0,8000 S OGLESBY AVE,60617.0,1193248.43061996,1852383.91590873,8.0,4.0,46.0,,41.74980507385853,-87.56756672249153,"(41.749805073858525, -87.56756672249153)",2015-11-06
375661,11/06/2015,Completed,11/06/2015,15-05998759,Pothole in Street,Final Outcome,Pothole Patched,71.0,1650 W CHELSEA PL,60643.0,1167284.06711181,1831439.0342225,19.0,22.0,75.0,,41.69328566599131,-87.66354471742265,"(41.69328566599131, -87.66354471742265)",2015-11-06
375662,11/06/2015,Completed,11/06/2015,15-05998849,Pothole in Street,Final Outcome,No Potholes Found,0.0,440 N JEFFERSON ST,60654.0,1172232.29001842,1903354.59997987,27.0,12.0,24.0,,41.890394882912496,-87.64305644355876,"(41.890394882912496, -87.64305644355876)",2015-11-06
375663,11/06/2015,Completed,11/06/2015,15-05998894,Pothole in Street,Final Outcome,Pothole Patched,41.0,300 N CARPENTER ST,60607.0,1169409.19627849,1902045.50907156,27.0,12.0,28.0,,41.886772119055365,-87.65348680238094,"(41.88677211905537, -87.65348680238094)",2015-11-06
375664,11/06/2015,Completed,11/06/2015,15-05998950,Pothole in Street,Final Outcome,Pothole Patched,18.0,1000 W CARROLL AVE,60607.0,1169715.96587803,1902426.83993004,27.0,12.0,28.0,,41.88787199034725,-87.65226155943851,"(41.88787199034725, -87.65226155943851)",2015-11-06
375665,11/06/2015,Completed,11/06/2015,15-05998986,Pothole in Street,Final Outcome,Pothole Patched,16.0,1100 W CARROLL AVE,60607.0,1169080.8157831002,1902410.52940923,27.0,12.0,28.0,,41.88784080285854,-87.6545952653267,"(41.88784080285854, -87.65459526532672)",2015-11-06
375666,11/06/2015,Completed,11/06/2015,15-05988000,Pothole in Street,Final Outcome,Pothole Patched,7.0,200 E LOWER WACKER DR,60601.0,1177841.838795,1902667.04722636,42.0,1.0,32.0,,41.88833327214449,-87.62223599155249,"(41.88833327214449, -87.62223599155249)",2015-11-06
375667,11/06/2015,Completed,11/06/2015,15-05988095,Pothole in Street,Final Outcome,Pothole Patched,3.0,500 E MCFETRIDGE DR,60605.0,1179783.05633001,1894222.46272919,4.0,1.0,33.0,,41.86513523511381,-87.61542192120865,"(41.86513523511381, -87.61542192120866)",2015-11-06
375668,11/06/2015,Completed,11/06/2015,15-05988145,Pothole in Street,Final Outcome,Pothole Patched,5.0,1500 S MUSEUM CAMPUS DR,60605.0,1180199.05417514,1893013.45122469,4.0,1.0,33.0,,41.86132564957469,-87.61456230597582,"(41.86132564957469, -87.61456230597581)",2015-11-06
375669,11/06/2015,Completed,11/06/2015,15-05988150,Pothole in Street,Final Outcome,Pothole Patched,10.0,545 E 31ST ST,60616.0,1180789.77949085,1884566.25159794,4.0,2.0,35.0,,41.83839416519831,-87.61173621249378,"(41.83839416519831, -87.61173621249378)",2015-11-06
375670,11/06/2015,Completed,11/06/2015,15-05988160,Pothole in Street,Final Outcome,Pothole Patched,2.0,700 E 31ST DR,60616.0,1181577.49199078,1884588.15582576,4.0,1.0,35.0,,41.83865636809654,-87.60917256714802,"(41.83865636809654, -87.60917256714801)",2015-11-06
375671,11/06/2015,Completed,11/06/2015,15-05988271,Pothole in Street,Final Outcome,Pothole Patched,12.0,2300 S FORT DEARBORN,60616.0,1180754.05158821,1888884.39489538,4.0,1.0,33.0,,41.85028424948178,-87.61220911728054,"(41.85028424948178, -87.61220911728054)",2015-11-06
375672,11/05/2015,Completed,11/06/2015,15-05965527,Pothole in Street,Final Outcome,Pothole Patched,1.0,1200 S COLUMBUS DR,60605.0,1178436.25846669,1895117.94691403,4.0,1.0,33.0,,41.86738791392629,-87.62049103409679,"(41.867387913926294, -87.62049103409679)",2015-11-05
