,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
76425,06/03/2014,Completed,06/04/2014,14-00832276,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,10156 S WALLACE ST,60628.0,,,9.0,22.0,73.0,,41.708955515994546,-87.63817723611807,"(41.70895551599455, -87.63817723611808)",2014-06-03
76426,06/03/2014,Completed,06/04/2014,14-00833317,Abandoned Vehicle Complaint,S729565,Dodge,Green,FVI - Outcome,Vehicle was moved from original address requested,40.0,7661 N ROGERS AVE,60626.0,,,49.0,24.0,1.0,,42.02058951450609,-87.66540117316293,"(42.02058951450609, -87.66540117316293)",2014-06-03
76427,06/03/2014,Completed,06/04/2014,14-00834143,Abandoned Vehicle Complaint,275R489,Volkswagen,Silver,FVI - Outcome,Vehicle was moved from original address requested,30.0,2603 S EMERALD AVE,60616.0,,,11.0,9.0,60.0,,41.84523419201177,-87.64508823290414,"(41.845234192011766, -87.64508823290414)",2014-06-03
76428,06/03/2014,Completed,06/04/2014,14-00836441,Abandoned Vehicle Complaint,H59 - 2358,Toyota,White,FVI - Outcome,Vehicle was moved from original address requested,53.0,1449 S INDIANA AVE,60605.0,,,2.0,1.0,33.0,,41.86277336517726,-87.62229663085604,"(41.86277336517726, -87.62229663085603)",2014-06-03
76429,06/03/2014,Completed,06/04/2014,14-00836842,Abandoned Vehicle Complaint,L927681,Jeep/Cherokee,Black,FVI - Outcome,Vehicle was moved from original address requested,10.0,423 E 42ND ST,60653.0,,,3.0,2.0,38.0,,41.81834350606938,-87.61561687603964,"(41.81834350606938, -87.61561687603964)",2014-06-03
76430,06/03/2014,Completed,06/04/2014,14-00837256,Abandoned Vehicle Complaint,R647824,Hyundai,Cream,FVI - Outcome,Vehicle was moved from original address requested,10.0,502 E OAKWOOD BLVD,60653.0,,,3.0,2.0,38.0,,41.8227851930135,-87.6140400832135,"(41.8227851930135, -87.6140400832135)",2014-06-03
76431,06/02/2014,Completed - Dup,06/04/2014,14-00822887,Abandoned Vehicle Complaint,7555021,Pontiac,White,FVI - Outcome,Create Work Order,30.0,2351 S RIDGEWAY AVE,60623.0,1151743.46441346,1888114.02092396,22.0,10.0,30.0,,41.848309284879115,-87.7184151011113,"(41.84830928487912, -87.71841510111129)",2014-06-02
76432,06/02/2014,Completed - Dup,06/04/2014,14-00824428,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,White,FVI - Outcome,Create Work Order,14.0,1250 W 101ST PL,60643.0,1169732.76408338,1837293.4601307,21.0,22.0,73.0,,41.70913374831253,-87.65456903643211,"(41.709133748312524, -87.65456903643211)",2014-06-02
76433,06/02/2014,Completed - Dup,06/04/2014,14-00826226,Abandoned Vehicle Complaint,R616728,Buick,Black,FVI - Outcome,Create Work Order,14.0,2949 W WARREN BLVD,60612.0,1156719.6018661999,1900210.84529477,2.0,12.0,27.0,,41.881838560232524,-87.7006623306742,"(41.88183856023252, -87.7006623306742)",2014-06-02
76434,06/02/2014,Completed - Dup,06/04/2014,14-00826665,Abandoned Vehicle Complaint,7555021,Pontiac,White,FVI - Outcome,Create Work Order,17.0,2351 S RIDGEWAY AVE,60623.0,1151743.46441346,1888114.02092396,22.0,10.0,30.0,,41.848309284879115,-87.7184151011113,"(41.84830928487912, -87.71841510111129)",2014-06-02
76435,06/02/2014,Completed,06/04/2014,14-00822234,Abandoned Vehicle Complaint,330PRR,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,7.0,4625 N KEDVALE AVE,60630.0,,,39.0,17.0,14.0,,41.96478250156608,-87.73143096926123,"(41.96478250156608, -87.73143096926124)",2014-06-02
76436,06/02/2014,Completed,06/04/2014,14-00823694,Abandoned Vehicle Complaint,S276890,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,2.0,26 S MICHIGAN AVE,60603.0,,,42.0,1.0,32.0,,41.881466301981526,-87.6244940951868,"(41.88146630198152, -87.62449409518682)",2014-06-02
76437,06/02/2014,Completed,06/04/2014,14-00823877,Abandoned Vehicle Complaint,HJE7804,Chevrolet,Bronze,FVI - Outcome,Vehicle was moved from original address requested,21.0,1470 W WINONA ST,60640.0,,,48.0,20.0,3.0,22.0,41.97542265815079,-87.66742448322849,"(41.97542265815079, -87.66742448322849)",2014-06-02
76438,06/02/2014,Completed,06/04/2014,14-00825261,Abandoned Vehicle Complaint,V184183,Ford,Blue,FVI - Outcome,Vehicle was moved from original address requested,21.0,2315 S KIRKLAND AVE,60623.0,,,22.0,10.0,29.0,,41.84900702264346,-87.73319805249002,"(41.84900702264346, -87.73319805249001)",2014-06-02
76439,06/02/2014,Completed,06/04/2014,14-00826159,Abandoned Vehicle Complaint,R616728,Buick,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,2949 W WARREN BLVD,60612.0,,,2.0,12.0,27.0,,41.881838560232524,-87.7006623306742,"(41.88183856023252, -87.7006623306742)",2014-06-02
76445,06/01/2014,Completed - Dup,06/04/2014,14-00820535,Abandoned Vehicle Complaint,CAZ6064,Toyota,Blue,FVI - Outcome,Create Work Order,45.0,5538 N CAMPBELL AVE,60625.0,1158667.43321664,1936702.68569204,40.0,20.0,4.0,,41.982508008543896,-87.69199627029245,"(41.9825080085439, -87.69199627029245)",2014-06-01
76446,06/01/2014,Completed,06/04/2014,14-00819847,Abandoned Vehicle Complaint,R14-7796,Volkswagen,Black,FVI - Outcome,Vehicle was moved from original address requested,60.0,853 W BUENA AVE,60613.0,,,46.0,19.0,3.0,34.0,41.95835081332441,-87.65195758164718,"(41.95835081332441, -87.65195758164718)",2014-06-01
76447,06/01/2014,Completed,06/04/2014,14-00820526,Abandoned Vehicle Complaint,CAZ6064,Toyota,Blue,FVI - Outcome,Vehicle was moved from original address requested,45.0,5538 N CAMPBELL AVE,60625.0,,,40.0,20.0,4.0,,41.982508008543896,-87.69199627029245,"(41.9825080085439, -87.69199627029245)",2014-06-01
76500,06/05/2014,Completed,06/05/2014,14-00846049,Abandoned Vehicle Complaint,BPQ660,Ford,Tan,FVI - Outcome,Vehicle was moved from original address requested,21.0,1809 E 68TH ST,60649.0,,,5.0,3.0,43.0,,41.77146780950324,-87.58096202675634,"(41.77146780950324, -87.58096202675635)",2014-06-05
76501,06/05/2014,Completed,06/05/2014,14-00847651,Abandoned Vehicle Complaint,K722388,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,1600 N MEADE AVE,60639.0,,,29.0,25.0,25.0,,41.90931619152836,-87.77780143552084,"(41.909316191528355, -87.77780143552084)",2014-06-05
76502,06/05/2014,Completed,06/05/2014,14-00848559,Abandoned Vehicle Complaint,DON'T HAVE,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,14.0,2816 S KOSTNER AVE,60623.0,,,22.0,10.0,30.0,,41.839895233918796,-87.73431404780253,"(41.839895233918796, -87.73431404780253)",2014-06-05
76503,06/04/2014,Completed,06/05/2014,14-00839135,Abandoned Vehicle Complaint,S925920,Toyota,Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,2600 W SUMMERDALE AVE,60625.0,,,40.0,20.0,4.0,,41.97869833631339,-87.69426589164513,"(41.97869833631339, -87.69426589164512)",2014-06-04
76504,06/04/2014,Completed,06/05/2014,14-00841929,Abandoned Vehicle Complaint,P64 7239,Subaru,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,40.0,5514 S KENWOOD AVE,60637.0,,,5.0,2.0,41.0,,41.794618503068406,-87.59343769258936,"(41.794618503068406, -87.59343769258936)",2014-06-04
76505,06/04/2014,Completed,06/05/2014,14-00842324,Abandoned Vehicle Complaint,444R052,Honda,Silver,FVI - Outcome,Vehicle was moved from original address requested,18.0,8400 S HONORE ST,60620.0,,,18.0,6.0,71.0,,41.741077955502135,-87.6694202592824,"(41.741077955502135, -87.6694202592824)",2014-06-04
76506,06/04/2014,Completed,06/05/2014,14-00842696,Abandoned Vehicle Complaint,R498188,Legacy Unknown,Red,FVI - Outcome,Return to Owner - Vehicle,21.0,1519 S KEELER AVE,60623.0,,,24.0,10.0,29.0,,41.86002763902153,-87.72973331090776,"(41.86002763902153, -87.72973331090776)",2014-06-04
76507,06/04/2014,Completed,06/05/2014,14-00845135,Abandoned Vehicle Complaint,UNKNOWN PLATE #,General Motors Corp.,White,FVI - Outcome,Return to Owner - Vehicle,30.0,4936 S HERMITAGE AVE,60609.0,,,16.0,9.0,61.0,,41.80380065499077,-87.66863692065931,"(41.803800654990766, -87.66863692065931)",2014-06-04
76508,06/02/2014,Completed,06/05/2014,14-00821124,Abandoned Vehicle Complaint,S153837,Mercedes,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,6900 N BELL AVE,60645.0,,,50.0,24.0,2.0,,42.006379331037,-87.68608215128747,"(42.006379331036996, -87.68608215128747)",2014-06-02
76509,06/02/2014,Completed,06/05/2014,14-00822860,Abandoned Vehicle Complaint,S925960,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,20.0,2216 N LECLAIRE AVE,60639.0,,,31.0,25.0,19.0,,41.92103100310936,-87.75374499257595,"(41.92103100310936, -87.75374499257596)",2014-06-02
76510,06/02/2014,Completed,06/05/2014,14-00827828,Abandoned Vehicle Complaint,NO PLATES,Toyota,Black,FVI - Outcome,Vehicle was moved from original address requested,8.0,3712 W 56TH PL,60629.0,,,14.0,8.0,62.0,,41.790698786243375,-87.7163202028537,"(41.790698786243375, -87.71632020285371)",2014-06-02
76513,06/01/2014,Completed,06/05/2014,14-00819034,Abandoned Vehicle Complaint,R378409,Oldsmobile,Beige,FVI - Outcome,Vehicle was moved from original address requested,7.0,2854 W 55TH ST,60632.0,,,14.0,9.0,63.0,,41.79376272267521,-87.69601317055056,"(41.79376272267521, -87.69601317055056)",2014-06-01
76514,06/01/2014,Completed,06/05/2014,14-00819536,Abandoned Vehicle Complaint,SHASHA5,General Motors Corp.,Gray,FVI - Outcome,Vehicle was moved from original address requested,8.0,537 E 91ST PL,60619.0,,,6.0,6.0,44.0,,41.72823895268402,-87.6104109146512,"(41.72823895268402, -87.61041091465121)",2014-06-01
76574,06/06/2014,Completed,06/06/2014,14-00853395,Abandoned Vehicle Complaint,0000000,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,1825.0,5802 W DIVISION ST,60651.0,,,29.0,25.0,25.0,,41.90217770963913,-87.77066224206841,"(41.90217770963913, -87.7706622420684)",2014-06-06
76575,06/04/2014,Completed,06/06/2014,14-00837834,Abandoned Vehicle Complaint,NONE,Volvo,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,6928 N RAVENSWOOD AVE,60626.0,,,49.0,24.0,1.0,,42.007433594902245,-87.67590267610764,"(42.00743359490224, -87.67590267610764)",2014-06-04
76576,06/05/2014,Completed,06/06/2014,14-00846190,Abandoned Vehicle Complaint,000000000,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,60.0,641 N LATROBE AVE,60644.0,,,28.0,15.0,25.0,,41.89239933050599,-87.75658532764461,"(41.89239933050599, -87.75658532764461)",2014-06-05
76577,06/05/2014,Completed,06/06/2014,14-00846209,Abandoned Vehicle Complaint,NO PLATES,Tennessee Trailer,Red,FVI - Outcome,Vehicle was moved from original address requested,10.0,215 N ABERDEEN ST,60607.0,,,27.0,12.0,28.0,,41.886058890265076,-87.65433939379685,"(41.88605889026508, -87.65433939379685)",2014-06-05
76578,06/05/2014,Completed,06/06/2014,14-00846742,Abandoned Vehicle Complaint,00000000,(Unlisted Make),Beige,FVI - Outcome,Vehicle was moved from original address requested,10.0,6500 S MORGAN ST,60621.0,,,17.0,7.0,68.0,,41.77594606155488,-87.649692726716,"(41.775946061554876, -87.649692726716)",2014-06-05
76579,06/05/2014,Completed,06/06/2014,14-00848764,Abandoned Vehicle Complaint,V39 4305,Bmw,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,24 S CLARK ST,60603.0,,,42.0,1.0,32.0,,41.881383436980734,-87.63101328226095,"(41.881383436980734, -87.63101328226095)",2014-06-05
76580,06/05/2014,Completed,06/06/2014,14-00850038,Abandoned Vehicle Complaint,XXXXX,Doolittle,Orange,FVI - Outcome,Return to Owner - Vehicle,8.0,4745 W MAYPOLE AVE,60644.0,,,28.0,11.0,25.0,,41.88435083805405,-87.74476390753765,"(41.88435083805405, -87.74476390753765)",2014-06-05
76581,06/05/2014,Completed,06/06/2014,14-00851399,Abandoned Vehicle Complaint,N929320,Nissan,Gold,FVI - Outcome,Return to Owner - Vehicle,10.0,8317 S DR MARTIN LUTHER KING JR DR,60619.0,,,6.0,6.0,44.0,,41.74326976466264,-87.61456411284111,"(41.743269764662635, -87.61456411284111)",2014-06-05
76582,06/03/2014,Completed,06/06/2014,14-00829185,Abandoned Vehicle Complaint,50012W,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,1616 W 34TH ST,60608.0,,,11.0,9.0,59.0,,41.832439225962794,-87.66626944790792,"(41.832439225962794, -87.66626944790792)",2014-06-03
76583,06/03/2014,Completed,06/06/2014,14-00835137,Abandoned Vehicle Complaint,UNKNOWN,Ford,White,FVI - Outcome,Return to Owner - Vehicle,14.0,2750 N KILPATRICK AVE,60639.0,,,31.0,25.0,19.0,,41.931137503110044,-87.74427722509432,"(41.93113750311005, -87.74427722509431)",2014-06-03
76584,06/03/2014,Completed,06/06/2014,14-00836150,Abandoned Vehicle Complaint,7794927,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,14.0,3543 S ROCKWELL ST,60632.0,,,12.0,9.0,58.0,,41.82884778625879,-87.68974095248348,"(41.82884778625879, -87.68974095248348)",2014-06-03
76585,06/02/2014,Completed,06/06/2014,14-00824506,Abandoned Vehicle Complaint,.,Chevrolet,Brown,FVI - Outcome,Vehicle was moved from original address requested,365.0,1427 N KILDARE AVE,60651.0,,,37.0,25.0,23.0,,41.9069897894144,-87.73364617867983,"(41.90698978941441, -87.73364617867983)",2014-06-02
76624,06/09/2014,Completed,06/09/2014,14-00866100,Abandoned Vehicle Complaint,380VRE,Chevrolet,Red,FVI - Outcome,Return to Owner - Vehicle,14.0,2650 W WILCOX ST,60612.0,,,2.0,11.0,27.0,,41.879394337260095,-87.69327090140537,"(41.879394337260095, -87.69327090140538)",2014-06-09
76625,06/09/2014,Completed,06/09/2014,14-00868657,Abandoned Vehicle Complaint,R42-7982,Ford,Silver,FVI - Outcome,Return to Owner - Vehicle,30.0,1100 E 95TH ST,60619.0,1185206.02998198,1842204.35077205,8.0,4.0,47.0,51.0,41.72226709236867,-87.59715372176242,"(41.72226709236867, -87.59715372176242)",2014-06-09
76626,06/07/2014,Completed,06/09/2014,14-00860937,Abandoned Vehicle Complaint,S0H614,Chevrolet,Tan,FVI - Outcome,Vehicle was moved from original address requested,8.0,9854 S AVENUE H,60617.0,,,10.0,4.0,52.0,,41.71617794580771,-87.53300846676821,"(41.7161779458077, -87.5330084667682)",2014-06-07
76627,06/07/2014,Completed,06/09/2014,14-00861643,Abandoned Vehicle Complaint,S975097,Chevrolet,Tan,FVI - Outcome,Return to Owner - Vehicle,10.0,4532 S VINCENNES AVE,60653.0,,,3.0,2.0,38.0,,41.81210444188027,-87.6140388716604,"(41.81210444188027, -87.61403887166041)",2014-06-07
76628,06/07/2014,Completed,06/09/2014,14-00862293,Abandoned Vehicle Complaint,71789T,Legacy Unknown,White,FVI - Outcome,Vehicle was moved from original address requested,8.0,3045 E 87TH ST,60617.0,,,10.0,4.0,46.0,,41.737292221981825,-87.5496715179106,"(41.737292221981825, -87.5496715179106)",2014-06-07
76629,06/08/2014,Completed,06/09/2014,14-00864230,Abandoned Vehicle Complaint,NONE,"(Homemade Motorcycle, Moped.Etc.)",Black,FVI - Outcome,Vehicle was moved from original address requested,160.0,1518 W FOSTER AVE,60640.0,,,40.0,20.0,77.0,22.0,41.97628759943101,-87.66922538138691,"(41.97628759943101, -87.66922538138691)",2014-06-08
76630,06/08/2014,Completed,06/09/2014,14-00865105,Abandoned Vehicle Complaint,100XRC,Toyota,White,FVI - Outcome,Return to Owner - Vehicle,7.0,1340 S WASHTENAW AVE,60608.0,,,28.0,10.0,29.0,,41.863638565740736,-87.69347635515297,"(41.863638565740736, -87.69347635515297)",2014-06-08
76631,06/06/2014,Completed,06/09/2014,14-00857682,Abandoned Vehicle Complaint,276779,General Motors Corp.,Beige,FVI - Outcome,Vehicle was moved from original address requested,20.0,348 W 42ND PL,60609.0,,,3.0,9.0,37.0,,41.81737028228249,-87.63548958019257,"(41.81737028228249, -87.63548958019257)",2014-06-06
76632,06/06/2014,Completed,06/09/2014,14-00858913,Abandoned Vehicle Complaint,PLATE #S678495,Cadillac,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,311 S GREEN ST,60607.0,,,27.0,12.0,28.0,16.0,41.87756689697245,-87.64825253584264,"(41.877566896972446, -87.64825253584264)",2014-06-06
76633,06/06/2014,Completed,06/09/2014,14-00859327,Abandoned Vehicle Complaint,NO PLATES,General Motors Corp.,White,FVI - Outcome,Vehicle was moved from original address requested,25.0,422 N HAMLIN AVE,60624.0,,,27.0,11.0,23.0,,41.88870792421345,-87.72114821535078,"(41.88870792421345, -87.72114821535078)",2014-06-06
76634,06/06/2014,Completed,06/09/2014,14-00859662,Abandoned Vehicle Complaint,GGN339,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,9211 S GREEN ST,60620.0,,,21.0,22.0,73.0,,41.726461010513994,-87.64441808061859,"(41.72646101051399, -87.6444180806186)",2014-06-06
76635,06/05/2014,Completed - Dup,06/09/2014,14-00845708,Abandoned Vehicle Complaint,SR2636,Chrysler,Silver,FVI - Outcome,Create Work Order,18.0,9812 S ESCANABA AVE,60617.0,1197085.80521624,1840455.81589406,10.0,4.0,51.0,,41.71685799212407,-87.55390139174366,"(41.71685799212407, -87.55390139174365)",2014-06-05
76636,06/05/2014,Completed - Dup,06/09/2014,14-00852679,Abandoned Vehicle Complaint,D780799,Nissan,Gray,FVI - Outcome,Create Work Order,30.0,5237 S CAMPBELL AVE,60632.0,1160590.60839087,1869866.34199651,14.0,9.0,63.0,,41.79818127638361,-87.68645426385838,"(41.79818127638361, -87.68645426385838)",2014-06-05
76637,06/05/2014,Completed,06/09/2014,14-00845704,Abandoned Vehicle Complaint,116SAV,Saturn,Beige,FVI - Outcome,Vehicle was moved from original address requested,16.0,9812 S ESCANABA AVE,60617.0,,,10.0,4.0,51.0,,41.71685799212407,-87.55390139174366,"(41.71685799212407, -87.55390139174365)",2014-06-05
76638,06/05/2014,Completed,06/09/2014,14-00846360,Abandoned Vehicle Complaint,H823539,Dodge,Blue,FVI - Outcome,Return to Owner - Vehicle,7.0,2951 W BYRON ST,60618.0,,,33.0,17.0,16.0,,41.952019122972565,-87.70269993235331,"(41.95201912297256, -87.7026999323533)",2014-06-05
76639,06/05/2014,Completed,06/09/2014,14-00852143,Abandoned Vehicle Complaint,71251FF,Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,21.0,5937 N MILWAUKEE AVE,60646.0,,,45.0,16.0,10.0,,41.98962406356849,-87.78034308916986,"(41.98962406356849, -87.78034308916986)",2014-06-05
76640,06/04/2014,Completed - Dup,06/09/2014,14-00842169,Abandoned Vehicle Complaint,NOT DISPLAYED,,Silver,FVI - Outcome,Create Work Order,7.0,3409 W 60TH PL,60629.0,1154704.70788902,1864295.7188041,16.0,8.0,66.0,,41.78332776161337,-87.70854412457071,"(41.78332776161337, -87.70854412457072)",2014-06-04
76641,06/04/2014,Completed,06/09/2014,14-00837568,Abandoned Vehicle Complaint,NONE,Honda,Silver,FVI - Outcome,Vehicle was moved from original address requested,30.0,3409 W 60TH PL,60629.0,,,16.0,8.0,66.0,,41.78332776161337,-87.70854412457071,"(41.78332776161337, -87.70854412457072)",2014-06-04
76642,06/04/2014,Completed,06/09/2014,14-00844513,Abandoned Vehicle Complaint,S193862,Buick,Beige,FVI - Outcome,Return to Owner - Vehicle,91.0,214 S HOYNE AVE,60612.0,,,2.0,12.0,28.0,,41.87819033294858,-87.67915605131849,"(41.878190332948584, -87.67915605131849)",2014-06-04
76643,06/03/2014,Completed,06/09/2014,14-00829653,Abandoned Vehicle Complaint,S870328,Chrysler,White,FVI - Outcome,Return to Owner - Vehicle,9.0,8745 S CRANDON AVE,60617.0,,,8.0,4.0,48.0,,41.73572424816796,-87.56826284639027,"(41.73572424816796, -87.56826284639027)",2014-06-03
76644,06/03/2014,Completed,06/09/2014,14-00837307,Abandoned Vehicle Complaint,425R1127,(Unlisted Make),Green,FVI - Outcome,Vehicle was moved from original address requested,14.0,4534 S LAVERGNE AVE,60638.0,,,23.0,8.0,56.0,,41.81015259410695,-87.74826336332261,"(41.810152594106945, -87.74826336332261)",2014-06-03
76645,06/01/2014,Completed,06/09/2014,14-00818961,Abandoned Vehicle Complaint,NO PLATES,"U-Haul Co, Division Parkhurst Manufacturing Co.",White,FVI - Outcome,Vehicle was moved from original address requested,7.0,5524 S PEORIA ST,60621.0,,,16.0,7.0,68.0,,41.793115039667505,-87.64770534311864,"(41.793115039667505, -87.64770534311864)",2014-06-01
76646,06/01/2014,Completed,06/09/2014,14-00819501,Abandoned Vehicle Complaint,0,Chevrolet,Silver,FVI - Outcome,Vehicle was moved from original address requested,120.0,9026 S ESCANABA AVE,60617.0,,,10.0,4.0,46.0,,41.730981245738455,-87.55419048576017,"(41.730981245738455, -87.55419048576017)",2014-06-01
76647,06/01/2014,Completed,06/09/2014,14-00820558,Abandoned Vehicle Complaint,818VRX,Cadillac,Beige,FVI - Outcome,Vehicle was moved from original address requested,10.0,1200 S OAKLEY AVE,60608.0,,,25.0,12.0,28.0,,41.866598563371284,-87.68373519581046,"(41.86659856337128, -87.68373519581046)",2014-06-01
76648,06/02/2014,Completed - Dup,06/09/2014,14-00827633,Abandoned Vehicle Complaint,V646956,Oldsmobile,Blue,FVI - Outcome,Create Work Order,30.0,7915 S SACRAMENTO AVE,60652.0,1157754.14990869,1851953.51386873,18.0,8.0,70.0,,41.74930046633646,-87.69734782663494,"(41.74930046633646, -87.69734782663494)",2014-06-02
76649,06/02/2014,Completed,06/09/2014,14-00827614,Abandoned Vehicle Complaint,?,(Unlisted Make),Multi-Color,FVI - Outcome,Vehicle was moved from original address requested,111.0,6402 S LECLAIRE AVE,60638.0,,,13.0,8.0,64.0,,41.77602344212057,-87.74932203165675,"(41.77602344212057, -87.74932203165675)",2014-06-02
76803,06/10/2014,Completed,06/10/2014,14-00874497,Abandoned Vehicle Complaint,116SAV,Saturn,Beige,FVI - Outcome,Vehicle was moved from original address requested,21.0,9812 S ESCANABA AVE,60617.0,,,10.0,4.0,51.0,,41.71685799212407,-87.55390139174366,"(41.71685799212407, -87.55390139174365)",2014-06-10
76804,06/10/2014,Completed,06/10/2014,14-00875933,Abandoned Vehicle Complaint,P868748,Dodge,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,3831 S CALUMET AVE,60653.0,,,3.0,2.0,35.0,,41.824699611327894,-87.61808366693577,"(41.82469961132789, -87.61808366693576)",2014-06-10
76805,06/09/2014,Completed,06/10/2014,14-00865376,Abandoned Vehicle Complaint,R42 5258,Honda,Gold,FVI - Outcome,Vehicle was moved from original address requested,14.0,5644 N SACRAMENTO AVE,60659.0,,,40.0,20.0,2.0,,41.98442657964139,-87.70420164220627,"(41.98442657964138, -87.70420164220626)",2014-06-09
76806,06/09/2014,Completed,06/10/2014,14-00865400,Abandoned Vehicle Complaint,124113F,(Unlisted Make),Yellow,FVI - Outcome,Vehicle was moved from original address requested,8.0,2408 W ESTES AVE,60645.0,,,50.0,24.0,2.0,,42.010563855064504,-87.69060358578822,"(42.01056385506451, -87.69060358578824)",2014-06-09
