,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
101014,06/03/2015,Completed,06/03/2015,15-02442090,Abandoned Vehicle Complaint,S79 5666,Chevrolet,Cream,FVI - Outcome,Vehicle was moved from original address requested,180.0,1100 S CAMPBELL AVE,60612.0,,,28.0,11.0,28.0,,41.868358180195706,-87.68866751531306,"(41.868358180195706, -87.68866751531307)",2015-06-03
101015,06/03/2015,Completed,06/03/2015,15-02442203,Abandoned Vehicle Complaint,K78 0712,Jeep - Year Greater 1988,Blue,FVI - Outcome,Vehicle was moved from original address requested,400.0,922 S CAMPBELL AVE,60612.0,,,28.0,11.0,28.0,,41.869483797360246,-87.6886974833885,"(41.86948379736025, -87.6886974833885)",2015-06-03
101016,06/02/2015,Completed,06/03/2015,15-02412654,Abandoned Vehicle Complaint,NO PLATE,Nissan,White,FVI - Outcome,Vehicle was moved from original address requested,2.0,316 W CHICAGO AVE,60654.0,,,27.0,18.0,8.0,,41.89667409709342,-87.63639568873215,"(41.896674097093424, -87.63639568873215)",2015-06-02
101017,06/02/2015,Completed,06/03/2015,15-02414157,Abandoned Vehicle Complaint,L165590,Mercury,Brown,FVI - Outcome,Vehicle was moved from original address requested,21.0,3013 W SACRAMENTO SQ,60612.0,,,27.0,12.0,23.0,,41.88956277662601,-87.70211641469075,"(41.88956277662601, -87.70211641469075)",2015-06-02
101018,06/02/2015,Completed,06/03/2015,15-02417523,Abandoned Vehicle Complaint,NONE,(Unlisted Make),Red,FVI - Outcome,Vehicle was moved from original address requested,15.0,451 N MENARD AVE,60644.0,,,29.0,15.0,25.0,,41.888693930077814,-87.76977208401934,"(41.88869393007781, -87.76977208401934)",2015-06-02
101019,06/02/2015,Completed,06/03/2015,15-02417983,Abandoned Vehicle Complaint,R474052,Chevrolet,Maroon,FVI - Outcome,Vehicle was moved from original address requested,21.0,853 N RIDGEWAY AVE,60651.0,,,27.0,11.0,23.0,63.0,41.896990481958774,-87.71987841072452,"(41.896990481958774, -87.71987841072453)",2015-06-02
101020,06/02/2015,Completed,06/03/2015,15-02421974,Abandoned Vehicle Complaint,NO PLATES,Pontiac,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,65.0,1825 S CHRISTIANA AVE,60623.0,,,24.0,10.0,29.0,,41.8557304158433,-87.70887554021175,"(41.855730415843304, -87.70887554021175)",2015-06-02
101021,06/02/2015,Completed,06/03/2015,15-02422384,Abandoned Vehicle Complaint,S102933,Hyundai,Beige,FVI - Outcome,Vehicle was moved from original address requested,7.0,2400 W 40TH ST,60632.0,,,12.0,9.0,58.0,,41.821208879473225,-87.68483484931177,"(41.821208879473225, -87.68483484931176)",2015-06-02
101022,06/02/2015,Completed,06/03/2015,15-02427385,Abandoned Vehicle Complaint,UNKNOWN,Nissan,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,3041 S HARDING AVE,60623.0,,,22.0,10.0,30.0,,41.837510991484535,-87.72299816691853,"(41.83751099148454, -87.72299816691853)",2015-06-02
101023,06/02/2015,Completed,06/03/2015,15-02429977,Abandoned Vehicle Complaint,NO REAR PLATE,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,2610 S GREEN ST,60608.0,,,11.0,9.0,60.0,,41.844903080623524,-87.64767481120896,"(41.84490308062352, -87.64767481120896)",2015-06-02
101024,06/02/2015,Completed - Dup,06/03/2015,15-02424588,Abandoned Vehicle Complaint,3131107,Cadillac,Brown,FVI - Outcome,Create Work Order,30.0,1322 W 72ND ST,60636.0,1168585.27199278,1857018.60701603,6.0,7.0,67.0,,41.76328298454942,-87.65827739741562,"(41.76328298454942, -87.65827739741563)",2015-06-02
101025,06/02/2015,Completed - Dup,06/03/2015,15-02425704,Abandoned Vehicle Complaint,8900601,Chevrolet,Maroon,FVI - Outcome,Create Work Order,14.0,1839 W MELROSE ST,60657.0,1163436.7702847,1921607.18681015,47.0,19.0,5.0,,41.94041206450765,-87.67547015039125,"(41.94041206450765, -87.67547015039125)",2015-06-02
101026,06/02/2015,Completed - Dup,06/03/2015,15-02425896,Abandoned Vehicle Complaint,8900601,Chevrolet,Maroon,FVI - Outcome,Create Work Order,14.0,1839 W MELROSE ST,60657.0,1163436.7702847,1921607.18681015,47.0,19.0,5.0,,41.94041206450765,-87.67547015039125,"(41.94041206450765, -87.67547015039125)",2015-06-02
101027,06/02/2015,Completed - Dup,06/03/2015,15-02427826,Abandoned Vehicle Complaint,1501044,Chevrolet,White,FVI - Outcome,Create Work Order,21.0,2443 N MANGO AVE,60639.0,1137642.87472974,1915660.42547298,30.0,25.0,19.0,,41.92520552118597,-87.76953613481214,"(41.92520552118597, -87.76953613481214)",2015-06-02
101028,06/02/2015,Completed,06/03/2015,15-02409676,Abandoned Vehicle Complaint,V746018,Toyota,Black,FVI - Outcome,Vehicle was moved from original address requested,10.0,3957 W HURON ST,60624.0,,,37.0,11.0,23.0,,41.893425099951365,-87.72576570773815,"(41.893425099951365, -87.72576570773815)",2015-06-02
101029,06/02/2015,Completed,06/03/2015,15-02409745,Abandoned Vehicle Complaint,NLP,Buick,Black,FVI - Outcome,Return to Owner - Vehicle,10.0,3960 W ERIE ST,60624.0,,,37.0,11.0,23.0,,41.89301438144328,-87.72587249460855,"(41.89301438144328, -87.72587249460855)",2015-06-02
101030,06/02/2015,Completed,06/03/2015,15-02411154,Abandoned Vehicle Complaint,E436884,Buick,Maroon,FVI - Outcome,Vehicle was moved from original address requested,10.0,6032 N AUSTIN AVE,60646.0,,,39.0,16.0,10.0,,41.99121813695964,-87.7780243278735,"(41.99121813695964, -87.7780243278735)",2015-06-02
101031,06/02/2015,Completed,06/03/2015,15-02411413,Abandoned Vehicle Complaint,A97 9671,Lexus,Green,FVI - Outcome,Need Vehicle Tow Report,,6205 N RIDGEWAY AVE,60659.0,,,39.0,17.0,13.0,,41.993920039452355,-87.72253886053664,"(41.99392003945236, -87.72253886053666)",2015-06-02
101032,06/02/2015,Completed,06/03/2015,15-02411672,Abandoned Vehicle Complaint,NO PLATES,Toyota,Silver,FVI - Outcome,Vehicle was moved from original address requested,14.0,1418 E 57TH ST,60637.0,,,5.0,2.0,41.0,,41.79161834950028,-87.5907516151542,"(41.791618349500276, -87.5907516151542)",2015-06-02
101033,06/02/2015,Completed,06/03/2015,15-02411776,Abandoned Vehicle Complaint,NO PLATES-,"(Homemade Motorcycle, Moped.Etc.)",Black,FVI - Outcome,Vehicle was moved from original address requested,20.0,2400 W GREENLEAF AVE,60645.0,,,50.0,24.0,2.0,,42.00962149073405,-87.6902566772932,"(42.00962149073405, -87.6902566772932)",2015-06-02
101034,06/01/2015,Completed,06/03/2015,15-02384959,Abandoned Vehicle Complaint,DF 6079,(Unlisted Make),Yellow,FVI - Outcome,Vehicle was moved from original address requested,30.0,2040 W AINSLIE ST,60625.0,,,40.0,20.0,4.0,,41.97065826586788,-87.68086249332191,"(41.970658265867876, -87.6808624933219)",2015-06-01
101035,06/01/2015,Completed,06/03/2015,15-02387211,Abandoned Vehicle Complaint,152S814,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,14.0,2239 S KILDARE AVE,60623.0,,,22.0,10.0,29.0,,41.85027006417624,-87.73106438803885,"(41.85027006417624, -87.73106438803885)",2015-06-01
101036,06/01/2015,Completed,06/03/2015,15-02389241,Abandoned Vehicle Complaint,G202449,Oldsmobile,Beige,FVI - Outcome,Return to Owner - Vehicle,90.0,2263 S SPRINGFIELD AVE,60623.0,,,22.0,10.0,30.0,,41.84982724650536,-87.72208693548212,"(41.84982724650537, -87.72208693548212)",2015-06-01
101037,06/01/2015,Completed,06/03/2015,15-02389428,Abandoned Vehicle Complaint,X343344,"Monon Trailer, Div. Of Evans Products Co.",Red,FVI - Outcome,Vehicle was moved from original address requested,35.0,3053 W 21ST PL,60623.0,,,24.0,10.0,30.0,,41.852608430696094,-87.7024296949017,"(41.852608430696094, -87.70242969490168)",2015-06-01
101038,06/01/2015,Completed,06/03/2015,15-02391589,Abandoned Vehicle Complaint,E23 2917,Bmw,Silver,FVI - Outcome,Vehicle was moved from original address requested,7.0,6108 N MOODY AVE,60646.0,,,39.0,16.0,10.0,,41.99241348706745,-87.7818395602482,"(41.99241348706745, -87.7818395602482)",2015-06-01
101039,06/01/2015,Completed,06/03/2015,15-02392549,Abandoned Vehicle Complaint,86209,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,10.0,6245 N KEDZIE AVE,60659.0,,,50.0,24.0,2.0,,41.995152658168266,-87.70913626849085,"(41.995152658168266, -87.70913626849085)",2015-06-01
101040,06/01/2015,Completed,06/03/2015,15-02393280,Abandoned Vehicle Complaint,L454568,Honda,Black,FVI - Outcome,Return to Owner - Vehicle,14.0,7208 W SCHOOL ST,60634.0,,,29.0,16.0,17.0,,41.93991467217594,-87.80721046027134,"(41.93991467217594, -87.80721046027135)",2015-06-01
101041,06/01/2015,Completed,06/03/2015,15-02394831,Abandoned Vehicle Complaint,E83 0837,Chevrolet,Silver,FVI - Outcome,Vehicle was moved from original address requested,60.0,6611 S GREENWOOD AVE,60637.0,,,5.0,3.0,42.0,,41.77465149808719,-87.59957304930047,"(41.77465149808719, -87.59957304930049)",2015-06-01
101042,06/01/2015,Completed,06/03/2015,15-02400421,Abandoned Vehicle Complaint,5152952,Ford,Red,FVI - Outcome,Return to Owner - Vehicle,110114.0,1620 W WALLEN AVE,60626.0,,,49.0,24.0,1.0,24.0,42.00273481937501,-87.67142997750629,"(42.00273481937501, -87.67142997750629)",2015-06-01
101043,06/01/2015,Completed,06/03/2015,15-02402805,Abandoned Vehicle Complaint,V776682,Subaru,Green,FVI - Outcome,Vehicle was moved from original address requested,22.0,5819 S HARPER AVE,60637.0,,,5.0,2.0,41.0,,41.789057755685846,-87.58882559093075,"(41.78905775568585, -87.58882559093075)",2015-06-01
101090,06/03/2015,Completed - Dup,06/04/2015,15-02453396,Abandoned Vehicle Complaint,L863002,Chevrolet,Blue,FVI - Outcome,Create Work Order,30.0,6337 S TROY ST,60629.0,1156476.34098967,1862438.5985283002,17.0,8.0,66.0,3.0,41.77784564125012,-87.70174100643,"(41.77784564125012, -87.70174100643)",2015-06-03
101091,06/03/2015,Completed,06/04/2015,15-02440148,Abandoned Vehicle Complaint,M569217,Mercury,Gray,FVI - Outcome,Vehicle was moved from original address requested,20.0,4506 S TALMAN AVE,60632.0,,,15.0,9.0,58.0,,41.81170551022182,-87.69078806873728,"(41.81170551022182, -87.69078806873728)",2015-06-03
101092,06/03/2015,Completed,06/04/2015,15-02460371,Abandoned Vehicle Complaint,752 6985,Buick,Blue,FVI - Outcome,Vehicle was moved from original address requested,36.0,3531 W 63RD PL,60629.0,,,23.0,8.0,66.0,,41.777798663773105,-87.71161419060681,"(41.7777986637731, -87.7116141906068)",2015-06-03
101093,06/02/2015,Completed - Dup,06/04/2015,15-02424705,Abandoned Vehicle Complaint,S915371,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,10.0,4216 N HARDING AVE,60618.0,,,39.0,17.0,16.0,,41.95785685033202,-87.72666280252722,"(41.95785685033202, -87.72666280252722)",2015-06-02
101094,06/02/2015,Completed,06/04/2015,15-02409660,Abandoned Vehicle Complaint,8562203,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,21.0,6337 S TROY ST,60629.0,,,17.0,8.0,66.0,3.0,41.77784564125012,-87.70174100643,"(41.77784564125012, -87.70174100643)",2015-06-02
101095,06/02/2015,Completed,06/04/2015,15-02412375,Abandoned Vehicle Complaint,R195374,Honda,White,FVI - Outcome,Return to Owner - Vehicle,,5025 N KENNISON AVE,60630.0,,,39.0,17.0,14.0,,41.97249509919335,-87.74123985152856,"(41.97249509919335, -87.74123985152856)",2015-06-02
101096,06/02/2015,Completed,06/04/2015,15-02414047,Abandoned Vehicle Complaint,H282173,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,21.0,5647 S KEELER AVE,60629.0,,,13.0,8.0,62.0,,41.78998526963587,-87.7278257440057,"(41.78998526963587, -87.72782574400571)",2015-06-02
101097,06/02/2015,Completed,06/04/2015,15-02415791,Abandoned Vehicle Complaint,NONE,Buick,Gray,FVI - Outcome,Vehicle was moved from original address requested,30.0,18 N LAKEFRONT DR,60602.0,,,42.0,1.0,32.0,,41.88264675128993,-87.61522600432959,"(41.88264675128993, -87.6152260043296)",2015-06-02
101098,06/02/2015,Completed,06/04/2015,15-02422732,Abandoned Vehicle Complaint,NO PLATES,Jeep/Cherokee,White,FVI - Outcome,Return to Owner - Vehicle,5.0,5503 S NORDICA AVE,60638.0,,,23.0,8.0,56.0,,41.791886631299974,-87.79757419390587,"(41.79188663129998, -87.79757419390587)",2015-06-02
101099,06/02/2015,Completed,06/04/2015,15-02424571,Abandoned Vehicle Complaint,X808505,Audi,Gray,FVI - Outcome,Vehicle was moved from original address requested,10.0,4216 N HARDING AVE,60618.0,,,39.0,17.0,16.0,,41.95785685033202,-87.72666280252722,"(41.95785685033202, -87.72666280252722)",2015-06-02
101100,06/02/2015,Completed,06/04/2015,15-02425849,Abandoned Vehicle Complaint,UNKNOWN,General Motors Corp.,Tan,FVI - Outcome,Vehicle was moved from original address requested,14.0,3855 W 57TH ST,60629.0,,,23.0,8.0,62.0,,41.789510515528,-87.72033084719263,"(41.789510515527994, -87.72033084719263)",2015-06-02
101101,06/02/2015,Completed,06/04/2015,15-02426600,Abandoned Vehicle Complaint,UNKNOWN,Kia Motors Corp,Gold,FVI - Outcome,Vehicle was moved from original address requested,7.0,6714 S KOLIN AVE,60629.0,,,13.0,8.0,65.0,,41.77078242059854,-87.73123678746437,"(41.77078242059854, -87.73123678746438)",2015-06-02
101102,06/01/2015,Completed,06/04/2015,15-02391528,Abandoned Vehicle Complaint,E519736,Mercedes,Red,FVI - Outcome,Vehicle was moved from original address requested,30.0,2512 N BOSWORTH AVE,60614.0,,,32.0,19.0,7.0,,41.92734532721824,-87.66716388269737,"(41.92734532721824, -87.66716388269737)",2015-06-01
101103,06/01/2015,Completed,06/04/2015,15-02392645,Abandoned Vehicle Complaint,5949263,Ford,Brown,FVI - Outcome,Vehicle was moved from original address requested,30.0,4400 S HOMAN AVE,60632.0,,,14.0,8.0,58.0,,41.813457143797024,-87.7092366380682,"(41.813457143797024, -87.7092366380682)",2015-06-01
101104,06/01/2015,Completed,06/04/2015,15-02392647,Abandoned Vehicle Complaint,UNKNOW,Oldsmobile,Maroon,FVI - Outcome,Vehicle was moved from original address requested,30.0,5214 S KILDARE AVE,60632.0,,,23.0,8.0,57.0,,41.798163735633885,-87.7308054607637,"(41.79816373563389, -87.7308054607637)",2015-06-01
101105,06/01/2015,Completed,06/04/2015,15-02398738,Abandoned Vehicle Complaint,S103048,Toyota,Red,FVI - Outcome,Vehicle was moved from original address requested,60.0,5224 S KILBOURN AVE,60632.0,,,23.0,8.0,57.0,,41.797808706702476,-87.73568836908919,"(41.79780870670248, -87.73568836908919)",2015-06-01
101106,06/01/2015,Completed,06/04/2015,15-02400975,Abandoned Vehicle Complaint,X60 1118,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,15.0,3707 W MARQUETTE RD,60629.0,,,13.0,8.0,65.0,,41.771371528463334,-87.7155705895817,"(41.771371528463334, -87.7155705895817)",2015-06-01
101107,06/01/2015,Completed,06/04/2015,15-02403448,Abandoned Vehicle Complaint,643 3636,Honda,Red,FVI - Outcome,Return to Owner - Vehicle,30.0,6507 N MOZART ST,60645.0,,,50.0,24.0,2.0,,41.99962575706642,-87.70077613119881,"(41.999625757066426, -87.70077613119881)",2015-06-01
101146,06/05/2015,Completed,06/05/2015,15-02484363,Abandoned Vehicle Complaint,367092D,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,10.0,3000 N OCTAVIA AVE,60707.0,,,29.0,25.0,17.0,,41.934554832379405,-87.80921605597473,"(41.934554832379405, -87.80921605597474)",2015-06-05
101147,06/05/2015,Completed,06/05/2015,15-02486099,Abandoned Vehicle Complaint,CAN'T SEE FROM WINDOW,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,4.0,4733 W 63RD ST,60629.0,,,13.0,8.0,64.0,3.0,41.778333231440314,-87.74112834132774,"(41.77833323144031, -87.74112834132775)",2015-06-05
101148,06/04/2015,Completed - Dup,06/05/2015,15-02465931,Abandoned Vehicle Complaint,V333621,Chevrolet,Gray,FVI - Outcome,Create Work Order,30.0,10634 S WOOD ST,60643.0,1166240.72033443,1834025.09002208,19.0,22.0,72.0,,41.69996432764993,-87.66705111704219,"(41.69996432764993, -87.6670511170422)",2015-06-04
101149,06/04/2015,Completed - Dup,06/05/2015,15-02471400,Abandoned Vehicle Complaint,613MUB,Nissan,Green,FVI - Outcome,Create Work Order,21.0,5745 S RICHMOND ST,60629.0,1157692.99698899,1866401.84787775,16.0,8.0,63.0,,41.78865576463984,-87.69717236088684,"(41.78865576463984, -87.69717236088684)",2015-06-04
101150,06/04/2015,Completed - Dup,06/05/2015,15-02471582,Abandoned Vehicle Complaint,V51 8477,Suzuki,Gray,FVI - Outcome,Create Work Order,14.0,3552 W CARMEN AVE,60625.0,1151702.16416768,1933654.18000593,39.0,17.0,13.0,,41.97392891484957,-87.71806889734668,"(41.97392891484957, -87.71806889734668)",2015-06-04
101151,06/04/2015,Completed - Dup,06/05/2015,15-02477301,Abandoned Vehicle Complaint,V333621,Chevrolet,Gray,FVI - Outcome,Create Work Order,25.0,10636 S WOOD ST,60643.0,1166241.02033443,1834015.79002208,19.0,22.0,72.0,,41.69990842819808,-87.6670491713548,"(41.69990842819808, -87.66704917135482)",2015-06-04
101152,06/04/2015,Completed,06/05/2015,15-02464819,Abandoned Vehicle Complaint,DEG5959,Chevrolet,Black,FVI - Outcome,Return to Owner - Vehicle,14.0,3112 S PRAIRIE AVE,60616.0,,,3.0,2.0,35.0,,41.83794686497564,-87.62077257869491,"(41.837946864975635, -87.62077257869491)",2015-06-04
101153,06/04/2015,Completed,06/05/2015,15-02465680,Abandoned Vehicle Complaint,642 XFC WISCONSIN,Ford,Silver,FVI - Outcome,Vehicle was moved from original address requested,60.0,3818 W 27TH ST,60623.0,,,22.0,10.0,30.0,25.0,41.842576756920465,-87.72051064221736,"(41.84257675692046, -87.72051064221738)",2015-06-04
101154,06/04/2015,Completed,06/05/2015,15-02471840,Abandoned Vehicle Complaint,X738030,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,20.0,6350 S UNIVERSITY AVE,60637.0,,,20.0,3.0,42.0,,41.77912759961807,-87.59755471983325,"(41.77912759961807, -87.59755471983327)",2015-06-04
101155,06/04/2015,Completed,06/05/2015,15-02473070,Abandoned Vehicle Complaint,AJZ7338,Hyundai,White,FVI - Outcome,Vehicle was moved from original address requested,10.0,14 N STATE ST,60602.0,,,42.0,1.0,32.0,1.0,41.882360207612976,-87.62798922395605,"(41.88236020761298, -87.62798922395605)",2015-06-04
