SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-01413181,09/01/2010,,,,,,,,1549,S,ST LOUIS,AVE,60623.0,1153289.43186646,1892157.46541902,24.0,10.0,29.0,41.85992464505168,-87.71279709846884,"(41.85992464505168, -87.71279709846885)",2010-09-01
Vacant/Abandoned Building,10-01413371,09/01/2010,,,,,,,,12048,S,EGGLESTON,AVE,60628.0,1175466.18150425,1825026.96571448,34.0,5.0,53.0,41.67524221188978,-87.63339802626267,"(41.67524221188978, -87.63339802626265)",2010-09-01
Vacant/Abandoned Building,10-01413453,09/01/2010,Front,,Open,WAS BOARDED UP  AND BROKEN WINDOW AND SIDE DOOR,Vacant,False,True,5626,S,GREEN,ST,60621.0,1171598.68362372,1867540.60581927,20.0,7.0,68.0,41.79199087526633,-87.64631167571207,"(41.79199087526633, -87.64631167571207)",2010-09-01
Vacant/Abandoned Building,10-01413845,09/01/2010,Garage,,Open,FRONT DOOR,Vacant,False,False,8600,S,KINGSTON,AVE,60617.0,1194655.80911868,1848446.91039038,7.0,4.0,46.0,41.73905967266818,-87.56239396267634,"(41.73905967266818, -87.56239396267634)",2010-09-01
Vacant/Abandoned Building,10-01413970,09/01/2010,Front,,Open,BACK DOOR UNSECURED/REAR 2ND FL WINDOWS UNSECURED,Vacant,False,True,417,W,117TH,ST,60628.0,1175539.68948762,1827326.17463255,34.0,5.0,53.0,41.681549963589866,-87.63306057738545,"(41.681549963589866, -87.63306057738545)",2010-09-01
Vacant/Abandoned Building,10-01414403,09/01/2010,Front,,Open,GARAGE,Vacant,False,False,3707,W,71ST,ST,60629.0,1152852.11969198,1857271.09038906,13.0,8.0,65.0,41.764200271157506,-87.71532328604836,"(41.76420027115751, -87.71532328604836)",2010-09-01
Vacant/Abandoned Building,10-01414861,09/02/2010,,,,,,,,4148,W,GLADYS,AVE,60624.0,1148791.5921274999,1898031.72838877,28.0,11.0,26.0,41.87613234011589,-87.72915580770406,"(41.87613234011589, -87.72915580770407)",2010-09-02
Vacant/Abandoned Building,10-01416184,09/02/2010,Rear,,Open,"OPEN IN REAR, BACK BASEMENT WINDOW",Vacant,False,True,1551,S,SAWYER,AVE,60623.0,1154949.5360074,1892182.16008637,24.0,10.0,29.0,41.85995932314986,-87.70670261839318,"(41.85995932314986, -87.70670261839317)",2010-09-02
Vacant/Abandoned Building,10-01416221,09/02/2010,Front,,Open,FRONT GATE IS OPEN,Vacant,False,False,1553,S,SAWYER,AVE,60623.0,1154949.9360074,1892168.66008637,24.0,10.0,29.0,41.859922269639625,-87.70670151177471,"(41.859922269639625, -87.70670151177472)",2010-09-02
Vacant/Abandoned Building,10-01416403,09/02/2010,Garage,,Open,,Vacant,False,False,6928,S,LOOMIS,BLVD,60636.0,1168192.95387,1858810.02511254,17.0,7.0,67.0,41.768107091846,-87.65905093003956,"(41.768107091846, -87.65905093003956)",2010-09-02
Vacant/Abandoned Building,10-01416429,09/02/2010,Front,,Boarded,,Vacant,False,False,7351,S,GREEN,ST,60621.0,1171909.50403113,1856106.00679745,17.0,7.0,68.0,41.76060617199937,-87.64550731046153,"(41.76060617199937, -87.64550731046151)",2010-09-02
Vacant/Abandoned Building,10-01417441,09/02/2010,Garage,,Open,GARAGE,Vacant,False,True,7219,S,PAXTON,AVE,60649.0,1192135.17106585,1857526.23406933,5.0,3.0,43.0,41.764035695078384,-87.57133432896299,"(41.76403569507838, -87.57133432896298)",2010-09-02
Vacant/Abandoned Building,10-01417989,09/02/2010,Front,,Open,ONPEN IN BACK.  COMPLAINING OF OVERGROWN WEEDS.,Vacant,False,False,6801,S,CARPENTER,ST,60621.0,1170485.82038668,1859717.42441927,17.0,7.0,68.0,41.77054747473556,-87.65062010566744,"(41.77054747473556, -87.65062010566744)",2010-09-02
Vacant/Abandoned Building,10-01418000,09/02/2010,Front,,Open,OPEN IN FRONT ON THE 1ST FLOOR,Vacant,False,False,7800,S,MARSHFIELD,AVE,60620.0,1166698.31851722,1852986.8575265,17.0,6.0,71.0,41.752159550827095,-87.66469538132407,"(41.75215955082709, -87.66469538132407)",2010-09-02
Vacant/Abandoned Building,10-01418680,09/02/2010,Front,,Open,,Vacant,False,True,4041,W,KAMERLING,AVE,60651.0,1149194.14511344,1908685.96009112,27.0,25.0,23.0,41.90536090680339,-87.7274015148019,"(41.90536090680339, -87.72740151480191)",2010-09-02
Vacant/Abandoned Building,10-01418877,09/02/2010,Rear,,Open,,Vacant,False,False,8338,S,PRAIRIE,AVE,60619.0,1179485.35898719,1849773.07379479,6.0,6.0,44.0,41.74305830769208,-87.61793466313027,"(41.743058307692074, -87.61793466313027)",2010-09-02
Vacant/Abandoned Building,10-01419098,09/02/2010,Front,,Open,IN THE REAR .. AND ALSO BEING USED FOR PROSTITUTION--- GATES NO LONGER SECURED,Vacant,False,True,5248,W,CHICAGO,AVE,60651.0,1141123.05871059,1904824.71920356,37.0,15.0,25.0,41.89491782772857,-87.75714489248043,"(41.89491782772857, -87.75714489248043)",2010-09-02
Vacant/Abandoned Building,10-01419222,09/02/2010,Front,,Open,FRONT DOORS AND WINDOWS,Vacant,False,True,7417,S,EVANS,AVE,60619.0,1182508.34192188,1855997.65931257,6.0,3.0,69.0,41.760069734261826,-87.6066658081871,"(41.760069734261826, -87.60666580818709)",2010-09-02
Vacant/Abandoned Building,10-01419434,09/02/2010,Front,,Open,,Vacant,False,False,8716,S,SANGAMON,ST,60620.0,1171499.51462863,1847035.97059827,21.0,22.0,71.0,41.735725782632386,-87.64727498553074,"(41.735725782632386, -87.64727498553074)",2010-09-02
Vacant/Abandoned Building,10-01419540,09/02/2010,Front,,Open,FRONT,Vacant,False,True,9400,S,LAFAYETTE,AVE,60620.0,1177594.49748856,1842644.04603227,21.0,6.0,49.0,41.723538285055845,-87.62507776012531,"(41.72353828505584, -87.62507776012531)",2010-09-02
Vacant/Abandoned Building,10-01421033,09/02/2010,Front,,Open,,Vacant,True,False,6606,S,LOOMIS,BLVD,60636.0,1168131.91729285,1860945.24991348,17.0,7.0,67.0,41.773967734427316,-87.65921331215206,"(41.77396773442731, -87.65921331215206)",2010-09-02
Vacant/Abandoned Building,10-01421381,09/02/2010,Front,,Open,,Vacant,False,False,1447,W,73RD,ST,60636.0,1167796.32457976,1856333.34130713,17.0,7.0,67.0,41.76131926901173,-87.66057576645184,"(41.76131926901173, -87.66057576645183)",2010-09-02
Vacant/Abandoned Building,10-01421605,09/02/2010,Front,,Open,ALL,Vacant,False,True,8033,S,MANISTEE,AVE,60617.0,1195901.83737486,1852234.3479262001,7.0,4.0,46.0,41.749421979477965,-87.55770376642971,"(41.749421979477965, -87.55770376642971)",2010-09-02
Vacant/Abandoned Building,10-01421905,09/02/2010,Front,,Open,ALL DOORS -- OPEN & DANGEROUS-PLS BOARD UP PER ALDERMAN,Vacant,,True,528,N,HARDING,AVE,60624.0,1149963.5879011,1903236.30817633,27.0,11.0,23.0,41.89039155612798,-87.72471708602114,"(41.89039155612798, -87.72471708602114)",2010-09-02
Vacant/Abandoned Building,10-01422701,09/03/2010,Front,,Open,,Vacant,False,False,1640,W,BRYN MAWR,AVE,60660.0,1164380.31617474,1937259.36077973,40.0,20.0,77.0,41.98345988024912,-87.67080642125894,"(41.98345988024912, -87.67080642125893)",2010-09-03
Vacant/Abandoned Building,10-01424021,09/03/2010,,,,,,,,8540,S,MUSKEGON,AVE,60617.0,1196636.65361683,1848893.5995902,7.0,4.0,46.0,41.740236500142665,-87.5551218736577,"(41.740236500142665, -87.5551218736577)",2010-09-03
Vacant/Abandoned Building,10-01424146,09/03/2010,Front,,Open,FRONT AND REAR/SIDES,Vacant,False,True,6023,S,MAY,ST,60621.0,1169682.42490049,1864853.16850407,16.0,7.0,68.0,41.784658042295774,-87.65341619050686,"(41.784658042295774, -87.65341619050686)",2010-09-03
Vacant/Abandoned Building,10-01424148,09/03/2010,Front,,Open,REAR,Vacant,False,True,6028,S,MAY,ST,60621.0,1169683.32490049,1864819.66850407,16.0,7.0,68.0,41.784566094813634,-87.65341386199113,"(41.784566094813634, -87.65341386199113)",2010-09-03
Vacant/Abandoned Building,10-01424166,09/03/2010,Front,,Open,OPEN IN THE REAR -BOARDED AT FRONT - THIS PROPERTY HAS NOT CLEANED UP THE PROPERTY... HUGE TREE FELL OVER AND NOW ITS ROTTING..AND SMELLING...,Vacant,False,True,7014,S,KIMBARK,AVE,60637.0,1185922.17046827,1858755.15487993,5.0,3.0,69.0,41.76755674300797,-87.59406739255455,"(41.76755674300798, -87.59406739255454)",2010-09-03
Vacant/Abandoned Building,10-01424543,09/03/2010,Front,,Boarded,,Vacant,False,False,9014,S,COTTAGE GROVE,AVE,60619.0,1183140.56499763,1845324.20481671,6.0,6.0,44.0,41.730765944709866,-87.60467997896008,"(41.73076594470987, -87.60467997896008)",2010-09-03
Vacant/Abandoned Building,10-01424616,09/03/2010,Front,,Open,VACANT LOT AND SHED ON LOT,Vacant,,,3918,N,WESTERN,AVE,60618.0,1159673.15046758,1926024.43998162,47.0,19.0,5.0,41.95272931077201,-87.68842952474266,"(41.95272931077201, -87.68842952474265)",2010-09-03
Vacant/Abandoned Building,10-01426861,09/03/2010,Garage,,Boarded,,Vacant,False,True,2516,E,72ND,PL,60649.0,1194196.70121675,1857256.57081705,7.0,3.0,43.0,41.763245356732924,-87.56378732676303,"(41.76324535673292, -87.56378732676303)",2010-09-03
Vacant/Abandoned Building,10-01427406,09/03/2010,Front,,Open,ALL,Vacant,False,True,1105,W,111TH,PL,60643.0,1170946.54621268,1830864.35997425,34.0,22.0,75.0,41.69136053822207,-87.64977120867191,"(41.69136053822207, -87.6497712086719)",2010-09-03
Vacant/Abandoned Building,10-01427407,09/03/2010,Front,,Open,ALL,Vacant,False,True,1131,W,111TH,PL,60643.0,1170772.14621268,1830859.95997425,34.0,22.0,75.0,41.691352259927726,-87.65040983280211,"(41.691352259927726, -87.65040983280211)",2010-09-03
Vacant/Abandoned Building,10-01427436,09/03/2010,Front,,Open,WINDOW HAVE BEEN BROKE OUT,Vacant,False,False,7015,S,GREEN,ST,60621.0,1171846.00848436,1858335.53107392,6.0,7.0,68.0,41.76672565517075,-87.64567469948412,"(41.76672565517075, -87.64567469948413)",2010-09-03
Vacant/Abandoned Building,10-01427665,09/03/2010,Rear,,Boarded,REAR OF BLDG. BOARDS TORN OFF,Vacant,False,True,1020,N,LAWLER,AVE,60651.0,1142507.20909889,1906318.58188192,37.0,15.0,25.0,41.89899154056009,-87.75202404056046,"(41.898991540560104, -87.75202404056046)",2010-09-03
Vacant/Abandoned Building,10-01427684,09/03/2010,Front,,Open,SIDE WINDOW,Vacant,False,True,10919,S,EDBROOKE,AVE,60628.0,1179183.14370458,1832592.70061758,9.0,5.0,49.0,41.69592003180501,-87.61956388204936,"(41.69592003180501, -87.61956388204938)",2010-09-03
Vacant/Abandoned Building,10-01428719,09/03/2010,Front,,Open,FRONT,Vacant,False,True,8011,S,MANISTEE,AVE,60617.0,1195898.73737486,1852381.5479262,7.0,4.0,46.0,41.74982598421017,-87.5577102634396,"(41.74982598421017, -87.55771026343959)",2010-09-03
Vacant/Abandoned Building,10-01429649,09/04/2010,Front,,Open,REAR DOOR,Vacant,False,False,7358,S,WOLCOTT,AVE,60636.0,1164961.37988451,1855874.65368304,17.0,7.0,67.0,41.76012093787612,-87.67097903974617,"(41.76012093787612, -87.67097903974617)",2010-09-04
Vacant/Abandoned Building,10-01430154,09/04/2010,Front,,Open,FRONT,Vacant,False,True,2831,W,CONGRESS,PKWY,60612.0,1157581.56522444,1897643.14258097,2.0,11.0,27.0,41.8748916972734,-87.69689250469128,"(41.8748916972734, -87.69689250469128)",2010-09-04
Vacant/Abandoned Building,10-01430356,09/04/2010,Front,,Open,,Vacant,False,True,1549,S,CENTRAL PARK,AVE,60623.0,1152625.63532606,1892142.96958632,24.0,10.0,29.0,41.85989800617078,-87.715234112023,"(41.85989800617078, -87.715234112023)",2010-09-04
Vacant/Abandoned Building,10-01430706,09/04/2010,Front,,Open,REAR,Vacant,False,True,8825,S,EXCHANGE,AVE,60617.0,1197297.49871622,1847020.28118262,10.0,4.0,46.0,41.73507954230232,-87.55276292192865,"(41.735079542302316, -87.55276292192865)",2010-09-04
Vacant/Abandoned Building,10-01430707,09/04/2010,Front,,Open,REAR,Vacant,False,True,8835,S,EXCHANGE,AVE,60617.0,1197299.39871622,1846952.98118262,10.0,4.0,46.0,41.7348948184183,-87.5527581974167,"(41.7348948184183, -87.55275819741668)",2010-09-04
Vacant/Abandoned Building,10-01430722,09/04/2010,Front,,Boarded,BASEMENT PART IS OPEN,Vacant,False,False,6555,S,TALMAN,AVE,60629.0,1159837.57902398,1861068.2898058,15.0,8.0,66.0,41.77447976123242,-87.68961548862636,"(41.77447976123242, -87.68961548862636)",2010-09-04
Vacant/Abandoned Building,10-01430921,09/04/2010,Front,,Open,SIDE DOOR,Vacant,False,True,833,N,LAWNDALE,AVE,60651.0,1151566.91861408,1905307.60690853,27.0,11.0,23.0,41.89604405220576,-87.71877437477751,"(41.89604405220576, -87.71877437477752)",2010-09-04
Vacant/Abandoned Building,10-01431051,09/04/2010,Front,,Open,,Vacant,False,True,4581,N,MELVINA,AVE,60630.0,1134192.19592728,1930038.37979708,38.0,16.0,15.0,41.964231912252075,-87.78200505162269,"(41.964231912252075, -87.78200505162268)",2010-09-04
Vacant/Abandoned Building,10-01431057,09/04/2010,Front,,Open,THE FRONT DOOR HAS BEEN BROKEN INTO TO,Vacant,False,True,1627,S,HARDING,AVE,60623.0,1150322.79681637,1891574.41978352,24.0,10.0,29.0,41.85838301936344,-87.72370208004276,"(41.85838301936344, -87.72370208004277)",2010-09-04
Vacant/Abandoned Building,10-01431173,09/05/2010,Front,,Open,FRONT,Vacant,False,True,5643,S,WINCHESTER,AVE,60636.0,1164320.49178834,1867214.88381535,15.0,7.0,67.0,41.79125355883085,-87.67300878061411,"(41.79125355883085, -87.67300878061411)",2010-09-05
Vacant/Abandoned Building,10-01431351,09/05/2010,Front,,Open,FRONT,Vacant,False,True,3618,W,POLK,ST,60624.0,1152387.25068033,1896127.44917086,24.0,11.0,27.0,41.87083657565756,-87.71600398712332,"(41.87083657565756, -87.71600398712332)",2010-09-05
Vacant/Abandoned Building,10-01431361,09/05/2010,Front,,Open,"DOORS AND WINDOWS, FRONT  AND REAR",Vacant,False,False,5640,S,LOOMIS,BLVD,60636.0,1167958.5362142,1867347.73113024,16.0,7.0,67.0,41.79154065468712,-87.65966501247206,"(41.79154065468712, -87.65966501247206)",2010-09-05
Vacant/Abandoned Building,10-01431379,09/05/2010,Front,,Open,,Occupied,False,True,2144,N,LECLAIRE,AVE,60639.0,1142039.84309183,1913779.76009212,37.0,25.0,19.0,41.919474519799316,-87.7535554435742,"(41.919474519799316, -87.7535554435742)",2010-09-05
Vacant/Abandoned Building,10-01431452,09/05/2010,Front,,Open,,Vacant,True,False,5407,N,MAGNET,AVE,60630.0,1136818.03057565,1935422.99456818,45.0,16.0,11.0,41.9789610109146,-87.77222079334723,"(41.978961010914595, -87.77222079334722)",2010-09-05
Vacant/Abandoned Building,10-01431770,09/05/2010,Front,,Boarded,,Vacant,False,True,4334,S,INDIANA,AVE,60653.0,1178322.26466634,1876323.37119109,3.0,2.0,38.0,41.815941487039524,-87.62139084482786,"(41.815941487039524, -87.62139084482786)",2010-09-05
Vacant/Abandoned Building,10-01432410,09/06/2010,Rear,,Open,,Vacant,False,False,8141,S,HONORE,ST,60620.0,1165434.49212025,1850689.23721375,18.0,6.0,71.0,41.74588140885303,-87.6693917315477,"(41.74588140885303, -87.6693917315477)",2010-09-06
Vacant/Abandoned Building,10-01432509,09/06/2010,Front,,Open,DOORS,Vacant,False,True,534,N,HARDING,AVE,60624.0,1149962.3879011,1903276.80817633,27.0,11.0,23.0,41.89050271576655,-87.72472043805443,"(41.890502715766544, -87.72472043805442)",2010-09-06
Vacant/Abandoned Building,10-01432695,09/06/2010,Front,,Boarded,,Vacant,False,False,1243,W,GRAND,AVE,60622.0,,,,,,,,,2010-09-06
Vacant/Abandoned Building,10-01432942,09/06/2010,Front,,Open,FRONT,Vacant,False,True,10805,S,CHURCH,ST,60643.0,1167802.25550671,1833055.53577925,19.0,22.0,75.0,41.69744138213658,-87.66122020326875,"(41.69744138213658, -87.66122020326877)",2010-09-06
Vacant/Abandoned Building,10-01432951,09/06/2010,Front,,Open,WINDOWS,Vacant,False,True,8037,S,ABERDEEN,ST,60620.0,1170380.32609315,1851511.47857119,21.0,6.0,71.0,41.748031599538905,-87.65124530590425,"(41.748031599538905, -87.65124530590425)",2010-09-06
Vacant/Abandoned Building,10-01433064,09/06/2010,Front,,Open,ALL AROUND HOUSE,Vacant,False,True,6537,S,GREEN,ST,60621.0,1171761.75519364,1861500.63147292,20.0,7.0,68.0,41.775412919108035,-87.6458907905534,"(41.77541291910803, -87.6458907905534)",2010-09-06
Vacant/Abandoned Building,10-01433162,09/06/2010,Front,,Open,FRONT DOOR OPEN,Vacant,False,False,7855,S,COLES,AVE,60649.0,1197564.31251479,1853637.44199924,7.0,4.0,43.0,41.75323088399856,-87.55156520735598,"(41.75323088399856, -87.55156520735599)",2010-09-06
Vacant/Abandoned Building,10-01433215,09/06/2010,Front,,Open,FRONT AND REAR,Vacant,False,True,352,E,69TH,ST,60637.0,1179734.1443055,1859343.02307116,20.0,3.0,69.0,41.76931362430625,-87.61673103554014,"(41.76931362430625, -87.61673103554014)",2010-09-06
Vacant/Abandoned Building,10-01433250,09/06/2010,Front,,Boarded,TALL WEEDS,Vacant,False,False,9946,S,VAN VLISSINGEN,RD,60617.0,1191769.67672929,1839431.55989285,7.0,4.0,51.0,41.714391135709064,-87.573259672979,"(41.71439113570906, -87.57325967297902)",2010-09-06
Vacant/Abandoned Building,10-01433312,09/06/2010,Front,,Open,FRONT DOOR & WINDOWS,Vacant,False,True,2103,W,68TH,ST,60636.0,1163498.59638057,1859547.20162844,17.0,7.0,67.0,41.770229705891616,-87.6762373568892,"(41.770229705891616, -87.67623735688922)",2010-09-06
Vacant/Abandoned Building,10-01433380,09/06/2010,Front,,Boarded,SECURED,Vacant,False,True,7238,S,WINCHESTER,AVE,60636.0,1164608.29750027,1856666.18489662,17.0,7.0,67.0,41.76230046312097,-87.67225080149342,"(41.762300463120965, -87.67225080149342)",2010-09-06
Vacant/Abandoned Building,10-01433424,09/06/2010,Front,,Boarded,FRONT AND REAR,Vacant,False,True,2101,W,68TH,ST,60636.0,1163522.29638057,1859547.70162844,17.0,7.0,67.0,41.77023058105117,-87.67615046807731,"(41.77023058105117, -87.67615046807732)",2010-09-06
Vacant/Abandoned Building,10-01434491,09/07/2010,Front,,Open,REAR,Vacant,False,True,39,E,102ND,PL,60628.0,1178428.6266116002,1837022.42993441,9.0,5.0,49.0,41.708092951606496,-87.62219250019345,"(41.7080929516065, -87.62219250019344)",2010-09-07
Vacant/Abandoned Building,10-01434603,09/07/2010,Front,,Open,FRONT AND REAR DOORS,Vacant,False,True,6718,S,SPRINGFIELD,AVE,60629.0,1151528.80278882,1859696.89323144,13.0,8.0,65.0,41.77088305592051,-87.72011023705393,"(41.770883055920514, -87.72011023705394)",2010-09-07
Vacant/Abandoned Building,10-01435535,09/07/2010,Rear,,Open,,Vacant,False,False,7116,S,HERMITAGE,AVE,60636.0,1165910.95468224,1857504.7130296002,17.0,7.0,67.0,41.764573927223466,-87.66745258049095,"(41.76457392722346, -87.66745258049096)",2010-09-07
Vacant/Abandoned Building,10-01435692,09/07/2010,Front,,Open,,Vacant,False,False,10705,S,AVENUE L,,60617.0,1201854.27408073,1834582.28023192,10.0,4.0,52.0,41.700834083927326,-87.53649094223043,"(41.700834083927326, -87.53649094223043)",2010-09-07
Vacant/Abandoned Building,10-01435878,09/07/2010,Front,,Open,REAR WINDOW OPEN WITH A BRICK ALLOWING YOU TO STEP UP AND GO INTO THE WINDOW,Vacant,False,True,5008,N,OAK PARK,AVE,60656.0,1130194.00999781,1932881.40940326,41.0,16.0,10.0,41.972103132022475,-87.79664002512695,"(41.972103132022475, -87.79664002512695)",2010-09-07
Vacant/Abandoned Building,10-01436018,09/07/2010,Front,,Open,REAR DOOR,Vacant,False,True,6515,S,ARTESIAN,AVE,60629.0,1161160.9031978,1861385.73380605,15.0,8.0,66.0,41.77532358839976,-87.68475560060362,"(41.77532358839976, -87.68475560060361)",2010-09-07
Vacant/Abandoned Building,10-01436152,09/07/2010,Front,,Open,WINDOWS,Vacant,False,True,526,N,SPRINGFIELD,AVE,60624.0,1150295.43600197,1903230.07849295,27.0,11.0,23.0,41.89036799577574,-87.72349853676624,"(41.89036799577574, -87.72349853676624)",2010-09-07
Vacant/Abandoned Building,10-01436412,09/07/2010,Front,,Open,ALL THROUGHOUT THE HOME,Vacant,False,False,10962,S,CHURCH,ST,60643.0,1167206.69808873,1831881.27601983,19.0,22.0,75.0,41.69423175086285,-87.66343425118514,"(41.69423175086285, -87.66343425118512)",2010-09-07
Vacant/Abandoned Building,10-01436907,09/07/2010,Front,,Open,SIDE,Vacant,False,False,1529,E,93RD,ST,60619.0,1187922.9418948,1843618.55103113,8.0,4.0,48.0,41.72597301871984,-87.58721488923808,"(41.725973018719834, -87.5872148892381)",2010-09-07
Vacant/Abandoned Building,10-01437017,09/07/2010,Front,,Open,SIDE,Vacant,False,False,1825,W,45TH,ST,60609.0,1164834.85280794,1874848.09036688,20.0,9.0,61.0,41.81218913461331,-87.67090701579507,"(41.81218913461331, -87.67090701579507)",2010-09-07
Vacant/Abandoned Building,10-01437294,09/07/2010,Rear,,Open,ALL AROUND,Vacant,False,True,11354,S,THROOP,ST,60643.0,1169697.86007982,1829367.30727078,34.0,22.0,75.0,41.68727948065688,-87.65438597842731,"(41.687279480656876, -87.65438597842731)",2010-09-07
Vacant/Abandoned Building,10-01437577,09/07/2010,Front,,Open,FRONT AND REAR,Vacant,False,True,1507,E,71ST,PL,60619.0,1187511.52819649,1857884.12580483,5.0,3.0,43.0,41.76512892906087,-87.58826944191559,"(41.765128929060864, -87.5882694419156)",2010-09-07
Vacant/Abandoned Building,10-01437590,09/07/2010,,,,,,,,7331,S,ST LAWRENCE,AVE,60619.0,1181503.93957277,1856537.68237071,6.0,3.0,69.0,41.76157483713918,-87.61033028184053,"(41.76157483713918, -87.61033028184053)",2010-09-07
Vacant/Abandoned Building,10-01437592,09/07/2010,,,,,,,,6418,S,INGLESIDE,AVE,60637.0,1183828.81332029,1862623.96730184,20.0,3.0,42.0,41.778222241023954,-87.60161971555887,"(41.77822224102395, -87.60161971555887)",2010-09-07
Vacant/Abandoned Building,10-01437642,09/07/2010,,,,,,,,6931,S,PERRY,AVE,60621.0,1176594.78323413,1859031.80160755,6.0,7.0,69.0,41.76853079819724,-87.62824775469389,"(41.76853079819724, -87.62824775469389)",2010-09-07
Vacant/Abandoned Building,10-01437646,09/07/2010,,,,,,,,7004,S,EBERHART,AVE,60637.0,1180787.90822651,1858688.93518845,6.0,3.0,69.0,41.7674945829489,-87.61288854286028,"(41.7674945829489, -87.61288854286028)",2010-09-07
