,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
107122,09/01/2015,Completed - Dup,09/02/2015,15-04503550,Abandoned Vehicle Complaint,NO PLATES,Audi,Gray,FVI - Outcome,Create Work Order,30.0,817 N KEELER AVE,60651.0,1148232.31000826,1905118.65929716,37.0,11.0,23.0,,41.8958415812721,-87.73088346989178,"(41.8958415812721, -87.73088346989178)",2015-09-01
107123,09/01/2015,Completed - Dup,09/02/2015,15-04505528,Abandoned Vehicle Complaint,229-XJT,Chevrolet,White,FVI - Outcome,Create Work Order,21.0,211 E OHIO ST,60611.0,1177810.43702066,1904242.15816773,42.0,18.0,8.0,,41.892457693883856,-87.62218801358172,"(41.892457693883856, -87.62218801358172)",2015-09-01
107124,09/01/2015,Completed - Dup,09/02/2015,15-04505989,Abandoned Vehicle Complaint,R156641,Dodge,Burgundy,FVI - Outcome,Create Work Order,45.0,3443 W PARKER AVE,60647.0,1152954.27997805,1918074.59999049,35.0,14.0,22.0,,41.93093325566058,-87.71399358787582,"(41.930933255660584, -87.71399358787583)",2015-09-01
107125,09/01/2015,Completed - Dup,09/02/2015,15-04507607,Abandoned Vehicle Complaint,DON'T HAVE,Cadillac,Gray,FVI - Outcome,Create Work Order,30.0,140 W 66TH ST,60621.0,1176438.53142991,1861225.87200593,20.0,7.0,69.0,,41.774657522665905,-87.62913796747709,"(41.77465752266591, -87.6291379674771)",2015-09-01
107126,09/01/2015,Completed - Dup,09/02/2015,15-04507765,Abandoned Vehicle Complaint,98304EBTRUCK,Chevrolet,Blue,FVI - Outcome,Create Work Order,24.0,1643 W 21ST ST,60608.0,1165678.85001827,1890136.24089035,25.0,12.0,31.0,,41.854006679989546,-87.66788452092369,"(41.85400667998955, -87.66788452092369)",2015-09-01
107127,09/01/2015,Completed - Dup,09/02/2015,15-04510117,Abandoned Vehicle Complaint,254849,Dodge,Blue,FVI - Outcome,Create Work Order,30.0,3437 N SHEFFIELD AVE,60657.0,1168995.14628935,1923105.74551361,44.0,19.0,6.0,17.0,41.944644326820786,-87.6541037823688,"(41.94464432682078, -87.6541037823688)",2015-09-01
107128,09/01/2015,Completed - Dup,09/02/2015,15-04510779,Abandoned Vehicle Complaint,K744827,Pontiac,Gray,FVI - Outcome,Create Work Order,10.0,6617 S CAMPBELL AVE,60629.0,1160847.58179435,1860700.02652722,16.0,8.0,66.0,,41.77322001182562,-87.68577133312124,"(41.77322001182562, -87.68577133312124)",2015-09-01
107129,09/01/2015,Completed - Dup,09/02/2015,15-04511500,Abandoned Vehicle Complaint,Y749858,Mercury,Beige,FVI - Outcome,Create Work Order,143.0,5719 W ADAMS BLVD,60644.0,1138115.29001084,1898531.77111607,29.0,15.0,25.0,,41.87758638698981,-87.76888846667723,"(41.877586386989805, -87.76888846667723)",2015-09-01
107130,09/01/2015,Completed - Dup,09/02/2015,15-04511539,Abandoned Vehicle Complaint,NRRBQ7,Toyota,Beige,FVI - Outcome,Create Work Order,143.0,5719 W ADAMS BLVD,60644.0,1138115.29001084,1898531.77111607,29.0,15.0,25.0,,41.87758638698981,-87.76888846667723,"(41.877586386989805, -87.76888846667723)",2015-09-01
107131,09/01/2015,Completed - Dup,09/02/2015,15-04511576,Abandoned Vehicle Complaint,5214258,Toyota,Blue,FVI - Outcome,Create Work Order,143.0,5719 W ADAMS BLVD,60644.0,1138115.29001084,1898531.77111607,29.0,15.0,25.0,,41.87758638698981,-87.76888846667723,"(41.877586386989805, -87.76888846667723)",2015-09-01
107132,09/01/2015,Completed - Dup,09/02/2015,15-04511913,Abandoned Vehicle Complaint,692R245,Honda,Gray,FVI - Outcome,Create Work Order,14.0,4911 N KILPATRICK AVE,60630.0,1144721.72959999,1932354.83953243,39.0,17.0,14.0,,41.970398839972546,-87.74303836982936,"(41.970398839972546, -87.74303836982936)",2015-09-01
107133,09/01/2015,Completed - Dup,09/02/2015,15-04511921,Abandoned Vehicle Complaint,L85 8515,Toyota,White,FVI - Outcome,Create Work Order,9.0,4911 N KILPATRICK AVE,60630.0,1144721.72959999,1932354.83953243,39.0,17.0,14.0,,41.970398839972546,-87.74303836982936,"(41.970398839972546, -87.74303836982936)",2015-09-01
107134,09/01/2015,Completed,09/02/2015,15-04502263,Abandoned Vehicle Complaint,HS6087,Kia Motors Corp,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,3845 W 62ND PL,60629.0,,,23.0,8.0,65.0,3.0,41.779507254397295,-87.71967317671705,"(41.779507254397295, -87.71967317671705)",2015-09-01
107135,09/01/2015,Completed,09/02/2015,15-04503344,Abandoned Vehicle Complaint,E871813,Nissan,Gray,FVI - Outcome,Vehicle was moved from original address requested,20.0,2500 S KEELER AVE,60623.0,,,22.0,10.0,30.0,,41.84596455913656,-87.72961466206034,"(41.84596455913656, -87.72961466206034)",2015-09-01
107136,09/01/2015,Completed,09/02/2015,15-04506272,Abandoned Vehicle Complaint,NLP,Bmw,Black,FVI - Outcome,Vehicle was moved from original address requested,9.0,7000 W DIVERSEY AVE,60707.0,,,29.0,25.0,18.0,,41.93092735792109,-87.80107211456962,"(41.93092735792109, -87.80107211456962)",2015-09-01
107137,09/01/2015,Completed,09/02/2015,15-04511441,Abandoned Vehicle Complaint,Y752898,Ford,Tan,FVI - Outcome,Vehicle was moved from original address requested,113.0,5719 W ADAMS BLVD,60644.0,,,29.0,15.0,25.0,,41.87758638698981,-87.76888846667723,"(41.877586386989805, -87.76888846667723)",2015-09-01
107138,09/01/2015,Completed,09/02/2015,15-04514205,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,Maroon,FVI - Outcome,Vehicle was moved from original address requested,30.0,5249 S HARDING AVE,60632.0,,,23.0,8.0,62.0,,41.797252778164726,-87.7218541806493,"(41.79725277816473, -87.72185418064929)",2015-09-01
107139,09/01/2015,Completed,09/02/2015,15-04514528,Abandoned Vehicle Complaint,NO PLATES,Chrysler,Gray,FVI - Outcome,Vehicle was moved from original address requested,14.0,1724 W JULIAN ST,60622.0,,,2.0,14.0,24.0,,41.90842598244755,-87.67110460932318,"(41.908425982447554, -87.67110460932317)",2015-09-01
107236,09/03/2015,Completed - Dup,09/03/2015,15-04542164,Abandoned Vehicle Complaint,IL 970 8987,Chevrolet,White,FVI - Outcome,Create Work Order,46.0,1708 W 80TH ST,60620.0,1166316.70870398,1851649.94072373,17.0,6.0,71.0,,41.7486077459279,-87.66621805187854,"(41.7486077459279, -87.66621805187854)",2015-09-03
107237,09/03/2015,Completed - Dup,09/03/2015,15-04545073,Abandoned Vehicle Complaint,S726524,Ford,Brown,FVI - Outcome,Create Work Order,30.0,3040 N KIMBALL AVE,60618.0,1153191.9156761002,1920162.10458574,35.0,14.0,21.0,,41.936971236890436,-87.71256280626345,"(41.93697123689044, -87.71256280626343)",2015-09-03
107238,09/03/2015,Completed - Dup,09/03/2015,15-04546367,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,4417 W JACKSON BLVD,60624.0,1146988.22799495,1898321.1824919,28.0,11.0,26.0,,41.87684729386015,-87.7360772197928,"(41.87684729386016, -87.73607721979279)",2015-09-03
107239,09/03/2015,Completed - Dup,09/03/2015,15-04547542,Abandoned Vehicle Complaint,V609237,Ford,White,FVI - Outcome,Create Work Order,75.0,7359 S EUCLID AVE,60649.0,1190315.83277654,1856553.43050976,7.0,3.0,43.0,,41.760768052625046,-87.57787206903538,"(41.760768052625046, -87.57787206903537)",2015-09-03
107240,09/03/2015,Completed - Dup,09/03/2015,15-04548088,Abandoned Vehicle Complaint,976R652,Volkswagen,Blue,FVI - Outcome,Create Work Order,30.0,3619 N LINDER AVE,60641.0,1139048.27969811,1923520.3295166001,36.0,16.0,15.0,,41.94651201399129,-87.76417082889235,"(41.94651201399129, -87.76417082889235)",2015-09-03
107241,09/03/2015,Completed,09/03/2015,15-04546359,Abandoned Vehicle Complaint,,,,FVI - Outcome,Vehicle was moved from original address requested,,2755 W 56TH ST,60629.0,,,15.0,8.0,63.0,,41.79176537434184,-87.69351421779835,"(41.791765374341836, -87.69351421779835)",2015-09-03
107242,09/03/2015,Completed - Dup,09/03/2015,15-04541427,Abandoned Vehicle Complaint,NO PLATES,Lincoln,Black,FVI - Outcome,Create Work Order,30.0,10101 S MORGAN ST,60643.0,1171432.12666969,1837838.18043174,34.0,22.0,73.0,,41.71041685885465,-87.64764196669412,"(41.71041685885465, -87.64764196669412)",2015-09-03
107243,09/02/2015,Completed - Dup,09/03/2015,15-04528766,Abandoned Vehicle Complaint,P422198,Mitsubishi,Silver,FVI - Outcome,Create Work Order,30.0,4710 W HUTCHINSON ST,60641.0,1144026.16003244,1927832.62001513,45.0,17.0,15.0,,41.958105827030394,-87.74624725407072,"(41.958105827030394, -87.74624725407072)",2015-09-02
107244,09/02/2015,Completed - Dup,09/03/2015,15-04531079,Abandoned Vehicle Complaint,RJD520,Buick,Black,FVI - Outcome,Create Work Order,30.0,510 W ROSCOE ST,60657.0,1172232.99816791,1922704.34576839,44.0,19.0,6.0,8.0,41.94345761352975,-87.642561993092,"(41.94345761352975, -87.642561993092)",2015-09-02
107245,09/02/2015,Completed - Dup,09/03/2015,15-04531267,Abandoned Vehicle Complaint,1763122,Ford,Red,FVI - Outcome,Create Work Order,30.0,5904 W BERTEAU AVE,60634.0,1136217.56920868,1927318.16009654,38.0,16.0,15.0,,41.956840209982474,-87.77467585188322,"(41.956840209982474, -87.77467585188322)",2015-09-02
107246,09/02/2015,Completed - Dup,09/03/2015,15-04534137,Abandoned Vehicle Complaint,R630058,Chevrolet,Blue,FVI - Outcome,Create Work Order,20.0,6535 N OLMSTED AVE,60631.0,1125943.48998048,1942779.17999896,41.0,16.0,9.0,,41.99943941809604,-87.81208772793097,"(41.99943941809604, -87.81208772793097)",2015-09-02
107247,09/02/2015,Completed - Dup,09/03/2015,15-04535823,Abandoned Vehicle Complaint,N818449,Isuzu,Maroon,FVI - Outcome,Create Work Order,29.0,3014 W FLETCHER ST,60618.0,1155750.54361066,1920793.44419468,33.0,14.0,21.0,,41.938556153967966,-87.70334498697892,"(41.938556153967966, -87.70334498697892)",2015-09-02
107248,09/02/2015,Completed,09/03/2015,15-04526361,Abandoned Vehicle Complaint,N258222,Audi,Gray,FVI - Outcome,Vehicle was moved from original address requested,14.0,3842 S UNION AVE,60609.0,,,11.0,9.0,60.0,,41.82403335312365,-87.64365209001943,"(41.82403335312365, -87.64365209001944)",2015-09-02
107249,09/02/2015,Completed,09/03/2015,15-04528147,Abandoned Vehicle Complaint,LZ92075,Jeep/Cherokee,Blue,FVI - Outcome,Vehicle was moved from original address requested,60.0,10216 S LEAVITT ST,60643.0,,,19.0,22.0,72.0,,41.70772530353222,-87.67697181208058,"(41.70772530353222, -87.67697181208058)",2015-09-02
107250,09/01/2015,Completed,09/03/2015,15-04499357,Abandoned Vehicle Complaint,S862617,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,14.0,1328 W 73RD ST,60636.0,,,6.0,7.0,67.0,,41.76146081467402,-87.65847084973825,"(41.761460814674024, -87.65847084973825)",2015-09-01
107251,09/01/2015,Completed,09/03/2015,15-04500422,Abandoned Vehicle Complaint,E702592,Honda,White,FVI - Outcome,Vehicle was moved from original address requested,10.0,5114 W BERTEAU AVE,60641.0,,,45.0,16.0,15.0,,41.957081673118616,-87.755422313975,"(41.957081673118616, -87.75542231397502)",2015-09-01
107252,09/01/2015,Completed,09/03/2015,15-04500471,Abandoned Vehicle Complaint,399 ELB  (OUT OF STATE ),Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,14.0,3023 S PITNEY CT,60608.0,,,11.0,9.0,60.0,,41.83867281434009,-87.66239217620804,"(41.838672814340086, -87.66239217620804)",2015-09-01
107253,09/01/2015,Completed,09/03/2015,15-04502508,Abandoned Vehicle Complaint,2626585,Dodge,White,FVI - Outcome,Vehicle was moved from original address requested,10.0,4950 N KENTUCKY AVE,60630.0,,,39.0,17.0,14.0,,41.97075880922061,-87.74145165021334,"(41.970758809220605, -87.74145165021334)",2015-09-01
107290,09/03/2015,Completed,09/04/2015,15-04548509,Abandoned Vehicle Complaint,13802EA,Ford,Blue,FVI - Outcome,Vehicle was moved from original address requested,7.0,7140 W BYRON ST,60634.0,,,38.0,16.0,17.0,,41.95087585165951,-87.80521991231518,"(41.950875851659504, -87.80521991231517)",2015-09-03
107291,09/03/2015,Completed,09/04/2015,15-04550465,Abandoned Vehicle Complaint,R880085,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,1700 S JEFFERSON ST,60616.0,,,11.0,12.0,31.0,,41.85865409579729,-87.64204393966412,"(41.85865409579729, -87.64204393966413)",2015-09-03
107292,09/02/2015,Completed,09/04/2015,15-04525744,Abandoned Vehicle Complaint,KZE114,Dodge,White,,,30.0,1512 W BERWYN AVE,60640.0,1165020.38169351,1935280.64277492,40.0,20.0,77.0,22.0,41.97812108292205,-87.66892482389373,"(41.97812108292205, -87.66892482389373)",2015-09-02
107293,09/02/2015,Completed,09/04/2015,15-04527744,Abandoned Vehicle Complaint,NONE,Lincoln,White,FVI - Outcome,Vehicle was moved from original address requested,16.0,4952 N ELSTON AVE,60630.0,,,39.0,17.0,14.0,,41.97048199710053,-87.744248351096,"(41.97048199710053, -87.744248351096)",2015-09-02
107294,09/02/2015,Completed,09/04/2015,15-04535985,Abandoned Vehicle Complaint,0,,Brown,FVI - Outcome,Vehicle was moved from original address requested,21.0,1537 W JUNEWAY TER,60626.0,,,49.0,24.0,1.0,,42.02214987793131,-87.66977705147781,"(42.02214987793131, -87.66977705147782)",2015-09-02
107295,09/01/2015,Completed,09/04/2015,15-04507483,Abandoned Vehicle Complaint,Y758935,Lincoln,Black,FVI - Outcome,Vehicle was moved from original address requested,21.0,2618 W MORSE AVE,60645.0,,,50.0,24.0,2.0,,42.00684278459057,-87.69575881243654,"(42.00684278459057, -87.69575881243655)",2015-09-01
107296,09/01/2015,Completed,09/04/2015,15-04510066,Abandoned Vehicle Complaint,L91 5253,Pontiac,Red,FVI - Outcome,Vehicle was moved from original address requested,14.0,5048 N CLAREMONT AVE,60625.0,,,40.0,20.0,4.0,,41.973680133809644,-87.68801708861605,"(41.97368013380964, -87.68801708861604)",2015-09-01
107297,09/01/2015,Completed,09/04/2015,15-04517486,Abandoned Vehicle Complaint,R46 0024,Saturn,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,21.0,1814 W BERTEAU AVE,60613.0,,,47.0,19.0,5.0,31.0,41.95796740672208,-87.67499834660566,"(41.95796740672208, -87.67499834660566)",2015-09-01
107338,09/08/2015,Completed - Dup,09/08/2015,15-04642044,Abandoned Vehicle Complaint,N93 2873,Buick,Gray,FVI - Outcome,Create Work Order,8.0,3240 W 84TH PL,60652.0,1156251.35821174,1848382.21920675,18.0,8.0,70.0,,41.73983894208885,-87.70375478433859,"(41.739838942088845, -87.70375478433859)",2015-09-08
107339,09/08/2015,Completed - Dup,09/08/2015,15-04645713,Abandoned Vehicle Complaint,E379947,(Unlisted Make),Gray,FVI - Outcome,Create Work Order,14.0,11103 S BELL AVE,60643.0,1163371.33358573,1830942.9031175,19.0,22.0,75.0,,41.691720152579286,-87.67736006357022,"(41.691720152579286, -87.67736006357022)",2015-09-08
107340,09/08/2015,Completed - Dup,09/08/2015,15-04646177,Abandoned Vehicle Complaint,HAS PLATES,Chevrolet,White,FVI - Outcome,Create Work Order,30.0,211 E OHIO ST,60611.0,1177810.43702066,1904242.15816773,42.0,18.0,8.0,,41.892457693883856,-87.62218801358172,"(41.892457693883856, -87.62218801358172)",2015-09-08
107341,09/08/2015,Completed - Dup,09/08/2015,15-04648187,Abandoned Vehicle Complaint,7523191,Chevrolet,Gray,FVI - Outcome,Create Work Order,50.0,2523 W CARMEN AVE,60625.0,1158380.73951019,1933777.27429238,40.0,20.0,4.0,21.0,41.9739175395274,-87.69296684015006,"(41.9739175395274, -87.69296684015006)",2015-09-08
107342,09/08/2015,Completed - Dup,09/08/2015,15-04648403,Abandoned Vehicle Complaint,K337138,Cadillac,Brown,FVI - Outcome,Create Work Order,60.0,2523 W CARMEN AVE,60625.0,1158380.73951019,1933777.27429238,40.0,20.0,4.0,21.0,41.9739175395274,-87.69296684015006,"(41.9739175395274, -87.69296684015006)",2015-09-08
107343,09/08/2015,Completed - Dup,09/08/2015,15-04650877,Abandoned Vehicle Complaint,.,Ford,Blue,FVI - Outcome,Create Work Order,40.0,3700 N CUMBERLAND AVE,60634.0,1119409.93823249,1923514.9500183999,38.0,16.0,76.0,,41.94666767426135,-87.8366449848517,"(41.94666767426135, -87.8366449848517)",2015-09-08
107344,09/07/2015,Completed - Dup,09/08/2015,15-04623422,Abandoned Vehicle Complaint,"GEORGIA PLATES, BACK ONLY",Ford,Blue,FVI - Outcome,Create Work Order,13.0,1325 W NORTH SHORE AVE,60626.0,1166144.98312967,1944574.6913874,49.0,24.0,1.0,54.0,42.00337958805526,-87.66462342467237,"(42.00337958805526, -87.66462342467238)",2015-09-07
107345,09/07/2015,Completed - Dup,09/08/2015,15-04624115,Abandoned Vehicle Complaint,317WKY,Lincoln,Beige,FVI - Outcome,Create Work Order,14.0,8352 S ELIZABETH ST,60620.0,1169446.20517071,1849393.57007519,21.0,6.0,71.0,,41.74163452177355,-87.65485821675817,"(41.74163452177355, -87.65485821675817)",2015-09-07
107346,09/07/2015,Completed - Dup,09/08/2015,15-04627725,Abandoned Vehicle Complaint,4171685,Chevrolet,White,FVI - Outcome,Create Work Order,21.0,6007 W BERENICE AVE,60634.0,1135627.08880622,1924974.24921386,38.0,16.0,17.0,,41.95019825096804,-87.7770245840582,"(41.95019825096804, -87.77702458405818)",2015-09-07
107347,09/07/2015,Completed - Dup,09/08/2015,15-04628364,Abandoned Vehicle Complaint,F185660,Honda,Silver,FVI - Outcome,Create Work Order,14.0,1613 E 74TH PL,60649.0,1188294.5237894,1855906.87207856,8.0,3.0,43.0,42.0,41.75957724498291,-87.58519360622842,"(41.75957724498291, -87.5851936062284)",2015-09-07
107348,09/07/2015,Completed - Dup,09/08/2015,15-04629258,Abandoned Vehicle Complaint,V614097,Chevrolet,Green,FVI - Outcome,Create Work Order,30.0,4841 S BISHOP ST,60609.0,1167483.62456637,1872641.6525684,20.0,9.0,61.0,,41.80561357999861,-87.66109547728071,"(41.80561357999861, -87.6610954772807)",2015-09-07
107349,09/07/2015,Completed - Dup,09/08/2015,15-04630440,Abandoned Vehicle Complaint,MCHKN,Ford,Red,FVI - Outcome,Create Work Order,30.0,5444 S HERMITAGE AVE,60609.0,1165605.69967434,1868589.78719052,16.0,9.0,61.0,,41.79446969434829,-87.66838908427492,"(41.79446969434829, -87.66838908427492)",2015-09-07
107350,09/07/2015,Completed - Dup,09/08/2015,15-04630455,Abandoned Vehicle Complaint,MCHKN,Ford,Red,FVI - Outcome,Create Work Order,21.0,5442 S HERMITAGE AVE,60609.0,1165605.39967434,1868603.28719052,16.0,9.0,61.0,,41.79452648969429,-87.6683905016306,"(41.7945264896943, -87.6683905016306)",2015-09-07
107351,09/07/2015,Completed - Dup,09/08/2015,15-04631471,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,White,FVI - Outcome,Create Work Order,30.0,525 W HAWTHORNE PL,60657.0,1172254.14535,1923179.999025,44.0,19.0,6.0,8.0,41.94453099904041,-87.64233707009666,"(41.944530999040424, -87.64233707009666)",2015-09-07
107352,09/07/2015,Completed - Dup,09/08/2015,15-04636909,Abandoned Vehicle Complaint,N16 8830,Honda,Gold,FVI - Outcome,Create Work Order,30.0,5329 N LUNA AVE,60630.0,1138181.82300815,1935063.14067872,45.0,16.0,11.0,,41.97821606403054,-87.76706179698927,"(41.97821606403054, -87.76706179698927)",2015-09-07
107353,09/07/2015,Completed,09/08/2015,15-04629818,Abandoned Vehicle Complaint,UNKNOWN,,Blue,FVI - Outcome,Vehicle was moved from original address requested,600.0,3414 S WALLACE ST,60616.0,,,11.0,9.0,60.0,,41.83208418060764,-87.64141032277892,"(41.83208418060764, -87.64141032277892)",2015-09-07
107354,09/06/2015,Completed - Dup,09/08/2015,15-04607084,Abandoned Vehicle Complaint,Y323550,Mercedes,Black,FVI - Outcome,Create Work Order,15.0,1736 N FRANCISCO AVE,60647.0,1156856.04060347,1911672.63897869,1.0,14.0,24.0,,41.91339026098522,-87.6993253709194,"(41.91339026098522, -87.6993253709194)",2015-09-06
107355,09/06/2015,Completed - Dup,09/08/2015,15-04610821,Abandoned Vehicle Complaint,K79 5223,Hyundai,Blue,FVI - Outcome,Create Work Order,335.0,1419 N MAPLEWOOD AVE,60622.0,1159147.62391675,1909348.61178384,1.0,14.0,24.0,,41.907233255876434,-87.69068073290073,"(41.90723325587643, -87.69068073290074)",2015-09-06
107356,09/06/2015,Completed - Dup,09/08/2015,15-04613429,Abandoned Vehicle Complaint,NO PLATE,Chevrolet,Silver,FVI - Outcome,Create Work Order,60.0,4450 W FIFTH AVE,60624.0,1146687.2906981,1895706.88831793,24.0,11.0,26.0,,41.86989630943143,-87.73699389244094,"(41.86989630943143, -87.73699389244092)",2015-09-06
107357,09/06/2015,Completed - Dup,09/08/2015,15-04614208,Abandoned Vehicle Complaint,904-9721,(Unlisted Make),Gray,FVI - Outcome,Create Work Order,-22.0,5243 N WAYNE AVE,60640.0,1166364.58002833,1934942.02857101,48.0,20.0,77.0,,41.97754801070518,-87.6634420692849,"(41.97754801070518, -87.66344206928491)",2015-09-06
