,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
88371,09/01/2015,Completed,09/02/2015,15-04511911,Sanitation Code Violation,,3700 N CENTRAL AVE,60634.0,1138361.98656581,1924042.06547352,36.0,16.0,15.0,41.94770280752242,-87.76681944544515,"(41.94770280752242, -87.76681944544515)",2015-09-01
88372,09/01/2015,Completed,09/02/2015,15-04515899,Sanitation Code Violation,Garbage in yard,3409 S LITUANICA AVE,60608.0,1170863.33302229,1882300.65909312,11.0,9.0,60.0,41.83251006243753,-87.64857681734584,"(41.832510062437535, -87.64857681734584)",2015-09-01
88373,09/01/2015,Completed,09/02/2015,15-04516604,Sanitation Code Violation,Other,235 W EUGENIE ST,60614.0,1174080.92008333,1911609.84632455,2.0,18.0,7.0,41.91286541626317,-87.63589729331221,"(41.91286541626317, -87.6358972933122)",2015-09-01
88374,09/01/2015,Completed,09/02/2015,15-04503582,Sanitation Code Violation,Garbage in alley,956 N GREENVIEW AVE,60642.0,1166215.480525,1906630.15185,2.0,12.0,24.0,41.899372676729826,-87.66493541280008,"(41.899372676729826, -87.66493541280008)",2015-09-01
88375,09/01/2015,Completed,09/02/2015,15-04505288,Sanitation Code Violation,Other,2281 N CLYBOURN AVE,60614.0,1165633.99283413,1915364.7128778,2.0,18.0,7.0,41.92335329045577,-87.66682189834356,"(41.92335329045577, -87.66682189834356)",2015-09-01
88439,09/03/2015,Completed,09/03/2015,15-04542620,Sanitation Code Violation,Overflowing carts,2700 W LOGAN BLVD,60647.0,1157924.46102425,1917177.00038867,32.0,14.0,22.0,41.92848727991615,-87.69509995167955,"(41.92848727991615, -87.69509995167957)",2015-09-03
88440,09/03/2015,Completed,09/03/2015,15-04542848,Sanitation Code Violation,Dumpster not being emptied,4349 W IRVING PARK RD,60641.0,1146426.44396848,1926223.74378241,45.0,17.0,16.0,41.95353942051126,-87.73712031779539,"(41.95353942051126, -87.73712031779539)",2015-09-03
88441,09/02/2015,Completed,09/03/2015,15-04520206,Sanitation Code Violation,Other,3205 W CORTLAND ST,60647.0,1154687.22742029,1912448.23863386,1.0,14.0,22.0,41.915576679419814,-87.70712260692383,"(41.915576679419814, -87.70712260692383)",2015-09-02
88442,09/02/2015,Completed,09/03/2015,15-04524165,Sanitation Code Violation,Construction Site Cleanliness/Fence,1319 N BELL AVE,60622.0,1161165.68000526,1908734.5594932,1.0,14.0,24.0,41.90525379850763,-87.68342467824002,"(41.90525379850763, -87.68342467824002)",2015-09-02
88443,09/02/2015,Completed,09/03/2015,15-04524740,Sanitation Code Violation,Other,1910 W CULLERTON ST,60608.0,1163948.83422728,1890426.12259955,25.0,12.0,31.0,41.85495560229294,-87.67371815812548,"(41.85495560229294, -87.67371815812548)",2015-09-02
88444,09/02/2015,Completed,09/03/2015,15-04525258,Sanitation Code Violation,Other,3015 N OAKLEY AVE,60618.0,1160500.90869543,1920036.72001087,32.0,19.0,5.0,41.93628152034663,-87.68555298999244,"(41.936281520346625, -87.68555298999244)",2015-09-02
88445,09/02/2015,Completed,09/03/2015,15-04526364,Sanitation Code Violation,Garbage in yard,2435 N GENEVA TER,60614.0,1171840.09110908,1916579.46238569,43.0,19.0,7.0,41.92655198655592,-87.64398272940744,"(41.92655198655592, -87.64398272940745)",2015-09-02
88446,09/02/2015,Completed,09/03/2015,15-04526462,Sanitation Code Violation,Garbage in alley,1813 N MILWAUKEE AVE,60647.0,1161109.8101775,1912033.58022588,32.0,14.0,22.0,41.914307719463004,-87.68353810100155,"(41.914307719463, -87.68353810100155)",2015-09-02
88447,09/02/2015,Completed,09/03/2015,15-04527759,Sanitation Code Violation,Dumpster not being emptied,1660 N CLAREMONT AVE,60647.0,1160437.17007606,1911078.94696613,32.0,14.0,24.0,41.9117020922918,-87.68603574372258,"(41.9117020922918, -87.6860357437226)",2015-09-02
88448,09/02/2015,Completed,09/03/2015,15-04531324,Sanitation Code Violation,Garbage in yard,6437 N OAKLEY AVE,60645.0,1159809.89590664,1942687.28322617,50.0,24.0,2.0,41.998450085262,-87.68746501858969,"(41.998450085262, -87.68746501858969)",2015-09-02
88449,09/02/2015,Completed,09/03/2015,15-04532117,Sanitation Code Violation,Other,1703 N SHEFFIELD AVE,60614.0,1169387.59471546,1911254.9942753003,2.0,18.0,7.0,41.91199511315594,-87.65314965279227,"(41.91199511315594, -87.65314965279227)",2015-09-02
88450,09/02/2015,Completed,09/03/2015,15-04533919,Sanitation Code Violation,Dog feces in yard,7141 S MILLARD AVE,60629.0,1153268.9300129998,1857006.62001164,13.0,8.0,65.0,41.763466293954075,-87.71380253795219,"(41.76346629395408, -87.71380253795219)",2015-09-02
88451,09/02/2015,Completed,09/03/2015,15-04534088,Sanitation Code Violation,Construction Site Cleanliness/Fence,2104 W BELMONT AVE,60618.0,1161763.87349425,1921234.60492791,32.0,19.0,5.0,41.93954230758925,-87.6808779608291,"(41.93954230758925, -87.6808779608291)",2015-09-02
88452,09/02/2015,Completed,09/03/2015,15-04535158,Sanitation Code Violation,Garbage in alley,3053 N CENTRAL PARK AVE,60618.0,1151859.49168121,1920030.46843269,35.0,14.0,21.0,41.93643914857194,-87.71731140015001,"(41.936439148571935, -87.71731140015002)",2015-09-02
88453,09/02/2015,Completed,09/03/2015,15-04535501,Sanitation Code Violation,Dumpster not being emptied,1840 W 35TH ST,60609.0,1164540.17977969,1881493.1730683998,12.0,9.0,59.0,41.83043020566515,-87.67180021080866,"(41.83043020566516, -87.67180021080866)",2015-09-02
88454,09/01/2015,Completed - Dup,09/03/2015,15-04498261,Sanitation Code Violation,Other,6959 S EGGLESTON AVE,60621.0,1174481.93161011,1858779.52668654,6.0,7.0,68.0,41.76788579544277,-87.63599985631241,"(41.76788579544277, -87.6359998563124)",2015-09-01
88455,09/01/2015,Completed,09/03/2015,15-04495225,Sanitation Code Violation,Overflowing carts,4401 N BERNARD ST,60625.0,1152596.34948141,1929034.38519779,35.0,17.0,14.0,41.961131987666064,-87.71436437710884,"(41.961131987666064, -87.71436437710885)",2015-09-01
88456,09/01/2015,Completed,09/03/2015,15-04497891,Sanitation Code Violation,Garbage in alley,2253 W WARREN BLVD,60612.0,1161386.25666798,1900310.72171001,27.0,12.0,28.0,41.88213350792179,-87.68284902280277,"(41.88213350792179, -87.68284902280276)",2015-09-01
88457,09/01/2015,Completed,09/03/2015,15-04499702,Sanitation Code Violation,Other,7609 S WABASH AVE,60619.0,1178033.68760896,1854578.46662687,6.0,6.0,69.0,41.756277862843774,-87.62310827349937,"(41.756277862843774, -87.62310827349938)",2015-09-01
88458,09/01/2015,Completed,09/03/2015,15-04500165,Sanitation Code Violation,Other,8035 S LOOMIS BLVD,60620.0,1168394.29309494,1851470.92691413,21.0,6.0,71.0,41.74796329240503,-87.65852394363667,"(41.74796329240503, -87.65852394363667)",2015-09-01
88459,09/01/2015,Completed,09/03/2015,15-04500187,Sanitation Code Violation,Other,8042 S LOOMIS BLVD,60620.0,1168395.59309494,1851424.02691413,21.0,6.0,71.0,41.747834564332706,-87.65852052782002,"(41.747834564332706, -87.65852052782002)",2015-09-01
88460,09/01/2015,Completed,09/03/2015,15-04500213,Sanitation Code Violation,Other,8024 S LOOMIS BLVD,60620.0,1168392.29309494,1851544.62691413,21.0,6.0,71.0,41.74816557844768,-87.65852915432633,"(41.74816557844769, -87.65852915432633)",2015-09-01
88461,09/01/2015,Completed,09/03/2015,15-04500218,Sanitation Code Violation,Other,8028 S LOOMIS BLVD,60620.0,1168392.99309494,1851517.82691413,21.0,6.0,71.0,41.74809202047449,-87.65852735946358,"(41.74809202047449, -87.65852735946358)",2015-09-01
88462,09/01/2015,Completed,09/03/2015,15-04500919,Sanitation Code Violation,Other,1506 W FULTON ST,60607.0,1166358.71147362,1901957.66397869,27.0,12.0,28.0,41.886547968851055,-87.66454310032884,"(41.886547968851055, -87.66454310032884)",2015-09-01
88463,09/01/2015,Completed,09/03/2015,15-04504379,Sanitation Code Violation,Garbage in yard,506 W ARLINGTON PL,60614.0,1172515.27312762,1916745.44151165,43.0,19.0,7.0,41.92699251854717,-87.6414968435943,"(41.92699251854717, -87.6414968435943)",2015-09-01
88464,09/01/2015,Completed,09/03/2015,15-04504640,Sanitation Code Violation,Garbage in alley,7926 S CALUMET AVE,60619.0,1179846.9766052,1852528.31800952,6.0,6.0,44.0,41.750610756061576,-87.61652559284927,"(41.750610756061576, -87.61652559284927)",2015-09-01
88465,09/01/2015,Completed,09/03/2015,15-04505723,Sanitation Code Violation,Construction Site Cleanliness/Fence,3843 N CENTRAL PARK AVE,60618.0,1151706.66968006,1925314.7266881,35.0,17.0,16.0,41.95094257024957,-87.71773356989719,"(41.95094257024957, -87.71773356989719)",2015-09-01
88466,09/01/2015,Completed,09/03/2015,15-04507394,Sanitation Code Violation,Garbage in yard,7221 S UNION AVE,60621.0,1172998.14967698,1857002.76120056,6.0,7.0,68.0,41.76304301967097,-87.64149095731834,"(41.76304301967096, -87.64149095731835)",2015-09-01
88467,09/01/2015,Completed,09/03/2015,15-04507399,Sanitation Code Violation,Other,5341 N NEVA AVE,60656.0,1127676.07998224,1935053.4488067,41.0,16.0,10.0,41.97810634498136,-87.80584987779213,"(41.978106344981356, -87.80584987779213)",2015-09-01
88468,09/01/2015,Completed,09/03/2015,15-04507567,Sanitation Code Violation,Overflowing carts,1214 N WOLCOTT AVE,60622.0,1163507.12597239,1908173.11323141,1.0,14.0,24.0,41.90366414825518,-87.67483963490805,"(41.90366414825518, -87.67483963490805)",2015-09-01
88469,09/01/2015,Completed,09/03/2015,15-04507800,Sanitation Code Violation,Dog feces in yard,1423 W 16TH ST,60608.0,1167144.29978359,1892171.87988809,25.0,12.0,31.0,41.859678154265296,-87.66193932266712,"(41.859678154265296, -87.66193932266712)",2015-09-01
88470,09/01/2015,Completed,09/03/2015,15-04508836,Sanitation Code Violation,Overflowing carts,2525 N CALIFORNIA AVE,60647.0,1157278.044225,1916764.120875,1.0,14.0,22.0,41.92736748715696,-87.69748656749971,"(41.927367487156964, -87.69748656749972)",2015-09-01
88471,09/01/2015,Completed,09/03/2015,15-04511933,Sanitation Code Violation,,2868 W DICKENS AVE,60647.0,1156979.45029969,1913923.76887816,1.0,14.0,22.0,41.91957941537866,-87.69866103012009,"(41.91957941537866, -87.6986610301201)",2015-09-01
88472,09/01/2015,Completed,09/03/2015,15-04513671,Sanitation Code Violation,Garbage in alley,3645 N MOZART ST,60618.0,1156736.02987656,1924098.17252,33.0,17.0,16.0,41.9475036504829,-87.69927893023949,"(41.9475036504829, -87.69927893023949)",2015-09-01
88473,09/01/2015,Completed,09/03/2015,15-04513679,Sanitation Code Violation,,1948 W GRAND AVE,60622.0,1163322.36808493,1903500.07813392,1.0,12.0,24.0,41.890844872641786,-87.67564987665924,"(41.890844872641786, -87.67564987665924)",2015-09-01
88540,09/03/2015,Completed,09/04/2015,15-04558989,Sanitation Code Violation,Garbage in yard,6014 S LOOMIS BLVD,60636.0,1168025.83870917,1864870.32728925,16.0,7.0,67.0,41.78474091448506,-87.65948942442118,"(41.78474091448506, -87.65948942442117)",2015-09-03
88541,09/03/2015,Completed,09/04/2015,15-04561169,Sanitation Code Violation,Garbage in alley,6513 N WHIPPLE ST,60645.0,1154822.15579094,1943038.58531517,50.0,24.0,2.0,41.99951584333475,-87.70580389404194,"(41.99951584333475, -87.70580389404194)",2015-09-03
88542,09/04/2015,Completed,09/04/2015,15-04565878,Sanitation Code Violation,Other,6308 N CENTRAL PARK AVE,60659.0,1151241.12773436,1941606.46161892,50.0,17.0,13.0,41.9956572833647,-87.71901543781378,"(41.9956572833647, -87.71901543781378)",2015-09-04
88543,09/04/2015,Completed,09/04/2015,15-04576970,Sanitation Code Violation,Construction Site Cleanliness/Fence,1837 N WOLCOTT AVE,60622.0,1163397.81666784,1912256.01602001,32.0,14.0,22.0,41.914870222850496,-87.67512606678129,"(41.914870222850496, -87.67512606678129)",2015-09-04
88544,09/04/2015,Completed,09/04/2015,15-04577927,Sanitation Code Violation,Garbage in alley,2244 N CLEVELAND AVE,60614.0,1172553.33832421,1915292.21477508,43.0,18.0,7.0,41.92300395790695,-87.64140006171246,"(41.92300395790695, -87.64140006171245)",2015-09-04
88545,09/02/2015,Completed,09/04/2015,15-04534893,Sanitation Code Violation,Dog feces in yard,7105 W IRVING PARK RD,60634.0,1128285.32002068,1925818.14081394,38.0,16.0,17.0,41.95275335109342,-87.80381923977819,"(41.95275335109342, -87.80381923977819)",2015-09-02
88546,09/03/2015,Completed - Dup,09/04/2015,15-04561170,Sanitation Code Violation,Other,6513 N WHIPPLE ST,60645.0,1154822.15579094,1943038.58531517,50.0,24.0,2.0,41.99951584333475,-87.70580389404194,"(41.99951584333475, -87.70580389404194)",2015-09-03
88547,09/03/2015,Completed,09/04/2015,15-04545081,Sanitation Code Violation,Other,3517 W DEVON AVE,60659.0,1151678.00999076,1942203.08732625,50.0,17.0,13.0,41.99728584316885,-87.7173925620051,"(41.99728584316884, -87.71739256200509)",2015-09-03
88548,09/03/2015,Completed,09/04/2015,15-04546885,Sanitation Code Violation,Overflowing carts,1119 W WEBSTER AVE,60614.0,1168405.03868426,1914779.41953349,43.0,18.0,7.0,41.921687660090214,-87.65665709752126,"(41.92168766009021, -87.65665709752126)",2015-09-03
88549,09/03/2015,Completed,09/04/2015,15-04551290,Sanitation Code Violation,Other,2400 S WENTWORTH AVE,60616.0,1175349.88216767,1888405.37223415,25.0,9.0,34.0,41.84916255702519,-87.63193218895394,"(41.84916255702519, -87.63193218895393)",2015-09-03
88550,09/03/2015,Completed,09/04/2015,15-04551575,Sanitation Code Violation,Dumpster not being emptied,3135 W ADDISON ST,60618.0,1154723.7598876,1923768.43628194,33.0,17.0,21.0,41.94663944119776,-87.70668441667169,"(41.94663944119776, -87.7066844166717)",2015-09-03
88551,09/03/2015,Completed,09/04/2015,15-04551799,Sanitation Code Violation,Other,2295 S ARCHER AVE,60616.0,1173558.04561469,1889094.10659064,25.0,9.0,34.0,41.85109246993849,-87.63848791267269,"(41.851092469938486, -87.63848791267269)",2015-09-03
88552,09/03/2015,Completed,09/04/2015,15-04552501,Sanitation Code Violation,Other,1442 W BARRY AVE,60657.0,1166147.85618824,1920678.05192372,32.0,19.0,6.0,41.937922406556055,-87.66478155412545,"(41.937922406556055, -87.66478155412547)",2015-09-03
88553,09/03/2015,Completed,09/04/2015,15-04558936,Sanitation Code Violation,Garbage in yard,6022 S LOOMIS BLVD,60636.0,1168027.23870917,1864816.62728925,16.0,7.0,67.0,41.78459352505761,-87.65948583443901,"(41.78459352505761, -87.65948583443901)",2015-09-03
88554,09/01/2015,Completed,09/04/2015,15-04504986,Sanitation Code Violation,Dumpster not being emptied,3345 N LINCOLN AVE,60657.0,1164578.32970854,1922269.90826734,47.0,19.0,6.0,41.94232398766436,-87.67050461890311,"(41.94232398766436, -87.67050461890311)",2015-09-01
88555,09/01/2015,Completed,09/04/2015,15-04507116,Sanitation Code Violation,Other,838 W WRIGHTWOOD AVE,60614.0,1170135.51990062,1917482.01418364,43.0,19.0,7.0,41.929066064985584,-87.65021978414183,"(41.92906606498558, -87.65021978414183)",2015-09-01
88556,09/01/2015,Completed,09/04/2015,15-04509786,Sanitation Code Violation,Other,5145 N CLARK ST,60640.0,1165074.46431809,1934347.5166038997,47.0,20.0,3.0,41.97545492174727,-87.66833662110827,"(41.97545492174727, -87.66833662110827)",2015-09-01
88557,09/02/2015,Completed,09/04/2015,15-04520876,Sanitation Code Violation,Dumpster not being emptied,3000 N ELSTON AVE,60618.0,1158458.73707988,1919838.8825226002,33.0,14.0,21.0,41.93578073892594,-87.69306362050374,"(41.93578073892594, -87.69306362050374)",2015-09-02
88558,09/02/2015,Completed,09/04/2015,15-04521941,Sanitation Code Violation,Other,5217 S MAJOR AVE,60638.0,1139246.45487789,1869451.84732751,14.0,8.0,56.0,41.7978838628046,-87.76489716446514,"(41.797883862804596, -87.76489716446514)",2015-09-02
88559,09/02/2015,Completed,09/04/2015,15-04525266,Sanitation Code Violation,Other,856 W FULLERTON AVE,60614.0,1170092.04989653,1916155.75487902,43.0,19.0,7.0,41.92542769618968,-87.65041833755055,"(41.92542769618968, -87.65041833755055)",2015-09-02
88560,09/02/2015,Completed,09/04/2015,15-04526358,Sanitation Code Violation,Garbage in yard,3213 S SPRINGFIELD AVE,60623.0,1150884.43419736,1883010.68482806,22.0,10.0,30.0,41.834872096717106,-87.72186431352263,"(41.83487209671711, -87.72186431352263)",2015-09-02
88561,09/02/2015,Completed,09/04/2015,15-04526618,Sanitation Code Violation,Dog feces in yard,2637 S KOMENSKY AVE,60623.0,1149804.47011866,1886164.46688001,22.0,10.0,30.0,41.84354751491305,-87.72574519127292,"(41.84354751491305, -87.72574519127292)",2015-09-02
88562,09/02/2015,Completed,09/04/2015,15-04526854,Sanitation Code Violation,Other,1115 W 59TH ST,60621.0,1169831.23210715,1865675.44922255,16.0,7.0,68.0,41.78691124656224,-87.65284674209046,"(41.78691124656224, -87.65284674209046)",2015-09-02
88563,09/02/2015,Completed,09/04/2015,15-04529184,Sanitation Code Violation,Dumpster not being emptied,3864 W 51ST ST,60632.0,1151564.0799852,1870527.98002329,14.0,8.0,62.0,41.80060452961401,-87.71969756749388,"(41.80060452961401, -87.71969756749388)",2015-09-02
88564,09/02/2015,Completed,09/04/2015,15-04530653,Sanitation Code Violation,Garbage in yard,6018 S PAULINA ST,60636.0,1166040.88832443,1864791.92761822,15.0,7.0,67.0,41.78456823305692,-87.66676931778841,"(41.78456823305692, -87.66676931778841)",2015-09-02
88565,09/02/2015,Completed,09/04/2015,15-04530756,Sanitation Code Violation,Garbage in yard,3625 N MARSHFIELD AVE,60613.0,1164677.20132316,1924133.33158945,47.0,19.0,6.0,41.94743521695957,-87.67008822688653,"(41.94743521695957, -87.67008822688653)",2015-09-02
88566,09/02/2015,Completed,09/04/2015,15-04531264,Sanitation Code Violation,Overflowing carts,1757 W 18TH ST,60608.0,1164901.83492169,1891446.78202077,25.0,12.0,31.0,41.85773624407928,-87.67019129879812,"(41.85773624407927, -87.67019129879813)",2015-09-02
88567,09/02/2015,Completed,09/04/2015,15-04532142,Sanitation Code Violation,Other,2528 N ASHLAND AVE,60614.0,1165240.03081796,1916864.22472976,32.0,19.0,7.0,41.92747643275178,-87.66822671545894,"(41.92747643275178, -87.66822671545896)",2015-09-02
88568,09/02/2015,Completed,09/04/2015,15-04534147,Sanitation Code Violation,Construction Site Cleanliness/Fence,2327 S LAWNDALE AVE,60623.0,1152071.78150707,1888282.86001531,22.0,10.0,30.0,41.84931632924701,-87.71736881586003,"(41.84931632924701, -87.71736881586001)",2015-09-02
88647,09/07/2015,Completed,09/08/2015,15-04623277,Sanitation Code Violation,Garbage in alley,6708 N ROCKWELL ST,60645.0,1157773.10343378,1944422.25189759,50.0,24.0,2.0,42.00325281678011,-87.69491014498699,"(42.00325281678011, -87.694910144987)",2015-09-07
88648,09/07/2015,Completed,09/08/2015,15-04625698,Sanitation Code Violation,Other,6156 N MEADE AVE,60646.0,1134573.51352362,1940600.50002723,39.0,16.0,10.0,41.99320858490631,-87.78035233518558,"(41.99320858490631, -87.7803523351856)",2015-09-07
88649,09/07/2015,Completed,09/08/2015,15-04632952,Sanitation Code Violation,Standing water,1313 W 18TH PL,60608.0,1167906.66622137,1891202.00992327,25.0,12.0,31.0,41.85700035443351,-87.65916886150532,"(41.85700035443351, -87.65916886150532)",2015-09-07
88650,09/07/2015,Completed,09/08/2015,15-04633447,Sanitation Code Violation,Other,6818 N WAYNE AVE,60626.0,1165906.08989262,1945377.0727793,49.0,24.0,1.0,42.00570255333255,-87.6649619036463,"(42.00570255333255, -87.66496190364629)",2015-09-07
88651,09/07/2015,Completed,09/08/2015,15-04636452,Sanitation Code Violation,Garbage in alley,4409 W ADAMS ST,60624.0,1147031.41041243,1898648.24048188,28.0,11.0,26.0,41.87785794039922,-87.73560288382549,"(41.87785794039922, -87.73560288382549)",2015-09-07
88652,09/08/2015,Completed - Dup,09/08/2015,15-04644994,Sanitation Code Violation,Other,5352 W CORNELIA AVE,60641.0,1140060.1282875,1922750.85337761,30.0,16.0,15.0,41.94412862708556,-87.76060910907772,"(41.94412862708556, -87.76060910907772)",2015-09-08
88653,09/08/2015,Completed,09/08/2015,15-04641959,Sanitation Code Violation,Overflowing carts,1200 W PRATT BLVD,60626.0,1167005.18538525,1945326.46117423,49.0,24.0,1.0,42.005540058172976,-87.66091970714281,"(42.00554005817298, -87.66091970714281)",2015-09-08
88654,09/08/2015,Completed,09/08/2015,15-04642930,Sanitation Code Violation,Garbage in alley,3118 W PALMER BLVD,60647.0,1154960.7401933998,1914456.07579456,32.0,14.0,22.0,41.92108086617231,-87.70606378512586,"(41.92108086617231, -87.70606378512588)",2015-09-08
88655,09/08/2015,Completed,09/08/2015,15-04647469,Sanitation Code Violation,Overflowing carts,3453 N MILWAUKEE AVE,60641.0,1147969.83009246,1922678.65027519,30.0,17.0,16.0,41.94378179209311,-87.73153813629274,"(41.94378179209311, -87.73153813629273)",2015-09-08
88656,09/08/2015,Completed,09/08/2015,15-04651784,Sanitation Code Violation,Garbage in alley,1203 W FLETCHER ST,60657.0,1167716.13666919,1921057.52991161,32.0,19.0,6.0,41.938930006424734,-87.6590068715715,"(41.938930006424734, -87.6590068715715)",2015-09-08
88657,09/08/2015,Completed,09/08/2015,15-04652024,Sanitation Code Violation,Dog feces in yard,3040 N HAMILTON AVE,60618.0,1161490.86006942,1920167.93638794,32.0,19.0,5.0,41.93662100240572,-87.68191115367371,"(41.93662100240573, -87.68191115367371)",2015-09-08
88658,09/04/2015,Completed,09/08/2015,15-04573554,Sanitation Code Violation,Dog feces in yard,6309 W DIVERSEY AVE,60639.0,1133826.35940841,1917937.09581535,30.0,25.0,19.0,41.931031147885896,-87.78363550357601,"(41.9310311478859, -87.78363550357601)",2015-09-04
88659,09/04/2015,Completed,09/08/2015,15-04575206,Sanitation Code Violation,Dumpster not being emptied,49 W DIVISION ST,60610.0,1175634.68493337,1908362.0279693,2.0,18.0,8.0,41.90391844373791,-87.63028699272093,"(41.90391844373791, -87.63028699272093)",2015-09-04
88660,09/04/2015,Completed,09/08/2015,15-04575911,Sanitation Code Violation,Other,1835 W WABANSIA AVE,60622.0,1163738.10350647,1911345.04182544,2.0,14.0,24.0,41.912363274990135,-87.67390163056231,"(41.91236327499013, -87.6739016305623)",2015-09-04
88661,09/04/2015,Completed,09/08/2015,15-04577766,Sanitation Code Violation,Other,6207 N TALMAN AVE,60659.0,1157537.42892826,1941102.70266678,50.0,24.0,2.0,41.994148664038136,-87.69586810197727,"(41.99414866403813, -87.69586810197727)",2015-09-04
88662,09/04/2015,Completed,09/08/2015,15-04579135,Sanitation Code Violation,Other,2459 W ROSEMONT AVE,60659.0,1158703.26580011,1941744.50692902,50.0,24.0,2.0,41.99588590484896,-87.69156195230967,"(41.99588590484896, -87.69156195230967)",2015-09-04
88663,09/04/2015,Completed,09/08/2015,15-04588626,Sanitation Code Violation,Garbage in alley,1520 W FARWELL AVE,60626.0,1165006.97970663,1945714.09527762,49.0,24.0,1.0,42.00664656297038,-87.6682601722271,"(42.00664656297038, -87.6682601722271)",2015-09-04
88664,09/05/2015,Completed,09/08/2015,15-04592933,Sanitation Code Violation,Garbage in alley,6540 N TROY ST,60645.0,1154154.32748481,1943195.37559646,50.0,24.0,2.0,41.99995948708685,-87.7082564604413,"(41.99995948708684, -87.7082564604413)",2015-09-05
88665,09/05/2015,Completed,09/08/2015,15-04594019,Sanitation Code Violation,Dumpster not being emptied,110 W SUPERIOR ST,60654.0,1175302.0919056002,1905338.52771754,2.0,18.0,8.0,41.895629280766386,-87.63159951869427,"(41.89562928076638, -87.63159951869427)",2015-09-05
88666,09/05/2015,Completed,09/08/2015,15-04595145,Sanitation Code Violation,Other,3402 N HAMILTON AVE,60618.0,1161423.68051354,1922568.0994842,32.0,19.0,5.0,41.943208593341,-87.68209103416328,"(41.943208593341, -87.68209103416328)",2015-09-05
88667,09/05/2015,Completed,09/08/2015,15-04595240,Sanitation Code Violation,Other,1627 S CARPENTER ST,60608.0,1169463.27009595,1892148.35638449,25.0,12.0,31.0,41.85956352680197,-87.65342778017296,"(41.85956352680197, -87.65342778017296)",2015-09-05
88668,09/05/2015,Completed,09/08/2015,15-04598527,Sanitation Code Violation,Garbage in alley,6418 N FAIRFIELD AVE,60645.0,1156828.61737106,1942469.09209798,50.0,24.0,2.0,41.997912542496756,-87.69843815642388,"(41.99791254249676, -87.69843815642388)",2015-09-05
